Date,Title,EngTitle,JapEngTitle
2020-10-29 14:29:00,"""화이자, 코로나 백신 막바지""… 삼성바이오로직스 등 관련주 급등","""Pfizer, the corona vaccine is at the end""... Related stocks such as Samsung Biologics surge","""Pfizer, coronavirus stuffing"" ... Samsung Biologics and other related stocks soar"
2020-10-29 13:50:00,[특징주]삼성바이오로직스 등 화이자 백신 관련株 급등세,[Features] Pfizer vaccine-related trend such as Samsung Biologics,[Tukjinju] Pfizer vaccine-related stocks such as Samsung Biologics soar
2020-10-28 16:00:00,"삼성바이오로직스, 1842억원 계약 상대방 美 일라이릴리로 공개",Samsung Biologics unveils 184.2 billion won contract partner to Eli Lilly,Samsung Biologics reveals 184.2 billion won on contractor Eli Lilly
2020-10-28 15:47:00,"삼성바이오로직스, 위탁생산 계약 상대 공개…美 엘리릴리앤드컴퍼니","Samsung Biologics reveals consignment production contract Eli Lilly & Company, USA","Samsung Biologics, consignment production contract partner open ... Eli Lilly and Company"
2020-10-26 08:56:00,"삼성바이오로직스, 4공장 증설·유지보수 마무리 '매수'-흥국증권","Samsung Biologics,'Buy' to complete 4th plant expansion and maintenance-Heungkuk Securities","Samsung Biologics, 4 factories expansion / maintenance finish ""Number of sheets"" --Kokoku Securities"
2020-10-25 18:36:00,"삼성바이오, 美R&D 센터 개소…29일 샌프란스시코에 열 예정",Samsung Bio opens US R&D center... Scheduled to open in San Francisco on the 29th,Samsung Bio opens beauty R & D center ... 29th Sun Sushi will open in Nose
2020-10-24 07:45:00,"삼성바이오로직스, 4분기부터 본격 실적 성장 기대",Samsung Biologics expects full-scale earnings growth from 4Q,Samsung Biologics Expects Full-scale Performance Growth from Q4
2020-10-22 17:17:00,7800억 규모 삼성바이오 4공장…삼성엔지니어링이 짓는다,780 billion won Samsung Bio plant 4… Samsung Engineering builds,780 billion scale Samsung Bio 4 factories ... Samsung Engineering becomes
2020-10-22 08:48:00,"삼성바이오로직스 3분기 실적 시장 컨센서스 못미쳐, 목표주가 하향","Samsung Biologics 3Q earnings fall short of market consensus, lower target price","Samsung Biologics 3 quarter results, below market consensus, down target stock price"
2020-10-22 07:33:00,"삼성바이오로직스, 3Q 실적 컨센서스 하회…목표가↓ -KTB",Samsung Biologics falls short of 3Q earnings consensus… Target price↓ -KTB,Samsung Biologics falls below 3Q performance consensus ... Goal ↓-KTB
2020-10-22 08:32:00,"삼성바이오, 3Q 견조한 영업이익률…실적 변동성 감소-유안타","Samsung Bio, 3Q solid operating margin… Decreased performance volatility-Yuan hit","Samsung Bio, 3Q strong operating margin ... Decrease in performance fluctuations-Hit"
2020-10-22 08:18:00,"[클릭 e종목] ""삼성바이오로직스, 아쉬운 3Q… 4Q부터 실적 성장""","[Click e-Stock] ""Samsung Biologics, unfortunate 3Q… Earnings growth from 4Q""","[Click e brand] ""Samsung Biologics, regrettable 3Q ... Growth from 4Q"""
2020-10-22 07:59:00,"삼성바이오로직스, 4Q 실적 상승 기대-메리츠",Samsung Biologics expects 4Q earnings to rise-Meritz,Samsung Biologics Expects 4Q Performance Increase-Meritz
2020-10-22 08:09:00,"삼성바이오로직스, 3Q 영업익 전망치 하회…판관비 증가 탓-삼성",Samsung Biologics falls short of 3Q operating profit forecast... Higher SG&A expenses-Samsung,Samsung Biologics falls below 3Q operating profit forecast ... due to increased SG & A expenses-Samsung
2020-10-21 17:53:00,"삼성엔지니어링, 삼성바이오로직스 4공장 공사 낙찰의향서 접수",Samsung Engineering received a letter of intent for successful bid for Samsung Biologics Plant 4,"Samsung Engineering, Samsung Biologics 4 Factory Construction Successful Bid Intention Form Acceptance"
2020-10-21 17:51:00,삼성바이오로직스 3분기만에 지난해 전체 매출 넘어섰다,Samsung Biologics surpassed last year's total sales in the third quarter,Samsung Biologics surpassed last year's sales for the first time in the third quarter
2020-10-21 16:38:00,"삼성바이오로직스, 3Q 누적매출 7895억…작년 전체실적 초월","Samsung Biologics, accumulated sales of 7895 billion in 3Q… Exceeding last year's overall performance","Samsung Biologics, 3Q cumulative sales 789.5 billion ... exceeded last year's overall results"
2020-10-21 17:45:00,삼성바이오 영업이익 전년比 139% 증가,Samsung Bio's operating profit increased 139% year-on-year,Samsung Bio operating profit increased 139% year-on-year
2020-10-21 16:46:00,"삼성바이오로직스, 3분기만에 작년 한해 실적 추월",Samsung Biologics surpassed last year's performance in 3 quarters,Samsung Biologics overtakes last year's performance for the first time in third quarter
2020-10-21 16:08:00,"삼성바이오, 올 3분기만에 작년 한해 매출·영업익 뛰어넘어",Samsung Bio surpassed last year's sales and operating profit in the third quarter of this year,Samsung Bio surpasses last year's sales and operating income for the first time in the third quarter of this year
2020-10-21 16:17:00,"삼성바이오로직스, 3분기 영업익 565억…전년비 139.5%↑","Samsung Biologics, 3Q operating profit of 56.5 billion... 139.5% year-on-year↑","Samsung Biologics, third quarter operating income 56.5 billion ... 139.5% year-on-year ↑"
2020-10-21 15:51:00,"삼성바이오로직스, 3Q 영업익 565억...전년비 139.46%↑","Samsung Biologics, 3Q operating profit of 55.6 billion won...139.46% year-on-year↑","Samsung Biologics, 3Q operating income 56.5 billion ... 139.46% year-on-year ↑"
2020-10-21 16:05:00,"삼성바이오로직스, 3분기 영업이익 565억원…전년동기대비 139%↑","Samsung Biologics, 3Q operating profit of 56.5 billion won... 139% ↑ compared to the same period last year","Samsung Biologics, third quarter operating profit 56.5 billion won ... 139% year-on-year ↑"
2020-10-21 16:03:00,"삼성바이오로직스, 3분기 영업이익 565억원…전년 동기 대비 139....","Samsung Biologics, 3Q operating profit of 56.5 billion won... Compared to the same period last year 139....","Samsung Biologics, third quarter operating profit of 56.5 billion won ... 139 year-on-year ...."
2020-10-21 10:08:00,"다이노나, 삼성바이오로직스와 코로나19 치료항체 CDMO 체결",Dinona and Samsung Biologics signed a CDMO for COVID-19 treatment antibody,Concluded CDMO for Corona 19 therapeutic antibody with snapper and Samsung Biologics
2020-10-21 09:47:00,"다이노나, 삼성바이오로직스와 코로나19 치료항체 CDMO 체결",Dinona and Samsung Biologics signed a CDMO for COVID-19 treatment antibody,Concluded CDMO for Corona 19 therapeutic antibody with snapper and Samsung Biologics
2020-10-21 09:17:00,"다이노나, 삼성바이오로직스와 코로나19 항체 CDMO 확정의향서 체결",Dinona signs letter of intent with Samsung Biologics to confirm CDMO for COVID-19 antibody,Concluded Corona 19 Antibody CDMO Confirmation Statement with Sea Bream and Samsung Biologics
2020-10-21 08:51:00,"다이노나, 삼성바이오로직스와 코로나19 치료항체 CDMO 체결",Dinona and Samsung Biologics signed a CDMO for COVID-19 treatment antibody,Concluded CDMO for Corona 19 therapeutic antibody with snapper and Samsung Biologics
2020-10-21 08:20:00,"금호에이치티 ""다이노나, 삼성바이오로직스와 코로나19 치료항체 CDM...","Kumho HT ""Dinona, Samsung Biologics and Corona 19 therapeutic antibody CDM...","Kumho Asiana Group ""Sea Bream, Samsung Biologics and Corona 19 Therapeutic Antibody CDM ..."
2020-10-21 08:07:00,"금호에이치티-다이노나, 삼성바이오로직스와 코로나19 치료항체 CDMO...","Kumho HT-Dinona, Samsung Biologics and Corona 19 therapeutic antibody CDMO...","Kumho H.T.-- Sea bream, Samsung Biologics and Corona 19 therapeutic antibody CDMO ..."
2020-10-19 08:53:00,"바이오일레븐, 삼성바이오로직스와 면역항암제 CDO 계약 체결",Bio-Eleven and Samsung Biologics signed a CDO contract for immuno-cancer drug,"Bio-Eleven, Samsung Biologics and Immune Anti-Cancer CDO Contract"
2020-10-19 08:46:00,"민앤지 `바이오일레븐`, 삼성바이오로직스와 면역항암제 `BN-101A...","Min&G'BioEleven', Samsung Biologics and immune anticancer drug'BN-101A...","Min Angie `Bio Eleven`, Samsung Biologics and Immune Anti-Cancer` BN-101A ..."
2020-10-19 08:19:00,"[Hot-Line] ""삼성바이오로직스, 3분기 실적 바닥으로 성장 이어...","[Hot-Line] ""Samsung Biologics continues to grow after bottoming in 3Q results...","[Hot-Line] ""Samsung Biologics continues to grow to bottom of third quarter results ..."
2020-10-19 08:03:00,"삼성바이오로직스, 임원 횡령 상폐 사유 안돼…""매수 적기""-한국","Samsung Biologics, no reason for embezzlement of executives... ""Time to Buy""-Korea","Samsung Biologics, embezzlement of officers Samsung No reason ... ""Small acquisitions"" --Korea"
2020-10-19 07:59:00,"삼성바이오로직스, 장기 성장 청사진 명확해질 것-한투",Samsung Biologics' long-term growth blueprint will become clear,Samsung Biologics to clarify long-term growth blueprint-Han throw
2020-10-19 07:59:00,"삼성바이오로직스, 장기 성장 청사진 명확해질 것-한투",Samsung Biologics' long-term growth blueprint will become clear,Samsung Biologics to clarify long-term growth blueprint-Han throw
2020-10-19 07:54:00,"삼성바이오로직스, 3분기 실적 바닥…매수 적기-한국투자",Samsung Biologics bottoms out in 3Q earnings… Time to Buy-Invest in Korea,Samsung Biologics bottoms out in Q3 ... few acquisitions-Korean investment
2020-10-15 18:08:00,"삼성바이오로직스, 사장·전무 47억 횡령혐의 기소","Samsung Biologics, president and executive officer charged with embezzlement of 4.7 billion",Samsung Biologics charged with embezzlement of 4.7 billion president and managing director
2020-10-15 17:31:00,"[시그널] 삼성바이오로직스 ""현직 임원 횡령 혐의 공소제기 사실 확인""","[Signal] Samsung Biologics ""confirms the fact of prosecution for embezzlement of current executives""","[Signal] Samsung Biologics ""Confirms the fact that the incumbent officer has filed an alleged embezzlement charge."""
2020-10-15 17:31:00,"[시그널] 삼성바이오로직스 ""현직 임원 횡령 혐의 공소제기 사실 확인""","[Signal] Samsung Biologics ""confirms the fact of prosecution for embezzlement of current executives""","[Signal] Samsung Biologics ""Confirms the fact that the incumbent officer has filed an alleged embezzlement charge."""
2020-10-15 17:26:00,삼성바이오로직스 “현직 임원 횡령 혐의로 공소제기 사실 확인”,Samsung Biologics “confirms the fact of prosecution for embezzlement of current executives”,"Samsung Biologics ""Confirms the fact of prosecution on suspicion of embezzlement of incumbent officers"""
2020-10-15 17:17:00,"삼성바이오로직스 ""서울중앙지검 공소제기""","Samsung Biologics ""Prosecution of Seoul Central District Prosecutors' Office""","Samsung Biologics ""Seoul Central District Prosecutor's Office Appeal"""
2020-10-07 09:44:00,"삼성바이오로직스, 200억원대 위탁생산 계약체결 소식에 상승세","Samsung Biologics, on the news of consignment production of 20 billion won",Samsung Biologics Concludes 20 Billion Won Consignment Production Contract Rise to News
2020-10-07 08:33:00,"삼성바이오로직스 수주, 코로나19 항체치료제 임상 3상 진입","Won an order from Samsung Biologics, entered phase 3 clinical trials for COVID-19 antibody treatment","Samsung Biologics Order, Corona 19 Antibody Therapeutic Agent Enters Clinical Phase 3"
2020-10-07 07:59:00,"삼성바이오, 수주품목 가치 상승·바이오시밀러 경쟁력 강화-메리츠",Samsung Bio increases the value of ordered items and strengthens biosimilar competitiveness-Meritz,"Samsung Bio, Increasing the Value of Ordered Items and Strengthening Biosimilar Competitiveness-Meritz"
2020-10-06 17:38:00,[유가증권시장 공시] 한진중공업 / 현대미포조선 / 삼성바이오로직스 등,"[Securities Market Disclosure] Hanjin Heavy Industries / Hyundai Mipo Shipbuilding / Samsung Biologics, etc.","[Securities Market Announcement] Hanjin Heavy Industries / Hyundai Mipo Dockyard / Samsung Biologics, etc."
2020-09-28 17:03:00,"삼성바이오로직스, 코로나19 극복 캠페인 동참",Samsung Biologics participates in COVID-19 overcoming campaign,Samsung Biologics Participates in Corona 19 Overcome Campaign
2020-09-27 11:06:00,"[주간HOT종목]삼성바이오,업황·실적 '긍정적'…개인 957억원 순매수","[Weekly HOT event] Samsung Bio, business conditions and performance'positive'… Individual net purchase of 95.7 billion won","[Weekly HOT event] Samsung Bio, business conditions / results ""positive"" ... Individual 95.7 billion won net purchase"
2020-09-24 15:19:00,"[이데일리N] 삼성바이오로직스, 카나프사 망막질환 신약 위탁개발 外","[E-Daily N] Samsung Biologics, consignment development of new drugs for retinal diseases of Kanaf Inc.","[EDAILY N] Samsung Biologics, Kana Central Market Retinal disease new drug outsourced development"
2020-09-24 10:10:00,"삼성바이오로직스, 망막질환 치료제 위탁개발(CDO) 계약 체결",Samsung Biologics signs a contract for consignment development (CDO) for retinal disease treatment,Samsung Biologics signs contract for retinal disease treatment contract development (CDO)
2020-09-24 09:56:00,"삼성바이오로직스, 카나프 망막질환 신약 위탁개발","Samsung Biologics, consigned development of a new drug for retinal diseases of Canaf",Samsung Biologics develops new drug for canap retinal disease
2020-09-24 09:27:00,"삼성바이오로직스, 국내 바이오벤처와 망막질환 치료제 위탁개발 계약","Samsung Biologics, consigned development contract for retinal disease treatment with a domestic bio-venture",Samsung Biologics contracts with domestic bio-venture for retinal disease treatment
2020-09-24 09:25:00,"삼성바이오, 국내 바이오벤처 망막질환 신약개발 돕는다",Samsung Bio helps domestic bio-venture retinal disease development,Samsung Bio helps domestic bio-venture retinal disease new drug development
2020-09-24 09:22:00,바이오벤처와 손잡고 망막치료제 개발 나선 삼성바이오,Samsung Bio to develop retinal therapy in partnership with bio-venture,Samsung Bio has embarked on the development of a retinal treatment in collaboration with a bio-venture
2020-09-24 09:13:00,"삼성바이오로직스, 카나프와 망막질환 신약 CDO 계약",Samsung Biologics signs a CDO contract with Kanaf for a new retinal disease drug,Samsung Biologics signs contract with Kanagawa Pu for new drug CDO for retinal disease
2020-09-23 16:11:00,"펩트론, 삼성바이오로직스와 위탁개발 계약 체결",Peptron and Samsung Biologics signed a consignment development contract,PEPTRON signs consignment development contract with Samsung Biologics
2020-09-23 14:37:00,"펩트론, 삼성바이오로직스에 항암 항체치료제 개발 위탁",Peptron commissions Samsung Biologics to develop anti-cancer antibody treatment,PEPTRON consigns development of Samsung Biologics anti-cancer antibody therapeutic agent
2020-09-23 14:18:00,"펩트론, 삼성바이오로직스와 항암 항체치료제 CDO 계약 체결",Peptron and Samsung Biologics signed a CDO contract for anticancer antibody treatment,PEPTRON contracts with Samsung Biologics for anti-cancer antibody therapeutics CDO
2020-09-23 14:06:00,"펩트론, 삼성바이오로직스와 항암 항체치료제 'PAb001' 위탁개발 ...","Peptron, Samsung Biologics and anti-cancer antibody treatment'PAb001' consigned development ...","PEPTRON, Samsung Biologics and anti-cancer antibody therapeutic agent ""PAb001"" contract development ..."
2020-09-23 11:41:00,"펩트론, 삼성바이오로직스와 항암 항체치료제 `PAb001` 위탁개발 ...","Peptron, Samsung Biologics and anti-cancer antibody treatment'PAb001' consigned development ...","PEPTRON, Samsung Biologics and anti-cancer antibody therapeutic agent `PAb001` contract development ..."
2020-09-23 11:39:00,"펩트론, 삼성바이오로직스와 항체치료제 위탁개발 계약 체결",Peptron and Samsung Biologics signed an antibody treatment consignment development contract,PEPTRON signs consignment development contract for antibody therapeutics with Samsung Biologics
2020-09-22 17:51:00,"삼성바이오로직스, 아스트라제네카와 의약품 위탁생산계약 체결",Samsung Biologics and AstraZeneca sign a contract for pharmaceutical production,Samsung Biologics signs drug consignment production contract with AstraZeneca
2020-09-22 09:42:00,"삼성바이오로직스, 4000억 규모 CMO 계약 소식에 강세",Samsung Biologics is strong on news of 400 billion won CMO contract,Samsung Biologics Bulls on 400 Billion CMO Contract News
2020-09-22 09:13:00,"[특징주]삼성바이오, 3,800억 의약품 위탁생산 계약 체결에 강세","[Features] Samsung Bio, strong in signing a contract for consignment production of 380 billion drugs",[Tukjinju] Samsung Bio is bullish on 380 billion drug consignment production contract
2020-09-22 09:06:00,"삼성바이오로직스, 3%대 상승…대규모 CMO 장기공급 계약","Samsung Biologics, up 3%… Large CMO long-term supply contract",Samsung Biologics rises in 3% range ... Large CMO long-term supply contract
2020-09-22 09:01:00,"삼성바이오로직스, 아스트라제네카와 3850억원 CMO 장기공급 계약",Samsung Biologics and AstraZenekawa CMO long-term supply contract,"Samsung Biologics, AstraZeneca 385 billion won CMO long-term supply contract"
2020-09-22 08:24:00,"삼성바이오로직스, 아스트라제네카와 의약품 위탁생산 공급계약 체결",Samsung Biologics and AstraZeneca signed a contract for consignment production and supply of pharmaceuticals,Samsung Biologics signs drug consignment production and supply agreement with AstraZeneca
2020-09-22 08:06:00,"[공시] 삼성바이오로직스, 아스트라제네카와 대규모 위탁생산 계약 체결",[Disclosure] Samsung Biologics and AstraZeneca signed a large-scale consignment production contract,[Public announcement] Samsung Biologics signs large-scale consignment production contract with AstraZeneca
2020-09-22 08:03:00,"[속보]삼성바이오, 아스트라제네카와 3850억 규모 CMO계약 체결",[Breaking News] Samsung Bio and AstraZeneca signed a CMO contract worth 385 billion won,[Breaking news] Samsung Bio contracts with AstraZeneca for 385 billion scale CMO
2020-09-22 17:45:00,삼성바이오 또 위탁생산수주…아스트라제네카와 3850억원,Samsung Bio also won consignment production orders... AstraZeneca and 385 billion won,Samsung Bio also receives orders for consignment production ... AstraZeneca and 385 billion won
2020-09-22 08:24:00,"삼성바이오로직스, 아스트라제네카와 의약품 위탁생산 공급계약 체결",Samsung Biologics and AstraZeneca signed a contract for consignment production and supply of pharmaceuticals,Samsung Biologics signs drug consignment production and supply agreement with AstraZeneca
2020-09-22 08:13:00,"삼성바이오로직스, 아스트라제네카와 위탁생산 본계약 체결",Samsung Biologics and AstraZeneca signed a contract for consignment production,Samsung Biologics signs consignment production contract with AstraZeneca
2020-09-22 08:12:00,"삼성바이오, 아스트라제네카와 3850억 CMO 본계약 체결",Samsung Bio and AstraZeneca signed a main contract with CMO of 382 billion,Samsung Bio signs 385 billion CMO contract with AstraZeneca
2020-09-22 08:02:00,"삼성바이오, 아스트라제네카와 3850억원 규모 바이오의약품 계약",Samsung Bio and AstraZeneca deal with biopharmaceuticals worth 382 billion won,Samsung Bio contracts with AstraZeneca for 385 billion won biopharmacy
2020-09-22 07:53:00,"삼성바이오로직스, 아스트라제네카와 위탁생산계약 체결",Samsung Biologics and AstraZeneca signed a consignment production contract,Samsung Biologics signs consignment production contract with AstraZeneca
2020-09-22 16:04:00,삼성바이오로직스가 본계약 아닌 의향서 먼저 주고받는 이유는?,"Why is Samsung Biologics giving and receiving letters of intent first, not the main contract?","Samsung Biologics has a statement of intent other than this contract, first of all, why send and receive?"
2020-09-22 08:39:00,"삼성바이오, 아스트라제네카와 3850억 CMO 본계약 체결",Samsung Bio and AstraZeneca signed a main contract with CMO of 382 billion,Samsung Bio signs 385 billion CMO contract with AstraZeneca
2020-09-17 14:44:00,"[이데일리N] 삼성바이오로직스, 항암신약 후보물질 위탁개발 수주 外","[EDaily N] Samsung Biologics, consigned development of new anticancer drug candidates, etc.",[EDAILY N] Samsung Biologics does not accept orders for contract development of new anti-cancer drug candidates
2020-09-17 14:34:00,바이오벤처와 손잡고 항암제 개발 나선 삼성바이오로직스,Samsung Biologics to develop anticancer drugs in partnership with bioventures,Samsung Biologics has embarked on the development of anti-cancer drugs in collaboration with bio-ventures
2020-09-17 09:36:00,"삼성바이오로직스, 항암 신약 후보물질 위탁개발 수주","Samsung Biologics, consigned development of new anticancer drug candidates",Samsung Biologics receives an order for contract development of a new anticancer drug candidate
2020-09-17 09:48:00,"삼성바이오로직스, 파노로스 항암신약 후보물질 위탁개발","Samsung Biologics, consigned development of Panoros anticancer drug candidate","Samsung Biologics, Panorama Loss Anti-cancer new drug candidate substance contract development"
2020-09-17 09:36:00,"삼성바이오로직스, 항암 신약 후보물질 위탁개발 수주","Samsung Biologics, consigned development of new anticancer drug candidates",Samsung Biologics receives an order for contract development of a new anticancer drug candidate
2020-09-17 09:28:00,"삼성바이오로직스, 항암신약 후보물질 위탁개발 계약 체결",Samsung Biologics signs a contract for consignment development of new anticancer drug candidates,Samsung Biologics signs consignment development contract for new anti-cancer drug candidate substance
2020-09-17 09:11:00,"삼성바이오로직스, 파노로스 항암신약 후보물질 위탁개발","Samsung Biologics, consigned development of Panoros anticancer drug candidate","Samsung Biologics, Panorama Loss Anti-cancer new drug candidate substance contract development"
2020-09-10 08:21:00,"""셀트리온 줄여라"" ""삼성바이오 늘려라""…JP모건 차별 대우 왜?","""Reduce Celltrion"" ""Increase Samsung Bio""... JP Morgan Discrimination Why?","""Reduce celltrion"" ""Increase Samsung bio"" ... JP Morgan discrimination Why?"
2020-09-07 09:23:00,"""코로나19 항체 치료제 주목…셀트리온·삼성바이오 등""","""Corona 19 antibody treatment attention…Celltrion, Samsung Bio, etc.""","""Focus on Corona 19 antibody therapeutics ... Celltrion, Samsung Bio, etc."""
2020-09-05 15:46:00,"삼성바이오로직스가 분식회계 했다면? ""회사 문 닫을 일""","What if Samsung Biologics took a fraudulent account? ""What to close the company door""","What if Samsung Biologics is window dressing? ""Company closing day,"""
2020-09-01 08:44:00,"삼성바이오로직스 위탁생산 비어 코로나19 항체, 임상 2·3상 시작",Samsung Biologics consignment production Beer Corona 19 antibody begins phase 2 and 3 clinical trials,"Samsung Biologics consignment production empty corona 19 antibody, clinical phase 2 and 3 start"
2020-08-25 15:36:00,"파멥신, 삼성바이오로직스와 PMC-403 위탁개발생산 계약 체결",Pamexin and Samsung Biologics signed PMC-403 consignment development and production contract,"Wave Maps Shin Co., Ltd. signs PMC-403 contract development and production contract with Samsung Biologics"
2020-08-25 09:38:00,"파멥신, 삼성바이오로직스와 'PMC-403' 위탁개발생산 계약","Pamexin, Samsung Biologics and'PMC-403' consigned development and production contract","Wave Maps Shin, Samsung Biologics and ""PMC-403"" consignment development production contract"
2020-08-24 15:04:00,코스피 시총 2위 노리는 `삼성바이오로직스`…檢에 발목 잡히나,'Samsung Biologics' aiming for second place in the KOSPI market cap... Can you get an ankle in 檢?,Aiming for 2nd place in KOSPI market capitalization `Samsung Biologics` ... Ankle Japhina
2020-08-21 06:54:00,"[김대성의 종목분석] 삼성바이오, 시가총액 52조5350억원…시총 2위...","[Kim Dae-sung's stock analysis] Samsung Bio's market cap of 52,535 billion won... Market Cap 2nd place...","[Analysis of Kim Dae-sung's brand] Samsung Bio, market capitalization 52,535 billion won ... 2nd place in market capitalization ..."
2020-08-20 17:40:00,"삼성바이오로직스, SK하이닉스 제치고 ‘시총 2위’ 등극",Samsung Biologics surpassed SK Hynix and ranked second in market cap,"Samsung Biologics, SK Hynix overtaken ""2nd place in market capitalization"""
2020-08-20 16:29:00,"삼성바이오로직스, SK하이닉스 제치고 시총 2위 꿰차",Samsung Biologics surpasses SK Hynix and ranks second in market cap,"Samsung Biologics, SK Hynix overtakes market capitalization 2nd place Kwecha"
2020-08-20 11:21:00,시총 2위 진격한 삼성바이오로직스…반도체 지고 바이오 뜬다,Samsung Biologics advances to second place in the market cap Semiconductor loses and bio rises,"Samsung Biologics, which has advanced to 2nd place in market capitalization ..."
2020-08-20 10:14:00,"[특징주] 삼성바이오로직스, 시총 2위로…SK하이닉스 제쳐",[Features] Samsung Biologics ranked second in the market cap... SK hynix aside,"[Tukjinju] Samsung Biologics, 2nd in market capitalization ... SK Hynix aside"
2020-08-20 09:58:00,"[특징주]삼성바이오로직스, SK하이닉스 제치고 시총 2위",[Features] Samsung Biologics ranks second in market cap over SK Hynix,"[Tukjinju] Samsung Biologics, SK Hynix overtakes market capitalization 2nd"
2020-08-20 09:55:00,"[itM-특징주] 삼성바이오, SK하이닉스 넘어 시총 2위 등극…연초...","[itM-characteristic stock] Samsung Bio, ranked second in market cap beyond SK Hynix... The beginning of the year...","[ItM-Tukjinju] Samsung Bio, SK Hynix surpasses market capitalization second place ... beginning of the year ..."
2020-08-20 09:50:00,"삼성바이오로직스, 장중 시총 2위로…하이닉스 제쳤다",Samsung Biologics ranks second in intraday market cap... Beat hynix,Samsung Biologics No. 2 in majestic market capitalization ... Hynix overtaken
2020-08-20 09:36:00,"삼성바이오로직스, 장중 시총 2위 등극…SK하이닉스 제쳐",Samsung Biologics ranked 2nd in the intraday market cap… SK hynix aside,Samsung Biologics ranked second in majestic market capitalization ... SK Hynix aside
