Date,Title,EngTitle,JapEngTitle
2020-10-29 18:18:00,"네이버, CJ대한통운 지분 7.85% 블록딜 취득",Naver acquires 7.85% stake in CJ Logistics block deal,Naver acquires block dill with 7.85% stake in CJ Logistics
2020-10-29 17:23:00,네이버 분기 매출 2조 시대 열었다,Naver's quarterly sales of 2 trillion opened,Naver quarterly sales 2 trillion era opened
2020-10-29 16:12:00,네이버 3Q 매출1.3조 “쇼핑-핀테크로 승부”(종합),"Naver 3Q sales of 1.3 trillion ""Shopping-Fintech"" (Total)","Naver 3Q Sales 1.3 trillion ""Shopping-Competition with Pintech"" (Overall)"
2020-10-29 08:42:00,네이버 3Q 매출 1.3조 “쇼핑-핀테크 성장가속”(상보),Naver 3Q sales 1.3 trillion “Shopping-fintech growth acceleration” (complementary),"Naver 3Q Sales 1.3 Trillion ""Shopping-Pintech Growth Acceleration"" (Complementary)"
2020-10-29 17:10:00,또 기록 갈아치운 네이버...검색포털→커머스·콘텐츠 기업 '우뚝',Another record-breaking Naver... search portal → commerce/contents company'Trump',"In addition, the record-breaking neighbor ... Search portal → Commerce content company ""Sobie"""
2020-10-29 10:45:00,"네이버 역대 최대 분기 매출…한성숙 대표 “멤버십, 연내 200만 간...","Naver's largest quarterly sales... Representative Han Sung-sook “Membership, 2 million within this year...","Naver's largest quarterly sales ... Hansonsk representative ""Membership, during the year 2 million ..."
2020-10-29 13:33:00,"모바일 화면 PC에서도 본다…네이버, PC 검색 서비스 개편",I see it on a mobile screen PC... Naver reorganizes PC search service,"View on mobile phone screen PC ... Neighbor, PC search service reorganization"
2020-10-29 12:05:00,"네이버페이, 오프라인 포인트 결제 낸다.. 네이버 멤버십 쇼핑 기여",Naver Pay pays offline points. Contributing to Naver Membership Shopping,"Naver page, offline point payment. Neighbor member shopping contribution"
2020-10-29 11:48:00,"네이버, 커머스가 검색보다 효자..매출 첫 공개, 3분기 2854억","Naver, commerce is better than search.. Sales first disclosed, 3Q is 285.4 billion","Neighbors and commerce are more filial than searching. First public release of sales, 3rd quarter 285.4 billion"
2020-10-29 11:20:00,"네이버, 호실적 딛고 다시 뛸 채비…고공행진 시작할까","Naver, ready to play again after surmounting good results... Should we start the high altitude march",Neighbors overcome good results and play again ... Will they start a high-altitude march?
2020-10-29 10:32:00,'올해는 B2B 원년' 한성숙 네이버 대표가 꼽은 성장동력 삼총사는,'This year is the first year of B2B',"""This year is the first year of B2B,"" said Hanson Skunaver."
2020-10-29 10:16:00,"[네이버 컨콜] “플러스 가입자 200만 목표, 페이 시너지”","[Naver Concall] “Aim for 2 million plus subscribers, pay synergy”","[Naver Concor] ""The goal of 2 million plus subscribers is page synergy."""
2020-10-29 09:21:00,"코스피, 美 증시 폭락에 1%대 하락…'호실적' 네이버↑","Kospi, 1% decline in US stock market crash... 'Room Performance' Naver↑","KOSPI, beauty securities market plunge 1% level ... ""Good performance"" Naver ↑"
2020-10-29 09:18:00,양성평등 우수 기업에 네이버·카카오·씨티은행 등 10곳,"10 companies with excellent gender equality including Naver, Kakao and Citibank","10 companies with excellent gender equality, including Naver Cacao City Bank"
2020-10-29 08:40:00,"[공시]네이버, 3분기 영업이익 2917억원…전년동기比 1.8% 증가","[Disclosure] Naver, 3Q operating profit of 2917 billion won 1.8% increase over the previous year","[Public announcement] Naver, third quarter operating profit 291.7 billion won ... 1.8% year-on-year increase"
2020-10-29 08:16:00,"네이버, 3분기 영업익 2917억원..전년比 1.8%↑","Naver, 3Q operating profit of 2917 billion won... 1.8% ↑","Naver, third quarter operating profit 291.7 billion won. 1.8% year-on-year ↑"
2020-10-29 08:13:00,"네이버 3분기 영업이익 2917억, 전년동기 比 1.8% 증가(속보)","Naver's third quarter operating profit of 29.17 billion won, an increase of 1.8% year-on-year","Naver's three-quarter operating income was 291.7 billion yen, up 1.8% year-on-year (flash report)"
2020-10-29 08:13:00,"네이버 3분기 영업이익 2917억, 전년동기 比 1.8% 증가(속보)","Naver's third quarter operating profit of 29.17 billion won, an increase of 1.8% year-on-year","Naver's three-quarter operating income was 291.7 billion yen, up 1.8% year-on-year (flash report)"
2020-10-29 08:29:00,"'언택트 대장株' 네이버, 라인 빠져도 역대 최고실적","'Untact Captain' Naver, the best performance ever even if the line goes out","""Antact colon strain"" neighbor, line missing record high record"
2020-10-29 08:27:00,"네이버, 사실상 '분기 매출 2조' 돌파..커머스·콘텐츠·클라우드 성...","Naver actually surpassed '2 trillion in quarterly sales'..Commerce, content, and cloud","Neighbors effectively break through ""quarterly sales of 2 trillion"". Commerce, content, cloudiness ..."
2020-10-29 08:24:00,"커머스·핀테크·콘텐츠 '날았다'…네이버, 3분기 역대 최대 실적 [종...",Commerce·Fintech·Content “Fly”… Naver's highest record in the third quarter [spec...,"Commerce Pintech Content ""Flyed"" ... Neighbors, Third Quarter Record High Performance [Seeds ..."
2020-10-29 08:29:00,"'언택트 대장株' 네이버, 라인 빠져도 역대 최고실적","'Untact Captain' Naver, the best performance ever even if the line goes out","""Antact colon strain"" neighbor, line missing record high record"
2020-10-29 08:18:00,"네이버, 3분기 영업익 2917억…전년비 1.8%↑","Naver, 3Q operating profit of 2917 billion... 1.8% year-on-year↑","Neighbors, third quarter operating income 291.7 billion ... 1.8% year-on-year ↑"
2020-10-29 08:10:00,"[속보]네이버, 3분기 매출 1조3,608억원···전년비 24.2%↑","[Breaking News] Naver, 3Q sales of 1.36 trillion won ... 24.2% ↑","[Breaking news] Naver sales in the third quarter were 1,360.8 billion won ... 24.2% year-on-year ↑"
2020-10-29 08:07:00,"[속보] 네이버, 3분기 매출 1조3608억…역대 최고치","[Breaking News] Naver, 3Q sales of 1.36 trillion... All-time high","[Breaking news] Naver sales in the third quarter are 1,360.8 billion ... record high"
2020-10-29 04:56:00,"네이버 같은 '검색결과 조작' 없게…공정위, 법개정 추진",No “manipulation of search results” like Naver… The Fair Trade Commission promotes legal amendment,"Without ""manipulating search results"" like neighbors ... The FTC promotes law revisions"
2020-10-28 18:10:00,네이버·카카오 다시 반등 시동.. 언택트 관련株에 ‘관심’ 쏠리나,Naver and Kakao are starting to rebound again.,"Naver Cacao starts to rise again. ""Interest"" in antact-related stocks"
2020-10-28 14:38:00,[특징주] 실적 기대 높아지는 네이버 카카오 ‘강세’,[Featured Stock] Naver Kakao's'Strengthen' with higher earnings expectations,"[Tukjinju] Naver cacao with increasing expectations for achievements ""High"""
2020-10-28 11:43:00,일상 파고든 네이버…불황에도 3분기 '매출 2조' 찍을까,"Naver, who goes into everyday life Will we record '2 trillion in sales' in the third quarter despite the recession?","Neighbors who dig into everyday ... Will we take ""2 trillion sales"" in the third quarter even in the recession?"
2020-10-28 11:23:00,네이버·카카오에도 금소법 적용,The law applies to Naver and Kakao,Naver Cacao also applies gold sobop
2020-10-28 11:01:00,"""네이버부동산 허위매물? 이젠 실시간으로 관리합니다""","""Naver real estate false sale? Now manage in real time""","""Naver Real Estate False Property? Manage in real time now"""
2020-10-28 09:56:00,"네이버 같은 ‘검색조작’ 막는다… 공정위, 법개정 추진",Prevents “search manipulation” like Naver… The Fair Trade Commission promotes legal amendment,"Preventing ""search operations"" like neighbors ... The FTC promotes law revisions"
2020-10-27 13:08:00,네이버도 금소법 적용대상··· 불완전 판매시 과징금 대출금 50%까지,Naver is also subject to the gold law... up to 50% of penalty loans for incomplete sales,Neighbors are also eligible for gold sobop ... Incomplete sales surcharge loan up to 50%
2020-10-27 12:00:00,네이버·카카오도 불완전판매 땐 50% 징벌적 과징금,50% penalty penalty for incomplete sales of Naver and Kakao,Naver Cacao also has a 50% disciplinary surcharge on incomplete sales
2020-10-27 12:00:00,네이버·카카오도 불완전판매 땐 50% 징벌적 과징금,50% penalty penalty for incomplete sales of Naver and Kakao,Naver Cacao also has a 50% disciplinary surcharge on incomplete sales
2020-10-27 11:30:00,CJ·네이버 ‘동맹’…증권가 “재무·사업 ‘윈윈’ 효과낼 것”,CJ and Naver'Alliance'… Securities market “financial and business “win-win” effect”,"CJ / Naver ""Alliance"" ... Securities ""Finance / Business"" Win-win ""Effect"""
2020-10-27 09:55:00,손잡은 CJ·네이버에 證 “재무·사업 쌍끌이 효과↑”,“Financial and business double effect ↑” to CJ and Naver who joined hands,"證 to CJ / Naver who joined hands ""Financial and business wheels are effective ↑"""
2020-10-27 09:43:00,"CJ - 네이버, 콘텐츠ㆍ물류 분야 전략적 사업 제휴 체결",CJ-Naver signed a strategic business alliance in the content and logistics sector,"CJ-Concluded a strategic business alliance in the fields of neighbors, content and logistics"
2020-10-27 08:40:00,"CJ-네이버, 지분교환으로 콘텐츠 제작 협력 기대-삼성",CJ-Naver expects content creation cooperation through stake exchange-Samsung,CJ-Naver Expects Content Production Cooperation in Stock Swap-Samsung
2020-10-27 10:23:00,"[특징주]카카오·NAVER, 4거래일 만에 강세","[Features] Kakao and NAVER, strong after 4 trading days",[Tukjinju] Cacao NAVER is bullish for the first time in 4 business days
2020-10-27 09:12:00,[표]NAVER 등 코스피 자사주 신청내역(27일),[Table] Application details of KOSPI treasury stock including NAVER (27th),[Table] Application details for KOSPI treasury stock such as NAVER (27th)
2020-10-27 08:49:00,"NAVER, 쇼핑 플랫폼 고도화·콘텐츠 강화…'적극 매수'-KTB","NAVER, shopping platform advancement and content enhancement... 'Strong Buy'-KTB","NAVER, sophistication of shopping platform, strengthening of contents ... ""Active acquisition""-KTB"
2020-10-27 08:47:00,"[Hot-Line] ""CJ대한통운, NAVER와 주식교환 긍정적""","[Hot-Line] ""CJ Korea Express, shares exchange positive with NAVER""","[Hot-Line] ""CJ Logistics affirms share exchange with NAVER"""
2020-10-27 08:39:00,"CJ대한통운, 네이버와의 제휴…""M&A보다 좋다""-신영","CJ Logistics, partnership with Naver... ""Better than M&A""-Shinyoung","CJ Logistics, Collaboration with Naver ... ""Better than M & A"" --Shinyon"
2020-10-27 08:15:00,"스튜디오드래곤, 네이버와 시너지 기대-대신",Studio Dragon expects synergy with Naver-instead,"Studio Dragon, synergistic expectations with Naver-instead of"
2020-10-27 07:52:00,"[클릭 e종목]""스튜디오드래곤, 네이버와 협력…시너지 기대""","[Click e-event] ""Studio Dragon, cooperation with Naver... looking forward to synergy""","[Click e event] ""Cooperation with Studio Dragon and Naver ... Expecting synergies"""
2020-10-27 04:03:00,"네이버파이낸셜, ""금융 사각지대 없앤다"" 손쉬운 소상공인 대출",Naver Financial to “Eliminate Financial Blind Spots” Easy Small Business Loan,"Naver Financial, ""Eliminate Financial Blind Spots"" Easy Small Business Loan"
2020-10-26 20:23:00,"CJ, 네이버와 제휴 미래 경쟁력 강화.. 문화·물류, 플랫폼·e커머스...","Strengthening future competitiveness in partnership with CJ and Naver... Culture·Logistics, Platform·eCommerce...","Alliance with CJ and Naver, strengthening future competitiveness. Culture / Logistics, Platform / E-Commerce ..."
2020-10-26 19:25:00,"CJ, 네이버와 6000억 규모 주식 맞교환…콘텐츠·물류분야 전략적 ...","CJ, Naver and 600 billion won stock exchange... Strategic Contents Logistics ...",600 billion shares on an equal footing with CJ and Naver ... Strategic content and logistics ...
2020-10-26 17:49:00,`유통 공룡` CJ+네이버 동맹 출격…6000억 주식 교환,'Distribution Dinosaur' CJ + Naver alliance sortie... 600 billion stock exchange,`Distribution Dinosaur` CJ + Naver Alliance Sortie ... 600 Billion Share Exchange
2020-10-26 17:49:00,`유통 공룡` CJ+네이버 동맹 출격…6000억 주식 교환,'Distribution Dinosaur' CJ + Naver alliance sortie... 600 billion stock exchange,`Distribution Dinosaur` CJ + Naver Alliance Sortie ... 600 Billion Share Exchange
2020-10-26 17:36:00,"CJ, 네이버와 콘텐츠·물류 분야 전략적 사업 제휴 체결",CJ signed a strategic business alliance with Naver in the field of content and logistics,CJ signs strategic business alliance with neighbors in content and logistics
2020-10-26 17:31:00,"CJ-네이버, 6000억원 규모 주식 교환…이커머스·콘텐츠 전방위 협...",CJ-Naver exchanges 600 billion won worth of stocks... All-round e-commerce and content negotiations...,"CJ-Naver, 600 billion won-scale stock swap ... E-commerce content omnidirectional narrow ..."
2020-10-26 17:30:00,CJ-네이버 6000억 지분교환…물류·콘텐츠 큰 그림 만든다,CJ-Naver 600 billion shares exchange... Create the big picture of logistics and content,"CJ-Naver 600 Billion Stock Swap ... Logistics / Content, Making Big Images"
2020-10-26 18:45:00,네이버·CJ 손잡았다…이커머스·콘텐츠 전방위 협력,Naver and CJ joined hands... All-round cooperation of e-commerce and contents,Naver / CJ teamed up ... E-commerce / content omnidirectional cooperation
2020-10-26 18:27:00,"6,000억 지분교환...CJ-네이버 동맹 '한국판 마블' 선뵌다",600 billion won stake exchange...CJ-Naver alliance'Korean version of Marvel',"600 Billion Share Exchange ... CJ-Naver Alliance ""Korean Marble"" Line Bender"
2020-10-26 17:55:00,네이버-CJ 콘텐츠·물류 동맹…6000억 규모 주식 맞교환,Naver-CJ contents and logistics alliance... Exchange of 600 billion shares,Naver-CJ Content and Logistics Alliance ... 600 billion shares on an equal footing
2020-10-26 10:40:00,`CJ-네이버` 오늘 이사회 개최…주식 스왑 의결,'CJ-Naver' held the board meeting today Stock swap decision,`CJ-Naver` Today's Board Meeting ... Stock Swap Vote
2020-10-26 09:41:00,'손잡는 CJ-네이버' 오늘 이사회 개최…지분교환 의결,'CJ-Naver holding hands' held today's board meeting Stock exchange decision,"""CJ-Neighbors holding hands"" Today's board meeting ... Share exchange vote"
2020-10-26 18:44:00,"CJ대한통운, 네이버 지분 0.64% 취득",CJ Logistics acquires 0.64% stake in Naver,CJ Logistics acquires a 0.64% stake in Naver
2020-10-26 18:18:00,"스튜디오드래곤, 네이버와 1500억원 규모 주식 교환",Studio Dragon exchanges 150 billion won worth of stock with Naver,Stock swap of 150 billion won with Studio Dragon and Naver
2020-10-26 18:05:00,"CJ ENM, 네이버와 1500억원 규모 지분 교환",CJ ENM exchanges 150 billion won worth of shares with Naver,CJ ENM exchanges shares with Naver for 150 billion won
2020-10-26 17:32:00,"네이버, CJ와 피 섞었다···CJ대한통운 3대주주 '우뚝'","Naver, CJ and CJ have mixed blood...","Naver, mixed with CJ ... CJ Logistics 3 major shareholders ""Soaring"""
2020-10-26 17:27:00,"네이버, CJ그룹과 6천억 빅딜 “글로벌 경쟁력 강화”(종합)",600 billion won big deal with Naver and CJ Group “Enhancing Global Competitiveness” (Comprehensive),"Naver, CJ Group's 600 Million Big Deal ""Strengthening Global Competitiveness"" (Comprehensive)"
2020-10-26 17:30:00,'CJ-네이버 혈맹'…두차례 회동한 이재현-이해진의 합작품,"'CJ-Naver Blood Alliance'... A collaboration between Jaehyun Lee and Haejin Lee, meeting twice","""CJ-Naver Clan"" ... Lee Jay Hyun-Lee Jay Hyun's joint work that met twice"
2020-10-26 17:21:00,"네이버, CJ그룹과 6천억 빅딜 “글로벌 경쟁력 강화”(1보)","Naver, 600 billion big deal with CJ Group “Strengthening Global Competitiveness” (1st report)","Naver, CJ Group's 600 Million Big Deal ""Strengthening Global Competitiveness"" (1 report)"
2020-10-26 17:19:00,"CJ대한통운, 네이버 주식 105만주 3000억원에 취득",CJ Logistics acquires 1.55 million shares of Naver for 300 billion won,CJ Logistics acquires 1.05 million shares of Naver shares for 300 billion won
2020-10-26 17:11:00,"네이버 “CJ대한통운 주식 3,000억원어치 취득···지분율 7.8%...",Naver “Acquisition of 300 billion won worth of shares in CJ Logistics...,"Naver ""Acquired 300 billion won worth of shares of CJ Logistics ... 7.8% stake ..."
2020-10-26 17:16:00,"[공시] 네이버, 6000억원 규모 자기주식 처분 결정",[Disclosure] Naver decides to dispose of treasury stock worth 600 billion won,[Public announcement] Naver decides to dispose of treasury stock worth 600 billion won
2020-10-26 16:19:00,"삼성서울병원, 네이버 챗봇으로 비대면 의료상담","Samsung Seoul Hospital, non-face-to-face medical consultation with Naver chatbot",Non-face-to-face medical consultation with Samsung Medical Center and Naver Chetobot
2020-10-26 10:33:00,"서울대 치의학, 네이버 웨일로 에듀테크 강화","Seoul National University Dentistry, Naver Weilo Edutech strengthened",Seoul National University Dentistry Strengthens Edutech with Naver Weil
2020-10-23 17:31:00,"주식방송 '주식키스', 네이버 오디오클립에 채널 오픈",Stock broadcast'Stock Kiss' opens channel on Naver Audio Clip,"Stock broadcast ""stock kiss"" opens channel to Naver audio clip"
2020-10-23 17:20:00,"FHI코리아, '마르세이유' 네이버쇼핑 라이브 론칭",FHI Korea launches'Marseille' live on Naver Shopping,"FHI Korea launches ""Marseille"" neighbor shopping live"
2020-10-23 15:09:00,“상품권 재테크 막아라”… 네이버페이 포인트 전환 중단 잇따라,“Prevent gift voucher finance”… Naver Pay Point Conversion Suspension Sustained,"""Prevent gift certificate tech"" ... Neighbor page point switching interrupted one after another"
2020-10-23 11:30:00,"네이버·카카오, 진격의 '라방'…유통업계 ""나 떨고 있니?""","Naver and Kakao,'Rabang' in advance... Distribution industry ""Are I shaking?""","Naver Cacao, Advance ""Laban"" ... Distribution Industry ""Are You Shivering?"""
2020-10-29 08:13:00,"네이버 3분기 영업이익 2917억, 전년동기 比 1.8% 증가(속보)","Naver's third quarter operating profit of 29.17 billion won, an increase of 1.8% year-on-year","Naver's three-quarter operating income was 291.7 billion yen, up 1.8% year-on-year (flash report)"
2020-10-29 08:10:00,"[속보]네이버, 3분기 매출 1조3,608억원···전년비 24.2%↑","[Breaking News] Naver, 3Q sales of 1.36 trillion won ... 24.2% ↑","[Breaking news] Naver sales in the third quarter were 1,360.8 billion won ... 24.2% year-on-year ↑"
2020-10-29 08:07:00,"[속보] 네이버, 3분기 매출 1조3608억…역대 최고치","[Breaking News] Naver, 3Q sales of 1.36 trillion... All-time high","[Breaking news] Naver sales in the third quarter are 1,360.8 billion ... record high"
2020-10-29 04:56:00,"네이버 같은 '검색결과 조작' 없게…공정위, 법개정 추진",No “manipulation of search results” like Naver… The Fair Trade Commission promotes legal amendment,"Without ""manipulating search results"" like neighbors ... The FTC promotes law revisions"
2020-10-28 18:10:00,네이버·카카오 다시 반등 시동.. 언택트 관련株에 ‘관심’ 쏠리나,Naver and Kakao are starting to rebound again.,"Naver Cacao starts to rise again. ""Interest"" in antact-related stocks"
2020-10-28 14:38:00,[특징주] 실적 기대 높아지는 네이버 카카오 ‘강세’,[Featured Stock] Naver Kakao's'Strengthen' with higher earnings expectations,"[Tukjinju] Naver cacao with increasing expectations for achievements ""High"""
2020-10-28 11:43:00,일상 파고든 네이버…불황에도 3분기 '매출 2조' 찍을까,"Naver, who goes into everyday life Will we record '2 trillion in sales' in the third quarter despite the recession?","Neighbors who dig into everyday ... Will we take ""2 trillion sales"" in the third quarter even in the recession?"
2020-10-28 11:23:00,네이버·카카오에도 금소법 적용,The law applies to Naver and Kakao,Naver Cacao also applies gold sobop
2020-10-28 11:01:00,"""네이버부동산 허위매물? 이젠 실시간으로 관리합니다""","""Naver real estate false sale? Now manage in real time""","""Naver Real Estate False Property? Manage in real time now"""
2020-10-28 09:56:00,"네이버 같은 ‘검색조작’ 막는다… 공정위, 법개정 추진",Prevents “search manipulation” like Naver… The Fair Trade Commission promotes legal amendment,"Preventing ""search operations"" like neighbors ... The FTC promotes law revisions"
2020-10-27 13:08:00,네이버도 금소법 적용대상··· 불완전 판매시 과징금 대출금 50%까지,Naver is also subject to the gold law... up to 50% of penalty loans for incomplete sales,Neighbors are also eligible for gold sobop ... Incomplete sales surcharge loan up to 50%
2020-10-27 12:00:00,네이버·카카오도 불완전판매 땐 50% 징벌적 과징금,50% penalty penalty for incomplete sales of Naver and Kakao,Naver Cacao also has a 50% disciplinary surcharge on incomplete sales
2020-10-27 12:00:00,네이버·카카오도 불완전판매 땐 50% 징벌적 과징금,50% penalty penalty for incomplete sales of Naver and Kakao,Naver Cacao also has a 50% disciplinary surcharge on incomplete sales
2020-10-27 11:30:00,CJ·네이버 ‘동맹’…증권가 “재무·사업 ‘윈윈’ 효과낼 것”,CJ and Naver'Alliance'… Securities market “financial and business “win-win” effect”,"CJ / Naver ""Alliance"" ... Securities ""Finance / Business"" Win-win ""Effect"""
2020-10-27 09:55:00,손잡은 CJ·네이버에 證 “재무·사업 쌍끌이 효과↑”,“Financial and business double effect ↑” to CJ and Naver who joined hands,"證 to CJ / Naver who joined hands ""Financial and business wheels are effective ↑"""
2020-10-27 09:43:00,"CJ - 네이버, 콘텐츠ㆍ물류 분야 전략적 사업 제휴 체결",CJ-Naver signed a strategic business alliance in the content and logistics sector,"CJ-Concluded a strategic business alliance in the fields of neighbors, content and logistics"
2020-10-27 08:40:00,"CJ-네이버, 지분교환으로 콘텐츠 제작 협력 기대-삼성",CJ-Naver expects content creation cooperation through stake exchange-Samsung,CJ-Naver Expects Content Production Cooperation in Stock Swap-Samsung
2020-10-27 10:23:00,"[특징주]카카오·NAVER, 4거래일 만에 강세","[Features] Kakao and NAVER, strong after 4 trading days",[Tukjinju] Cacao NAVER is bullish for the first time in 4 business days
2020-10-27 09:12:00,[표]NAVER 등 코스피 자사주 신청내역(27일),[Table] Application details of KOSPI treasury stock including NAVER (27th),[Table] Application details for KOSPI treasury stock such as NAVER (27th)
2020-10-27 08:49:00,"NAVER, 쇼핑 플랫폼 고도화·콘텐츠 강화…'적극 매수'-KTB","NAVER, shopping platform advancement and content enhancement... 'Strong Buy'-KTB","NAVER, sophistication of shopping platform, strengthening of contents ... ""Active acquisition""-KTB"
2020-10-27 08:47:00,"[Hot-Line] ""CJ대한통운, NAVER와 주식교환 긍정적""","[Hot-Line] ""CJ Korea Express, shares exchange positive with NAVER""","[Hot-Line] ""CJ Logistics affirms share exchange with NAVER"""
2020-10-27 08:39:00,"CJ대한통운, 네이버와의 제휴…""M&A보다 좋다""-신영","CJ Logistics, partnership with Naver... ""Better than M&A""-Shinyoung","CJ Logistics, Collaboration with Naver ... ""Better than M & A"" --Shinyon"
2020-10-27 08:15:00,"스튜디오드래곤, 네이버와 시너지 기대-대신",Studio Dragon expects synergy with Naver-instead,"Studio Dragon, synergistic expectations with Naver-instead of"
2020-10-27 07:52:00,"[클릭 e종목]""스튜디오드래곤, 네이버와 협력…시너지 기대""","[Click e-event] ""Studio Dragon, cooperation with Naver... looking forward to synergy""","[Click e event] ""Cooperation with Studio Dragon and Naver ... Expecting synergies"""
2020-10-27 04:03:00,"네이버파이낸셜, ""금융 사각지대 없앤다"" 손쉬운 소상공인 대출",Naver Financial to “Eliminate Financial Blind Spots” Easy Small Business Loan,"Naver Financial, ""Eliminate Financial Blind Spots"" Easy Small Business Loan"
2020-10-26 20:23:00,"CJ, 네이버와 제휴 미래 경쟁력 강화.. 문화·물류, 플랫폼·e커머스...","Strengthening future competitiveness in partnership with CJ and Naver... Culture·Logistics, Platform·eCommerce...","Alliance with CJ and Naver, strengthening future competitiveness. Culture / Logistics, Platform / E-Commerce ..."
2020-10-26 19:25:00,"CJ, 네이버와 6000억 규모 주식 맞교환…콘텐츠·물류분야 전략적 ...","CJ, Naver and 600 billion won stock exchange... Strategic Contents Logistics ...",600 billion shares on an equal footing with CJ and Naver ... Strategic content and logistics ...
2020-10-26 17:49:00,`유통 공룡` CJ+네이버 동맹 출격…6000억 주식 교환,'Distribution Dinosaur' CJ + Naver alliance sortie... 600 billion stock exchange,`Distribution Dinosaur` CJ + Naver Alliance Sortie ... 600 Billion Share Exchange
2020-10-26 17:49:00,`유통 공룡` CJ+네이버 동맹 출격…6000억 주식 교환,'Distribution Dinosaur' CJ + Naver alliance sortie... 600 billion stock exchange,`Distribution Dinosaur` CJ + Naver Alliance Sortie ... 600 Billion Share Exchange
2020-10-26 17:36:00,"CJ, 네이버와 콘텐츠·물류 분야 전략적 사업 제휴 체결",CJ signed a strategic business alliance with Naver in the field of content and logistics,CJ signs strategic business alliance with neighbors in content and logistics
2020-10-26 17:31:00,"CJ-네이버, 6000억원 규모 주식 교환…이커머스·콘텐츠 전방위 협...",CJ-Naver exchanges 600 billion won worth of stocks... All-round e-commerce and content negotiations...,"CJ-Naver, 600 billion won-scale stock swap ... E-commerce content omnidirectional narrow ..."
2020-10-26 17:30:00,CJ-네이버 6000억 지분교환…물류·콘텐츠 큰 그림 만든다,CJ-Naver 600 billion shares exchange... Create the big picture of logistics and content,"CJ-Naver 600 Billion Stock Swap ... Logistics / Content, Making Big Images"
2020-10-27 08:40:00,"CJ-네이버, 지분교환으로 콘텐츠 제작 협력 기대-삼성",CJ-Naver expects content creation cooperation through stake exchange-Samsung,CJ-Naver Expects Content Production Cooperation in Stock Swap-Samsung
2020-10-27 08:39:00,"CJ대한통운, 네이버와의 제휴…""M&A보다 좋다""-신영","CJ Logistics, partnership with Naver... ""Better than M&A""-Shinyoung","CJ Logistics, Collaboration with Naver ... ""Better than M & A"" --Shinyon"
2020-10-27 08:15:00,"스튜디오드래곤, 네이버와 시너지 기대-대신",Studio Dragon expects synergy with Naver-instead,"Studio Dragon, synergistic expectations with Naver-instead of"
