Date,Title,EngTitle,JapEngTitle
2020-10-22 05:40:00,"'통장 잔고 5조' SK하이닉스, 10조 인수자금 어떻게 조달하나",SK Hynix's bankbook balance of 5 trillion won,"""Passbook balance 5 trillion"" SK Hynix, Article 10 How to raise funds for acquisition"
2020-10-21 19:10:00,[시그널] '10兆 빅딜' SK하이닉스에 글로벌 신용평가사 전망 엇갈려,[Signal] '10兆 Big Deal' Conflicting Prospects for Global Credit Rating Companies in SK Hynix,[Signal] '10 Trillion Big Deal' SK Hynix's Global Credit Rating Agency Outlook Passing
2020-10-21 17:56:00,인텔 인수價 `10조` 과했나…SK하이닉스 주가 이틀간 3% 빠져,Was '10 trillion' excessive in the acquisition of Intel SK Hynix shares fell 3% for two days,Did you make the acquisition of Intel `10`? ... SK Hynix stock price lost 3% for two days
2020-10-21 17:35:00,"S&P ""SK하이닉스, 인텔 낸드 사업부 인수…신용도에 긍정적""","S&P ""SK Hynix acquires Intel's NAND division…positive for credit rating""","S & P ""SK Hynix acquires Intel NAND business ... Credit is positive"""
2020-10-21 17:10:00,"[마켓인]S&P ""SK하이닉스, 인텔 낸드사업부 인수 `긍정적`""","[Market Inn] S&P ""SK Hynix acquires Intel's NAND division'positive'""","[Market] S & P ""SK Hynix Acquires Intel NAND Business` Affirmation` """
2020-10-21 14:52:00,"[시그널] S&P ""SK하이닉스, 인텔 메모리칩 인수 신용도에 긍정적...","[Signal] S&P ""SK Hynix is ​​positive about the creditworthiness of acquiring Intel memory chip...","[Signal] S & P ""SK Hynix, Intel's memory chip argument credit is positive ..."
2020-10-21 11:20:00,"SK하이닉스, 인텔 낸드 인수에 엇갈린 투심","SK Hynix, mixed feelings of acquiring Intel NAND","SK Hynix, two seams interlaced with Intel NAND type arguments"
2020-10-21 18:25:00,"SK하이닉스 행복모아, 장애인 제과제빵 공장 설립","SK hynix, Happy Moa, established a bakery factory for the disabled","SK Hynix Happiness gathered, handicapped confectionery bakery factory established"
2020-10-21 15:20:00,300억 투자 빵 공장 만든다는 SK하이닉스 '왜',SK Hynix's'Why' to build a 30 billion-invested bread factory,"SK Hynix builds 30 billion investment bread factory, ""why"""
2020-10-21 15:02:00,"SK하이닉스, 제과제빵 공장 만들어 장애인 고용 확대",SK hynix builds a bakery factory to expand employment for the disabled,SK Hynix builds confectionery bakery factory Expands employment of people with disabilities
2020-10-21 15:01:00,"SK하이닉스, 장애인 고용 확대 위해 '제과제빵 공장' 만든다",SK hynix creates a'bakery factory' to expand employment for the disabled,"SK Hynix to ""confectionery bakery factory"" to expand employment of disabled people"
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 16:06:00,"[시그널] 현금만 4兆...SK하이닉스, 인텔 메모리 FI없이 단독 인...","[Signal] 4兆 cash only...SK Hynix, independent intel without Intel memory FI...","[Signal] Cash only 4 trillion ... SK Hynix, Intel Memory FI alone ..."
2020-10-21 08:31:00,"SK하이닉스, 인텔 낸드 사업인수 ‘윈윈' 딜-KB",SK Hynix acquires Intel NAND business'win-win' deal-KB,"SK Hynix Acquires Intel's NAND Business ""Win-Win"" Deal-KB"
2020-10-21 06:00:00,"인텔 낸드 사업 품은 SK하이닉스, 단숨에 글로벌 2위로","SK Hynix, the Intel NAND business, quickly ranked second in the global market","Intel NAND type business product SK Hynix, ranked second globally at once"
2020-10-21 15:49:00,"SK하이닉스, 장애인 제과제빵 공장 설립해 사회적 가치 실현나서",SK hynix realizes social values ​​by establishing a bakery factory for the disabled,SK Hynix establishes a confectionery bakery factory for the physically challenged and realizes social value
2020-10-21 14:42:00,SK하이닉스 연일급락…인수자금부담?,SK Hynix plunges every day... Pay for the acquisition fund?,SK Hynix plunges every day ... burden of acquisition funds?
2020-10-21 14:06:00,"""10조원은 좀 비싸다"" SK하이닉스 이틀째 주가 뚝, 뚝",“10 trillion won is a bit expensive” SK Hynix shares in the second day,"""10 trillion won is a little expensive"" SK Hynix 2nd day stock price trading, trading"
2020-10-21 09:04:00,"""SK하이닉스, 인텔 낸드 인수로 중장기 수익성 개선···매수""","""SK Hynix acquires Intel NAND to improve mid- to long-term profitability.""","""SK Hynix, Intel NAND type argument as medium- to long-term profitability improvement ... Number of sheets"""
2020-10-21 08:51:00,"SK하이닉스, 인텔 낸드 인수…수익성 개선 전망-한화",SK Hynix acquires Intel NAND... Profitability improvement prospects-Hanwha,"SK Hynix, Intel NAND Arguments ... Profitability Improvement Prospects-Hanwha"
2020-10-21 08:19:00,"SK하이닉스, 인텔 낸드 인수는 미래 위한 투자-대신",SK Hynix's acquisition of Intel NAND is an investment for the future-instead of,"SK Hynix, Intel NAND type argument, instead of investing for the future"
2020-10-21 11:21:00,SK하이닉스 ‘10조 딜’ 발표...證긍정평가 속 시장반응 ‘냉랭’,SK Hynix announces '10 trillion deal'...Market response in positive evaluation'cold and cold',"SK Hynix '10 trillion deal ""announced ... Market reaction, chilly under positive evaluation"""
2020-10-21 10:00:00,"SK하이닉스 10조 베팅, 시장반응은 '냉랭'","SK Hynix's 10 trillion betting, market reaction is'cold and cold'","SK Hynix Article 10 bet, market reaction is ""chilly"""
2020-10-21 09:29:00,"'10조 딜' SK하이닉스 이틀째 약세, 외국계 매물이 대부분","SK Hynix's '10 trillion deal' weakened for the second day, mostly foreign sales","'10 trillion deal' SK Hynix two-day guideline, most foreign-affiliated properties"
2020-10-21 09:11:00,"[이슈타임]인텔 낸드 품은 SK하이닉스, 10조 빅딜 속사정은?",[Issue Time] What is the situation in SK Hynix's 10 trillion big deal with Intel NAND?,"[Issue Time] Intel NAND Type SK Hynix, Article 10 Big Deal What's inside?"
2020-10-29 17:43:00,삼성전자 강호규 ·SK하이닉스 김진국 '은탑산업훈장',Samsung Electronics Kang Ho-gyu · SK Hynix Kim Jin-guk'Silver Tower Industrial Medal',"Samsung Electronics Ganhogyu SK Hynix Gimzinguk ""Ginto Industry Medal"""
2020-10-29 17:27:00,"이석희 SK하이닉스 사장 ""인텔 인수가 안 비싸다""","Seok-hee Lee, President of SK Hynix","Isokuhui SK Hynix President ""Intel No Arguments High"""
2020-10-29 17:09:00,"""인텔 낸드 인수 10조 안 비싸다""…자신감 드러낸 SK하이닉스 사장","""Intel NAND acquisition is 10 trillion not expensive""... SK hynix's president reveals his confidence","""Intel NAND type argument 10 articles are not expensive"" ... SK Hynix president exposed with confidence"
2020-10-29 17:01:00,"이석희 SK하이닉스 사장 ""키옥시아 지분 당장 안 판다""","Lee Seok-hee, president of SK Hynix, ""I don't sell the stake in Kioxia right now""","Isokuhui SK Hynix President ""Keoxy Oh Stocks Not Immediate Panda"""
2020-10-29 16:17:00,'반도체의 날' 삼성·하이닉스 산업훈장 공동 수상,'Semiconductor Day' jointly awarded with Samsung Hynix Industrial Medal,"Received the Samsung Hynix Order of Industrial Service Merit for ""Semiconductor Day"""
2020-10-29 12:33:00,반도체의 날…삼성전자·SK하이닉스 산업훈장 공동수상,Semiconductor Day... Jointly awarded the Industrial Medal of Samsung Electronics and SK Hynix,Semiconductor Day ... Samsung Electronics Receives SK Hynix Order of Industrial Service Merit
2020-10-29 11:00:00,"삼성전자·SK하이닉스 R&D수장, 은탑산업훈장 수상","Samsung Electronics·SK Hynix R&D Head, Silver Tower Order of Industrial Service Merit","Samsung Electronics, SK Hynix R & D Chief, Received the Order of Industrial Service Merit"
2020-10-29 11:33:00,"SK하이닉스 인텔 인수 질문에…""타공급사 관련 답변 어렵다""-삼성전자 ...","SK hynix Intel acquisition question... ""It is difficult to answer related to other suppliers""-Samsung Electronics ...","SK Hynix, Intel argument question ... ""It's difficult to answer about other suppliers"" --Samsung Electronics ..."
2020-10-29 11:33:00,"SK하이닉스 인텔 인수 질문에…""타공급사 관련 답변 어렵다""-삼성전자 ...","SK hynix Intel acquisition question... ""It is difficult to answer related to other suppliers""-Samsung Electronics ...","SK Hynix, Intel argument question ... ""It's difficult to answer about other suppliers"" --Samsung Electronics ..."
2020-10-26 14:51:00,"NH투자증권 ""삼성전자·SK하이닉스의 행보는?""…반도체 긴급 점검","NH Investment & Securities ""How are Samsung Electronics and SK Hynix?"" Semiconductor emergency inspection","NH Investment & Securities ""What is the history of Samsung Electronics and SK Hynix? ""... Semiconductor emergency inspection"
2020-10-29 11:33:00,"SK하이닉스 인텔 인수 질문에…""타공급사 관련 답변 어렵다""-삼성전자 ...","SK hynix Intel acquisition question... ""It is difficult to answer related to other suppliers""-Samsung Electronics ...","SK Hynix, Intel argument question ... ""It's difficult to answer about other suppliers"" --Samsung Electronics ..."
2020-10-29 11:00:00,"삼성전자·SK하이닉스 R&D수장, 은탑산업훈장 수상","Samsung Electronics·SK Hynix R&D Head, Silver Tower Order of Industrial Service Merit","Samsung Electronics, SK Hynix R & D Chief, Received the Order of Industrial Service Merit"
2020-10-26 14:51:00,"NH투자증권 ""삼성전자·SK하이닉스의 행보는?""…반도체 긴급 점검","NH Investment & Securities ""How are Samsung Electronics and SK Hynix?"" Semiconductor emergency inspection","NH Investment & Securities ""What is the history of Samsung Electronics and SK Hynix? ""... Semiconductor emergency inspection"
2020-10-26 10:50:00,[마켓인사이트]SK하이닉스의 '통 큰 베팅' 우려하는 국내 신평사,[Market Insight] A new Korean company concerned about SK Hynix's'big bets',"[Market Insight] SK Hynix's ""Big Bet"" Domestic Credit Evaluation Company Concerned"
2020-10-25 11:48:00,"[주간HOT종목]SK하이닉스, 인텔 낸드 인수…개인은 '사자'",[Weekly HOT Stock] SK Hynix acquires Intel NAND... Individuals are'lions',"[Weekly HOT event] SK Hynix, Intel NAND type argument ... Individual is ""Lion"""
2020-10-25 11:14:00,코스피 주간 외국인 순매도 1위 'SK하이닉스',"'SK Hynix', No. 1 in net selling by foreigners during the KOSPI week","SK Hynix, No. 1 in net sales of foreigners during KOSPI Week"
2020-10-25 10:46:00,"SK하이닉스, 인텔 낸드사업 인수…반도체 과잉공급 해소",SK Hynix acquires Intel NAND business... Resolving oversupply of semiconductors,SK Hynix Acquires Intel's NAND Business ... Solving Semiconductor Oversupply
2020-10-25 07:45:00,"외국인, 3주 연속 '사자'…삼성전자 사고 SK하이닉스 팔고","Foreigners,'lion' for 3 consecutive weeks... Samsung Electronics accident and SK Hynix sales","Foreigner, ""Lion"" for 3 consecutive weeks ... Samsung Electronics Accident SK Hynix Selling"
2020-10-24 17:50:00,"""SK하이닉스가 비싸게 샀다""…美 인텔에 '바가지' 쓴걸까 [황정수의 ...","""SK Hynix bought it expensive""... Was it a'rippy' to Intel in the US","""SK Hynix bought it high"" ... Did he write ""Gourd"" to Inter? [Han Johns's ..."
2020-10-23 17:34:00,"[마켓인사이트 단독]""조금 더 쓰시죠""…인텔, SK하이닉스에 '옵테인'...","[Market Insight Exclusive] ""Let's use a little more""… Intel, SK Hynix'Optane'...","[Market Insight alone] ""Will it take a little longer?"" ... Intel, SK Hynix ""Option TEIN"" ..."
2020-10-23 10:25:00,"증권가 호평에도 주가는 4일 연속 약세…SK하이닉스, 美 인텔 인수 후...","Despite favorable stock prices, stock prices weakened for 4 consecutive days... SK Hynix, after acquiring Intel in the US...",Stock prices have fallen for four consecutive days due to the popularity of securities ... After the acquisition of SK Hynix and Intel ...
2020-10-23 10:02:00,SK하이닉스 직주근접 아파트 ‘이천대월 하이시티’ 공급,Supplied'Icheon Daewol High City' to SK Hynix's direct proximity apartment,"SK Hynix direct-running proximity apartment ""2,000 overdraft high city"" supply"
2020-10-23 09:31:00,SK하이닉스 인근 아파트 ‘이천대월 하이시티’ 홍보관 오픈,Opened the promotion hall for the apartment “Icheon University High City” near SK Hynix,"Opened public relations center for apartment ""Icheon Overdraft High City"" near SK Hynix"
2020-10-23 04:03:00,[빅데이터로 본 재테크] 빅히트 주춤하는 사이…시장의 눈은 SK하이닉스...,[Financial technology seen through big data] While Big Hit is slowing down... The market's eye is SK Hynix...,[Financial tech seen from big data] Big hits are sluggish ... The market is SK Hynix ...
2020-10-22 17:45:00,"[단독] 이석희 SK하이닉스대표 ""인텔 낸드 인수價 10조 비싸지 않다...","[Exclusive] Lee Seok-hee, CEO of SK Hynix, ""Acquiring Intel NAND is not expensive...","[Independent] Isokuhui SK Hynix representative ""Intel NAND type argument 價 10 articles not expensive ..."
2020-10-22 15:34:00,[마켓인]한신평 “SK하이닉스 인텔 낸드 인수…신용도 다소 부정적”,[Marketer] Han Shinpyeong “Acquired SK Hynix Intel NAND… The credit is somewhat negative”,"[Market] Hanshinpyeong ""SK Hynix, Intel NAND type argument ... Credit is a little negative"""
2020-10-22 06:01:00,"[마켓인사이트]SK하이닉스, 인텔 메모리 인수 후 '기업결합심사' 통과...",[Market Insight] SK Hynix passes'combination examination' after acquisition of Intel memory...,"[Market Insight] SK Hynix passes ""Business Combination Examination"" after acquiring Intel Memory ..."
2020-10-22 05:40:00,"'통장 잔고 5조' SK하이닉스, 10조 인수자금 어떻게 조달하나",SK Hynix's bankbook balance of 5 trillion won,"""Passbook balance 5 trillion"" SK Hynix, Article 10 How to raise funds for acquisition"
2020-10-21 19:10:00,[시그널] '10兆 빅딜' SK하이닉스에 글로벌 신용평가사 전망 엇갈려,[Signal] '10兆 Big Deal' Conflicting Prospects for Global Credit Rating Companies in SK Hynix,[Signal] '10 Trillion Big Deal' SK Hynix's Global Credit Rating Agency Outlook Passing
2020-10-21 17:56:00,인텔 인수價 `10조` 과했나…SK하이닉스 주가 이틀간 3% 빠져,Was '10 trillion' excessive in the acquisition of Intel SK Hynix shares fell 3% for two days,Did you make the acquisition of Intel `10`? ... SK Hynix stock price lost 3% for two days
2020-10-21 17:35:00,"S&P ""SK하이닉스, 인텔 낸드 사업부 인수…신용도에 긍정적""","S&P ""SK Hynix acquires Intel's NAND division…positive for credit rating""","S & P ""SK Hynix acquires Intel NAND business ... Credit is positive"""
2020-10-21 17:10:00,"[마켓인]S&P ""SK하이닉스, 인텔 낸드사업부 인수 `긍정적`""","[Market Inn] S&P ""SK Hynix acquires Intel's NAND division'positive'""","[Market] S & P ""SK Hynix Acquires Intel NAND Business` Affirmation` """
2020-10-21 14:52:00,"[시그널] S&P ""SK하이닉스, 인텔 메모리칩 인수 신용도에 긍정적...","[Signal] S&P ""SK Hynix is ​​positive about the creditworthiness of acquiring Intel memory chip...","[Signal] S & P ""SK Hynix, Intel's memory chip argument credit is positive ..."
2020-10-21 11:20:00,"SK하이닉스, 인텔 낸드 인수에 엇갈린 투심","SK Hynix, mixed feelings of acquiring Intel NAND","SK Hynix, two seams interlaced with Intel NAND type arguments"
2020-10-21 18:25:00,"SK하이닉스 행복모아, 장애인 제과제빵 공장 설립","SK hynix, Happy Moa, established a bakery factory for the disabled","SK Hynix Happiness gathered, handicapped confectionery bakery factory established"
2020-10-21 15:20:00,300억 투자 빵 공장 만든다는 SK하이닉스 '왜',SK Hynix's'Why' to build a 30 billion-invested bread factory,"SK Hynix builds 30 billion investment bread factory, ""why"""
2020-10-21 15:02:00,"SK하이닉스, 제과제빵 공장 만들어 장애인 고용 확대",SK hynix builds a bakery factory to expand employment for the disabled,SK Hynix builds confectionery bakery factory Expands employment of people with disabilities
2020-10-21 15:01:00,"SK하이닉스, 장애인 고용 확대 위해 '제과제빵 공장' 만든다",SK hynix creates a'bakery factory' to expand employment for the disabled,"SK Hynix to ""confectionery bakery factory"" to expand employment of disabled people"
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 16:06:00,"[시그널] 현금만 4兆...SK하이닉스, 인텔 메모리 FI없이 단독 인...","[Signal] 4兆 cash only...SK Hynix, independent intel without Intel memory FI...","[Signal] Cash only 4 trillion ... SK Hynix, Intel Memory FI alone ..."
2020-10-21 08:31:00,"SK하이닉스, 인텔 낸드 사업인수 ‘윈윈' 딜-KB",SK Hynix acquires Intel NAND business'win-win' deal-KB,"SK Hynix Acquires Intel's NAND Business ""Win-Win"" Deal-KB"
2020-10-21 06:00:00,"인텔 낸드 사업 품은 SK하이닉스, 단숨에 글로벌 2위로","SK Hynix, the Intel NAND business, quickly ranked second in the global market","Intel NAND type business product SK Hynix, ranked second globally at once"
2020-10-21 17:56:00,인텔 인수價 `10조` 과했나…SK하이닉스 주가 이틀간 3% 빠져,Was '10 trillion' excessive in the acquisition of Intel SK Hynix shares fell 3% for two days,Did you make the acquisition of Intel `10`? ... SK Hynix stock price lost 3% for two days
2020-10-21 17:35:00,"S&P ""SK하이닉스, 인텔 낸드 사업부 인수…신용도에 긍정적""","S&P ""SK Hynix acquires Intel's NAND division…positive for credit rating""","S & P ""SK Hynix acquires Intel NAND business ... Credit is positive"""
2020-10-21 17:10:00,"[마켓인]S&P ""SK하이닉스, 인텔 낸드사업부 인수 `긍정적`""","[Market Inn] S&P ""SK Hynix acquires Intel's NAND division'positive'""","[Market] S & P ""SK Hynix Acquires Intel NAND Business` Affirmation` """
2020-10-21 14:52:00,"[시그널] S&P ""SK하이닉스, 인텔 메모리칩 인수 신용도에 긍정적...","[Signal] S&P ""SK Hynix is ​​positive about the creditworthiness of acquiring Intel memory chip...","[Signal] S & P ""SK Hynix, Intel's memory chip argument credit is positive ..."
2020-10-21 11:20:00,"SK하이닉스, 인텔 낸드 인수에 엇갈린 투심","SK Hynix, mixed feelings of acquiring Intel NAND","SK Hynix, two seams interlaced with Intel NAND type arguments"
2020-10-21 16:06:00,"[시그널] 현금만 4兆...SK하이닉스, 인텔 메모리 FI없이 단독 인...","[Signal] 4兆 cash only...SK Hynix, independent intel without Intel memory FI...","[Signal] Cash only 4 trillion ... SK Hynix, Intel Memory FI alone ..."
2020-10-21 08:31:00,"SK하이닉스, 인텔 낸드 사업인수 ‘윈윈' 딜-KB",SK Hynix acquires Intel NAND business'win-win' deal-KB,"SK Hynix Acquires Intel's NAND Business ""Win-Win"" Deal-KB"
2020-10-21 06:00:00,"인텔 낸드 사업 품은 SK하이닉스, 단숨에 글로벌 2위로","SK Hynix, the Intel NAND business, quickly ranked second in the global market","Intel NAND type business product SK Hynix, ranked second globally at once"
2020-10-21 15:49:00,"SK하이닉스, 장애인 제과제빵 공장 설립해 사회적 가치 실현나서",SK hynix realizes social values ​​by establishing a bakery factory for the disabled,SK Hynix establishes a confectionery bakery factory for the physically challenged and realizes social value
2020-10-21 15:20:00,300억 투자 빵 공장 만든다는 SK하이닉스 '왜',SK Hynix's'Why' to build a 30 billion-invested bread factory,"SK Hynix builds 30 billion investment bread factory, ""why"""
2020-10-21 15:02:00,"SK하이닉스, 제과제빵 공장 만들어 장애인 고용 확대",SK hynix builds a bakery factory to expand employment for the disabled,SK Hynix builds confectionery bakery factory Expands employment of people with disabilities
2020-10-21 15:01:00,"SK하이닉스, 장애인 고용 확대 위해 '제과제빵 공장' 만든다",SK hynix creates a'bakery factory' to expand employment for the disabled,"SK Hynix to ""confectionery bakery factory"" to expand employment of disabled people"
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 15:00:00,"SK하이닉스, 장애인 고용 확대···제과제빵 공장 세워 자립 지원","SK hynix expands employment for the disabled, supports self-reliance by building a bakery factory",SK Hynix expands employment for the physically challenged ... Supports the construction of a confectionery bakery factory
2020-10-21 14:42:00,SK하이닉스 연일급락…인수자금부담?,SK Hynix plunges every day... Pay for the acquisition fund?,SK Hynix plunges every day ... burden of acquisition funds?
2020-10-21 14:06:00,"""10조원은 좀 비싸다"" SK하이닉스 이틀째 주가 뚝, 뚝",“10 trillion won is a bit expensive” SK Hynix shares in the second day,"""10 trillion won is a little expensive"" SK Hynix 2nd day stock price trading, trading"
2020-10-21 09:04:00,"""SK하이닉스, 인텔 낸드 인수로 중장기 수익성 개선···매수""","""SK Hynix acquires Intel NAND to improve mid- to long-term profitability.""","""SK Hynix, Intel NAND type argument as medium- to long-term profitability improvement ... Number of sheets"""
