Date,Title,EngTitle,JapEngTitle
2020-10-20 08:53:00,"LG생건 닥터그루트, 론칭 3년만에 천만개 판매 돌파","LG Life Insurance Dr. Groot, sold 10 million units in 3 years after launch",Dr. LG Sengon tops sales of 10 million units for the first time in 3 years after launch
2020-10-20 11:21:00,"LG생활건강, 닥터그루트 브랜드 론칭 3년 1000만개 판매 돌파",LG Household & Health Care exceeded 10 million sales in 3 years when Dr.,"LG Household & Health Care, Dr. Its Route Brand Launch 3 Years Over 10 Million Sales"
2020-10-20 09:58:00,"LG생활건강, 탈모 케어 '닥터그루트' 론칭 3년만에 1000만개 돌...",LG H&H's hair loss care'Dr.Groot' turned 10 million in 3 years...,"LG Household & Health Care, Hair Removal Care ""Doctor That Route"" Launched 10 Million Stones for the First Time in 3 Years ..."
2020-10-20 09:03:00,"LG생활건강 닥터그루트, 1000만개 판매 돌파",LG H&H's Dr. Groot surpassed 10 million sales,LG Household & Health Care Doctor has sold over 10 million units
2020-10-15 08:22:00,"LG생활건강, '브랜드 파워'로 안정적 성장…목표가↑ -KB","LG Household & Health Care, stable growth with'brand power'... Target price↑ -KB","LG Household & Health Care, stable growth with ""brand power"" ... Goal ↑-KB"
2020-10-15 08:18:00,"""LG생활건강, 3분기 실적 컨센서스에 부합 전망""-KB證","""LG Household & Health Care Prospects 3Q Earnings Consensus""-KB證","""LG Household & Health Care is expected to meet third-quarter performance consensus""-KB 證"
2020-10-15 07:54:00,"[클릭 e종목]""LG생활건강, 3분기 실적 컨센서스 부합 전망…목표가...","[Click e-sector] ""LG Household & Health Care, 3Q earnings consensus outlook... Target...","[Click e-event] ""LG Household & Health Care, outlook to meet third-quarter performance consensus ... Goals ..."
2020-10-14 09:42:00,"LG생활건강, 직원 노래경연 '워킹싱어2' 개최",LG H&H holds employee singing contest'Working Singer 2',"LG Household & Health Care, Employee Song Contest ""Working Singer 2"" Held"
2020-10-13 16:08:00,LG생건. 블록체인 노래방으로 언택트 사내 경연,LG Saenggeon. Untact in-house contest with blockchain karaoke,LG Sengon. In-house contest for Tact with blockchain karaoke
2020-10-11 15:46:00,"LG생건, 中 넘어 美·유럽시장 본격 공략","LG Saeng-Geon, full-fledged targeting the US and European markets beyond China","LG Sengon, beauty over the middle, full-scale capture of the European market"
2020-10-10 08:01:00,[유안타證 주간추천주]‘안정적 이익체력’…LG생활건강·CJ제일제당·한샘,[Yuanta's weekly recommendation]'Stable profit and strength' LG Household & Health Care·CJ CheilJedang·Hanssem,"[Hit week Jeonju] ""Stable profit physical strength"" ... LG Household & Health Care, CJ Daiichi Sugar Manufacturing, Hansem"
2020-10-07 17:27:00,"LG생건, 온라인 전용 메이크업 브랜드 ‘글린트 바이 비디보브’ 론칭",LG Saeng-Geon launches online makeup brand'Glint by Vidi Bob',"LG Sengon Launches Online Makeup Brand ""Bun Lint by Video Bob"""
2020-10-07 14:11:00,"LG생건, 온라인 전용 '글린트 바이 비디보브' 론칭",LG Saeng-Geon launches online exclusive'Glint by Vidi Bob',"LG Sengon launches online-only ""Bun Lint by Video Bob"""
2020-10-07 10:15:00,"LG생활건강, 온라인 전용 브랜드 '글린트 바이 비디보브' 론칭",LG H&H launches online exclusive brand'Glint by Vidi Bob',"LG Household & Health Care launches online-only brand ""Bun Lint by Video Bob"""
2020-10-07 10:08:00,"LG생건, 온라인 전용 브랜드 ‘글린트 바이 비디보브’ 출시",LG Saeng-Geon launches online exclusive brand'Glint by Vidi Bob',"LG Sengon launches online-only brand ""Bun Lint by Video Bob"""
2020-10-07 09:54:00,"LG생활건강, 온라인 전용 브랜드 ‘글린트 바이 비디보브’ 선봬",LG H&H's online exclusive brand'Glint by Vidi Bob',"LG Household & Health Care, Online Exclusive Brand ""Bun Lint by Video Bob"" Appears"
2020-10-07 09:22:00,"LG생활건강, 온라인 전용 '글린트 바이 비디보브' 론칭",LG H&H launches online exclusive'Glint by Vidi Bob',"LG Household & Health Care launches online-only ""Bun Lint by Video Bob"""
2020-10-07 09:18:00,"LG생건, 온라인 전용 메이크업 브랜드 론칭",LG Saeng-Geon launches online-only makeup brand,LG Sengon launches online makeup brand
2020-10-06 10:32:00,LG생건 ‘이자녹스 에이지 포커스 비타민 앰플’ 선봬,LG Saenggeon Unveiled'Isa Knox Age Focus Vitamin Ampoule,"LG Sengon ""Izanox Age Focus Vitamin Ampoule"" Appears"
2020-10-06 09:10:00,"LG생활건강 이자녹스, 에이지 포커스 비타민 앰플 출시",LG Household & Health Care ISA KNOX launches Age Focus vitamin ampoule,LG Household & Health Care Isanox Launches Age Focus Vitamin Ampoule
2020-10-06 08:48:00,"[마켓브리핑] LG생활건강, 법인세 예납금 300억원 조달",[Market Briefing] LG H&H raises 30 billion won in corporate tax deposit,"[Market Briefing] LG Household & Health Care, Corporate Tax Jena Pugum Procurement of 30 Billion Won"
2020-10-06 08:08:00,"LG생활건강, 3Q 실적 기대 이상일 듯…목표가↑-NH",LG H&H's 3Q earnings likely exceed expectations... Target price↑-NH,"LG Household & Health Care, 3Q Earnings Forecast ... Goal ↑ -NH"
2020-10-06 08:01:00,"[클릭 e종목]""LG생활건강, 실적 전망 코로나에도 '맑음'...목표...","[Click e-event] ""LG Household & Health Care, earnings outlook'clear' in corona... target...","[Click e event] ""LG Household & Health Care, business outlook Corona is also"" sunny ""... Goal ..."
2020-10-05 16:10:00,"[특징주] LG생활건강, 주가 3%대 상승률.. 시장 성장 상회","[Features] LG H&H's share price rise rate of 3%, surpassing market growth","[Tukjinju] LG Household & Health Care, stock prices are rising in the 3% range. Exceed market growth"
2020-10-05 08:54:00,"""LG생활건강, 화장품 부문 선방·생활용품 부문 수익성 개선···목표가...","""LG Household & Health Care, Cosmetics Division Profitability Improvement...","""LG Household & Health Care, Cosmetics Department Save, Household Goods Department Profitability Improvement ... Goal ..."
2020-10-05 08:12:00,"LG생활건강, 3·4분기 시장 성장 상회 실적 예상-메리츠","LG Household & Health Care, Expected to Outperform Market Growth in 3rd and 4th Quarter-Meritz",LG Household & Health Care Outcomes Market Growth for 3rd and 4th Quarters-Meritz
2020-10-05 08:03:00,"LG생활건강, 압도적 비교우위 목표가 12%↑-메리츠",LG H&H's overwhelming comparative advantage target is 12%↑-Meritz,"LG Household & Health Care, Overwhelming Superiority Goal 12% ↑ --Meritz"
2020-10-05 08:00:00,"LG생활건강, 3Q 이익 안정성 강화에 주목…목표가↑-메리츠",LG H&H pays attention to strengthening 3Q profit stability… Target price ↑-Meritz,"LG Household & Health Care, Focusing on Strengthening 3Q Profit Stability ... Goal ↑ --Meritz"
2020-10-05 07:58:00,"[클릭 e종목]""LG생활건강, 3분기에 시장 성장 상회할 것""","[Click e-sector] ""LG Household & Health Care Will Surpass Market Growth in 3Q""","[Click e event] ""LG Household & Health Care will outpace market growth in Q3"""
2020-10-04 10:09:00,"LG생활건강, VDL ‘루미레이어 로지 퍼펙트 프라이머’ 출시",LG H&H launches VDL'Lumi Layer Rosy Perfect Primer',"LG Household & Health Care releases VDL ""Lumi Layer Lodge Perfect Primer"""
2020-09-29 09:04:00,LG생건 닥터그루트 애딕트 2종 올리브영 입점,LG Saenggeon Dr.Groot Addict 2 types of Olive Young launched,LG Sengon Doctor That Route Child Dictou 2 Kinds of Olive Young
2020-09-29 09:00:00,"[업종공략] 화장품, 보험, LG생활건강","[Industry attack] Cosmetics, insurance, LG Household & Health Care","[Industry strategy] Cosmetics, insurance, LG Household & Health Care"
2020-09-28 09:50:00,그늘 커지는 화장품株…LG생활건강·코스맥스만 웃을까,Cosmetics that increase the shade… Will only LG H&H and Cosmax laugh?,Cosmetic stocks that grow in the shade ... LG Household & Health Care / Cosmetics Will you laugh?
2020-09-28 09:36:00,"LG생활건강, '후 비첩 연향세트' 선봬","LG Household & Health Care, unveiled'Hu Bicheop Yeonhyang Set'","LG Household & Health Care, ""After Bichopuyoung Hyang Set"" Appears"
2020-09-28 09:28:00,"LG생건, ‘꽃살문’ 담은 ‘후 비첩 연향세트’ 선봬","LG Saeng-Geon, unveiled a “Hu Bicheop Yeonhyang Set” containing “Flower Salmon”","LG Sengon, ""Kotosalmun"" put ""after Bichopuyounghyang set"" appeared"
2020-09-28 06:21:00,"[이번 주 추천주]""실적 기대""···삼성전자·LG생활건강·한샘·기아차 ...","[Recommended week for this week] ""Achievements Expectations"" ...Samsung Electronics·LG Household & Health Care·Hanssem·Kia Motors ...","[This Week's Jeonju] ""Achievement Expectations"" ... Samsung Electronics, LG Household & Health Care, Hansem, Kia Motors ..."
2020-09-26 08:01:00,[유안타證 주간추천주]‘회복세 뚜렷’…LG생활건강·한샘·컴투스,[Yuanta's weekly recommendation note]'Clear recovery tax' LG Household & Health Care·Hanssem·Comtus,"[Hit week Jeonju] ""Recovery is clear"" ... LG Household & Health Care Hansem Kamtus"
2020-09-25 08:31:00,"LG생활건강, 3Q에도 견조한 실적 지속-현대차",LG Household & Health Care Continues Solid Performance in 3Q-Hyundai Motor Company,LG Household & Health Care Continues Strong Performance in 3Q
2020-09-25 08:07:00,"LG생활건강, 3분기에도 견조한 실적-현대차증권",LG H&H's solid results in the third quarter-Hyundai Motor Securities,"LG Household & Health Care, strong performance in Q3-Hyundai Securities"
2020-09-25 08:19:00,"[Hot-Line] ""LG생활건강, 생활용품 강점 부각…목표가↑""","[Hot-Line] ""LG Household & Health Care, Emphasizing the Strength of Household Goods…Goal ↑""","[Hot-Line] ""LG Household & Health Care, strengths of daily necessities emerge ... Goal ↑"""
2020-09-25 07:50:00,"[클릭 e종목] ""LG생활건강, 생활용품 부문 호조…목표주가 4.7%...","[Click e-Event] ""LG Household & Health Care, good household goods sector...target price 4.7%...","[Click e event] ""LG Household & Health Care, household goods sector is doing well ... Target stock price 4.7% ..."
2020-09-25 07:47:00,"LG생활건강, 화장품 회복 등 3Q 영업익 양호…목표가↑-한국","LG Household & Health Care, cosmetics recovery, etc. 3Q operating profit is good… Target Price↑-Korea","LG Household & Health Care, Cosmetics Recovery, etc. 3Q Operating Profit Good ... Target ↑ --Korea"
2020-09-24 04:03:00,"[헬스] LG생활건강 선물세트, 어머님께 안티에이징 화장품 `센스`","[Health] LG Household & Health Care gift set, anti-aging cosmetics'Sense' to mother","[Health] LG Household & Health Care Gift Set, Anti-Aging Cosmetics for Mother `Sense`"
2020-09-23 15:35:00,"신동빈 롯데 회장, '차석용의 LG생건 성공스토리' 임원들에 추천",Lotte Chairman Shin Dong-bin recommended to executives of'Cha Seok-Yong's LG Life Success Story',"Chairman Shin Dong-bin Lotte recommended as an officer of ""LG Sengon Success Story of Chasokyoung"""
2020-09-22 09:18:00,"LG생건, VDL ‘엑스퍼트 멀티 커버 톤업 쿠션’ 선봬","LG Saeng-gun, introduced VDL'Expert Multi Cover Tone Up Cushion'","LG Sengon, VDL ""Expert Multi Cover Ton Op Cushion"" Appears"
2020-09-22 09:04:00,"LG생활건강 VDL, 톤업 쿠션 출시","LG Household & Health Care VDL, Tone Up Cushion released",LG Household & Health Care VDL releases Tonop Cushion
2020-09-21 17:22:00,"[정성 듬뿍 담은 추석선물]LG생건, '오휘' 에센스로 피부건강 선물하...","[Chuseok gift with plenty of sincerity] LG Saenggeon, skin health gift with'Ohhui' essence...","[Chuseok gift with plenty of heart] LG Sengon presents skin health with the essence of ""office"" ..."
2020-09-21 08:41:00,"LG생활건강, 중국 화장품 매출 가파른 성장세...목표가 180만","LG H&H, China's cosmetics sales are growing rapidly... Target is 1.8 million","LG Household & Health Care, rapid growth in Chinese cosmetics sales ... target 1.8 million"
2020-09-20 13:09:00,LG생건 CNP 사회공헌활동 ‘피부 건강 캠페인’ 전개,LG Life Insurance CNP Social Contribution Activities “Skin Health Campaign”,"LG Sengon CNP Social Contribution Activity ""Skin Health Campaign"""
2020-09-18 08:54:00,"LG생활건강, 풍부한 실적모멘텀 목표가 7.4%↑-KTB","LG H&H, rich earnings momentum target 7.4%↑-KTB","LG Household & Health Care, abundant achievements Momentum target 7.4% ↑-KTB"
2020-09-18 08:04:00,"LG생활건강, 中 화장품 시장 회복 기대…목표가↑-KTB",LG H&H expects Chinese cosmetics market to recover… Target price↑-KTB,"LG Household & Health Care, Expectations for Recovery of the Medium Cosmetics Market ... Goal ↑-KTB"
2020-09-12 08:54:00,"LG생활건강, 3분기 안정적 실적 지속 전망",LG H&H to continue stable earnings in 3Q,"LG Household & Health Care, third quarter stable performance outlook"
2020-09-11 08:34:00,"LG생활건강, 3분기 실적 전망도 ‘맑음’-대신",LG H&H's 3Q earnings outlook is'clear'-instead,"LG Household & Health Care, Q3 earnings outlook is ""sunny""-instead of"
2020-09-10 09:31:00,"LG생활건강, 후 환유 본초 세럼 선봬","LG Household & Health Care, unveiled Huwanyu Herb Serum","LG Household & Health Care, Metonymy Serum Appearance"
2020-09-09 09:29:00,"LG생활건강, 숨37° 타임에너지 리뉴얼 출시",LG H&H launches Suom37° Time Energy renewal,"LG Household & Health Care, Breath 37 ° Time Energy Renewal Released"
2020-09-09 09:16:00,"LG생활건강, 3Q 영업이익 증가 전망…목표가↑-유안타","LG Household & Health Care, 3Q operating profit to increase… Target price ↑-Yuan hit","LG Household & Health Care, 3Q operating income outlook ... Goal ↑ --Hit"
2020-09-09 08:33:00,"LG생활건강, 위생용품 수요 확대...목표가↑-유안타증권","LG Household & Health Care, increasing demand for hygiene products...Target price ↑-Yuanta Securities",Expanding demand for LG Household & Health Care and hygiene products ... Goal ↑ --Hit securities
2020-09-09 08:03:00,[클릭 e종목] 中 화장품 수요 회복세…3Q 밝은 LG생활건강,[Click e-sector] Chinese cosmetics demand recovery... 3Q Bright LG H&H,Demand recovery for cosmetics in [Click e event] ... 3Q Bright LG Household & Health Care
2020-09-09 07:59:00,"LG생활건강, 3분기도 영업이익 증가 전망…목표가↑-유안타",LG H&H's operating profit to increase in 3Q… Target price ↑-Yuan hit,LG Household & Health Care Expected to Increase Operating Income in Q3 ... Target ↑ --Hit
2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'","LG H&H, the industry's first shared growth index'best' for 6 consecutive years","LG Household & Health Care, Industry's First Accompanying Growth Index ""Best"" for 6 consecutive years"
2020-09-08 10:02:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 '최우수'","LG H&H, the industry's first shared growth index'best' for 6 consecutive years","LG Household & Health Care, Industry's First Accompanying Growth Index ""Best"" for 6 consecutive years"
2020-09-08 09:46:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 최우수","LG H&H, the industry's first win-win growth index for 6 consecutive years","LG Household & Health Care, industry's first accompanying growth index is the highest for 6 consecutive years"
2020-09-08 09:37:00,"LG생활건강, 업계 최초 동반성장지수 6년 연속 ‘최우수’ 선정","LG H&H, selected as “Best” in the industry's first shared growth index for 6 consecutive years","LG Household & Health Care, industry's first companion growth index selected as ""best"" for 6 consecutive years"
2020-09-06 16:52:00,"LG생건, 빌리프의 피부 촉촉 ‘보습 폭탄’ 에디션","LG Saenggeon, belif’s skin moisturizing “moisturizing bomb” edition","LG Sengon, Beliep's Skin Moisturizing Bomb Edition"
2020-09-06 10:10:00,"LG생건, 우리가족 지킴이 ‘위생용품 선물세트’ 선봬","LG Saeng-Geon, our family keeper introduced a'sanitary product gift set'","LG Sengon Introduces ""Hygiene Gift Set"" to Protect Our Family"
2020-09-04 09:36:00,"LG생활건강, ‘후 비첩 자생 에센스 스페셜 에디션’ 출시",LG H&H launches'Hu Bicheop Jaseng Essence Special Edition',"LG Household & Health Care releases ""Post-Bichop Native Essence Special Edition"""
2020-09-04 09:31:00,"LG생활건강 후, 비첩 자생 에센스 한정판 출시","After LG H&H, launched a limited edition of Bicheop Jaseng Essence","After LG Household & Health Care, Bichop Native Essence Limited Release"
2020-09-03 13:48:00,LG생건 빌리프 '모이스춰라이징 밤 점보 게임 에디션' 출시,LG Saenggeon Belif'Moisturizing Balm Jumbo Game Edition' released,"LG Sengon Belief ""Moisturizing Night Jumbo Game Version"" Released"
2020-09-01 13:18:00,"LG생건, 추석 맞아 예화담 ‘환생고 보윤 품격 세트’ 선봬","LG Saenggeon, presented a Yehwadam “Hwansaenggo Boyoon Elegant Set” for Chuseok","LG Sengon, Obon Festival Parable Fence ""Reborn and Boyun Dignity Set"" Appearance"
2020-09-01 09:33:00,"LG생활건강, 예화담 환생고 보윤 품격 세트 출시",LG H&H launches Yehwadam Hwansaenggo Boyun class set,"LG Household & Health Care, Parable Fence Reborn and Boyun Dignity Set Released"
2020-09-01 09:16:00,"LG생활건강, 예화담 ‘환생고 보윤 품격 세트’ 출시",LG H&H launches Yehwadam'Hwansaenggo Boyun Class Set',"LG Household & Health Care, Parable Fence ""Reborn and Boyun Dignity Set"" Released"
2020-08-31 11:16:00,"LG생활건강, 숨37° 숨마 엘릭서 8-미라클 파워 에센스 선봬","LG H&H, unveiled Summa Elixir 8-miracle power essence","LG Household & Health Care, Breath 37 ° Summa Elixir 8 Miracle Power Essence Appearance"
2020-08-29 08:01:00,[유안타證 주간추천주]‘시장점유율 확대 전망’…삼성전자·LG화학·LG생...,[Yuanta's weekly recommendation]'Expected to expand market share'... Samsung Electronics·LG Chemical·LG Students...,"[Hit week Jeonju] ""Prospects for expanding market share"" ... Samsung Electronics, LG Chem, LG students ..."
2020-08-28 10:13:00,"LG생활건강, CNP 차앤박화장품 '레티날 DX™ 트리트먼트' 출시",LG H&H launches CNP Cha&Park Cosmetic'Retinal DX™ Treatment',"LG Household & Health Care launches CNP Cha & Park cosmetics ""Retinal DX ™ Treatment"""
2020-08-28 09:46:00,"LG생건, CNP 차앤박 ‘레티날 DX™ 트리트먼트’ 선봬","LG Saeng-Geon, CNP Cha & Park Unveiled'Retinal DX™ Treatment'","LG Sengon, CNP Cha & Park ""Retinal DX ™ Treatment"" Appears"
2020-08-26 11:05:00,"LG생활건강, 명품 헤어 에센스 ‘실크테라피 클래식’ 출시",LG Household & Health Care launches luxury hair essence'Silk Therapy Classic',"LG Household & Health Care launches ""Silk Therapy Classic"", a masterpiece hair essence"
2020-08-26 10:54:00,"LG생활건강 실크테라피, '실크테라피 클래식' 출시","LG Household & Health Care Silk Therapy, launched'Silk Therapy Classic'","LG Household & Health Care Silk Therapy Launches ""Silk Therapy Classic"""
2020-08-26 09:32:00,"LG생활건강, 실크테라피 클래식 출시",LG Household & Health Care launches Silk Therapy Classic,"LG Household & Health Care, Silk Therapy Classic released"
2020-08-26 09:09:00,"LG생건 실크테라피, 레트로 감성 담은 ‘실크테라피 클래식’ 선봬","LG Saenggeon Silk Therapy, unveiled'Silk Therapy Classic' with retro sensibility","LG Sengon Silk Therapy, ""Silk Therapy Classic"" with retro sensibility is now available"
