Date,Title,EngTitle,JapEngTitle
2020-10-30 10:21:00,"[속보] LG 화학, 주총서 배터리 사업 분할 `확정`",[Breaking News] LG Chem to'confirm' the division of battery business at the shareholders' meeting,"[Breaking news] LG Chem, weekly series battery business split `confirmed`"
2020-10-30 17:27:00,전쟁터는 옛말?! 싱겁게 끝난 LG화학 분할 주총,Battlefield is an old word?! LG Chem's spin-off shareholders' meeting,Is the battlefield an old story? !! LG Chemical's split shareholder meeting
2020-10-30 10:09:00,"배터리 분할 묻는 LG화학 임시주총, 전자투표 덕에 `한산`","LG Chem's temporary shareholders' meeting asking for battery division, thanks to electronic voting","Battery split LG Chemical Temporary Shareholders' Meeting, `quiet` thanks to electronic voting"
2020-10-30 09:45:00,"LG화학, '물적분할' 결판의 날···차분한 분위기서 주총 개회",LG Chem's Day of Decision on'Material Split'...,"LG Chemical opens the general meeting of shareholders in a calm atmosphere on the day of the settlement of ""physical division"""
2020-10-30 09:37:00,[속보] LG화학 '배터리 분사' 주총 시작…썰렁한 주총장,[Breaking News] LG Chem's'battery injection' start A sluggish state president,"[Breaking News] LG Chem's ""Battery Injection"" Starts Shareholders' Meeting ... Cold State Director"
2020-10-30 09:01:00,"""사전 투표했는데도 주주들이 이렇게 많이..."" LG화학 주총 관심 ...","""Even though we voted in advance, so many shareholders..."" LG Chem shareholders' interest ...","""Even though I voted in advance, there are so many shareholders ..."" The interest of LG Chemical's shareholders' meeting ..."
2020-10-30 17:21:00,"LG화학 '배터리 초격차' 선언…""年 3조씩 투자, 독보적 1위 굳힌다...","LG Chem declared'battery super gap'… ""Investing 3 trillion each year, solidifying the unrivaled number 1","LG Chem declares ""battery second difference"" ... ""Invests 3 groups a year, solidifies the 1st place on its own ..."
2020-10-30 12:12:00,"""페트병회사가 PER 100배?"" LG화학 배터리 분사 확정에 개미 ...","""Pe 100x for PET bottle companies?"" Ant to confirm LG Chem battery injection ...","""Pet bottle company has 100 times PER?"" LG Chemical's battery injection confirmed ant ..."
2020-10-30 11:39:00,"LG화학 주주 82% ""배터리 분할 찬성""… 주가는 4%대 약세","82% of LG Chem shareholders ""approve of battery division""… Share price is weak in the 4% range","82% of LG Chemical shareholders ""Agree with battery split"" ... Stock price drops by 4%"
2020-10-30 10:46:00,"LG화학, 배터리 사업 떼낸다…'에너지솔루션' 12월 출범 [종합]",LG Chem separates battery business... 'Energy Solution' launched in December [General],"LG Chemical launches a group of battery businesses ... ""Energy Solution"" launched in December [Comprehensive]"
2020-10-30 17:21:00,9월말 LG화학 배터리 24.6%…글로벌 점유율 '톱',LG Chem battery 24.6% at the end of September... 'Top' global share,"At the end of September, LG Chemical's battery 24.6% ... Top global share """
2020-10-30 14:55:00,LG화학 배터리 점유율 1위…K배터리 점유율 2배↑,LG Chem's No. 1 battery market share... Double K battery market share↑,LG Chemical's battery share No. 1 ... K battery share doubled ↑
2020-10-30 13:45:00,"LG화학, 1~9월 세계 배터리 시장 1위 수성…中 CATL과 격차 ...","LG Chem, Suseong, No. 1 in the global battery market from January to September… The gap with Chinese CATL ...","LG Chemical, No. 1 in global battery market from January to September Water-based ... Gap with medium CATL ..."
2020-10-30 10:05:00,中CATL과 격차 더 벌린 LG화학…글로벌 배터리 1위 ‘수성’,LG Chem widens the gap with Chinese CATL... Global Battery No. 1 ‘Susung’,"LG chemistry obtained from the gap with medium CATL ... Global battery No. 1 ""Aqueous"""
2020-10-30 16:59:00,"""그렇게 좋다는데 주가 왜 빠지나"" LG화학 대답은",“Why is the stock falling because it’s so good?”,"""Why is the stock price even though it's so good?"""
2020-10-30 16:17:00,"(종합)LG화학, 배터리 사업 분할 확정에 급락...시총 5위로 밀려",(General) LG Chem plunges due to confirmation of division of battery business...,"(Comprehensive) LG Chemical, battery business split confirmed plunge ... Retreat to 5th place in market value"
2020-10-30 13:50:00,"LG화학, 배터리 사업 분할 확정에 낙폭 확대...4%대 ↓","LG Chem's battery business division confirmed, widening decline...4% level ↓","LG Chemical, battery business split confirmed expansion of decline ... 4% level ↓"
2020-10-30 11:04:00,"LG화학 임시주총 '이변은 없었다'…""배터리 신설 법인 IPO 일정 ...","LG Chem's extraordinary shareholders' meeting'There was no change'... ""Battery new corporation IPO schedule ...","LG Chemical Temporary Shareholders' Meeting ""No change"" ... ""IPO plan for new battery corporation ..."
2020-10-30 10:51:00,LG화학 배터리사업 분할 확정…12월 신설법인 출범,LG Chem's battery business division confirmed... 12 Established a new corporation,LG Chem's battery business split confirmed ... New corporation established in December
2020-10-30 10:40:00,LG화학 배터리 독립법인 'LG에너지솔루션' 12월 출범,LG Chem's battery independent corporation'LG Energy Solution' launched in December,"LG Chem's independent battery corporation ""LG Energy Solution"" launched in December"
2020-10-30 10:18:00,LG화학 배터리 사업 물적 분할 확정…주총 승인,LG Chem's battery business division confirmed... Shareholder approval,LG Chemical's Battery Business Split Confirmed ... Approval of Shareholders' Meeting
2020-10-30 10:13:00,"LG화학, 세계 1위 배터리 사업 분사한다(상보)",LG Chem spins off the world's No. 1 battery business (complementary),LG Chem injects the world's number one battery business (complementary)
2020-10-30 16:13:00,"코스피, 외인·기관 강매도에 2270선 붕괴…LG화학 6.14% 급락","Kospi, 2270 line collapsed due to strong selling of foreigners and institutions... LG Chem plunged 6.14%","Cospi, foreigners / institution push sales cracked 2270 ... LG Chemical 6.14% plunge"
2020-10-30 15:52:00,"LG화학 ""오는 2024년 글로벌 TOP5 화학기업 도약할 것""","LG Chem ""will become a global top 5 chemical company in 2024""","""LG Chemical"" 2024 Global TOP5 Chemical Companies Leap """
2020-10-30 14:35:00,주주 말 끊은 신학철 LG화학 부회장…아쉬웠던 막판 '설득'[현장+],"Hak-cheol Shin, Vice Chairman of LG Chem 'Persuasion' at the last minute that was unfortunate [field+]","Shareholder's words Just Shinhakuchul LG Chem Vice Chairman ... The regrettable final stage ""persuasion"" [site +]"
2020-10-30 14:02:00,"국민연금 LG화학 표 대결 패배.. ""판단기준 달랐을 뿐""","National Pension Plan LG Chem Confrontation Defeated.. ""The judgment criteria were different""","National Pension LG Chem's table confrontation defeat .. ""Only the judgment criteria are different"""
2020-10-30 14:01:00,LG화학 물적 분할 후… 100만원 간다는 증권사 vs 폭락 예상하는 ...,After division of LG Chem's physical properties... Securities companies that are going to go 1 million won vs. expected to collapse ...,After LG Chem's split ... Securities company of 1 million won vs. Crash expected ...
2020-10-30 11:25:00,[분석] LG화학 물적분할 통과…성난 개인주주 달래기 '관건',[Analysis] LG Chem's physical division passed... 'Key' to appease angry individual shareholders,"[Analysis] LG Chemical split pass ... soothes angry individual shareholders ""key"""
2020-10-30 09:05:00,LG화학 운명의 날…'배터리 분사' 주총 결과 앞두고 1%↓,LG Chem's fateful day… 1% ahead of'battery injection' weekly results ↓,"LG Chemical's Fate Day ... ""Battery injection"" 1% ahead of the results of the shareholders' meeting ↓"
2020-10-30 06:59:00,[김대성의 종목분석] LG화학 임시 주주총회 D-Day…주총후 후유증...,[Kim Dae-sung's stock analysis] LG Chem's temporary shareholders' meeting D-Day Aftereffects after the shareholders' meeting...,[Kim Dae-sung's event analysis] LG Chemical Extraordinary Shareholders'Meeting D-Day ... Aftereffects after the Shareholders' Meeting ...
2020-10-30 12:19:00,"[마켓인]박능후 ""국민연금, LG화학 분사 반대…수탁자위 결정 신뢰""","[Marketer] Park Neung-hoo, ""National Pension Plan opposes the spin-off of LG Chem…trust decision to take trust""","[Market] Tomari Nunfu ""National pension, opposition to LG chemical injection ... Confidence in determining trust position"""
2020-10-30 12:13:00,LG화학 '배터리사업 분할' 소액주주 불만에도 찬성 80% 상회…왜?,LG Chem's'battery division' exceeded 80% in favor of minority shareholder complaints… Why?,LG Chem splits battery business ”Small shareholder dissatisfaction exceeds 80% in favor ... why?
2020-10-30 11:43:00,"LG화학 배터리, 25년 만에 독립…신학철 부회장 ""초격차 지위 공고...","LG Chem's battery, independent after 25 years… Vice-Chairman Shin Hak-cheol ""Announcement of Super Gap Status...","LG Chemical's battery becomes independent for the first time in 25 years ... Shinhakchul Deputy ""Super Gap Position Announcement ..."
2020-10-30 11:02:00,전자투표서 이미 결판…LG화학 결국 배터리 떼낸다,E-voting has already been finalized... LG Chem finally removes the battery,Electronic voting has already settled ... LG Chem finally swarms batteries
2020-10-30 10:38:00,"LG화학, 배터리사업 분할한다…찬성 82.3% 통과(종합)",LG Chem divides battery business... 82.3% in favor passed (total),LG Chem splits battery business ... 82.3% in favor (overall)
2020-10-30 10:12:00,"(종합)LG화학 배터리 분사 확정...""초격차 지위 확고히 하겠다""",(Comprehensive) LG Chem's battery injection confirmed...,"(Comprehensive) LG Chemical's battery injection confirmed ... ""Super disparity position is solidified"""
2020-10-30 10:12:00,"(종합)LG화학 배터리 분사 확정...""초격차 지위 확고히 하겠다""",(Comprehensive) LG Chem's battery injection confirmed...,"(Comprehensive) LG Chemical's battery injection confirmed ... ""Super disparity position is solidified"""
2020-10-30 12:11:00,"[fn마켓워치]박능후 ""LG화학 원안 승인에도 국민연금 수탁위 신뢰""","[fnMarket Watch] Park Neung-hoo ""Reliance on the National Pension Commission despite approval of LG Chem's original draft""","[fn Market Watch] Tomari Nunfu ""Approval of LG Chemical Draft, Trust in National Pension Trust"""
2020-10-30 11:47:00,LG화학 배터리 분할 주총 통과,LG Chem battery division passed the shareholders' meeting,LG Chem passed battery split shareholders meeting
2020-10-30 10:38:00,"""주주 80% 찬성"" LG화학 배터리 사업 분할 확정","LG Chem's battery business spin-off confirmed with ""80% of shareholders agree""","""80% shareholder approval"" LG Chem's battery business split confirmed"
2020-10-30 10:33:00,"배터리 분할 확정한 LG화학, 앞으로 주가 전망은","LG Chem confirms battery division, the future share price outlook","LG Chemical, which has confirmed the battery split, the outlook for future stock prices"
2020-10-30 10:11:00,"LG화학, 배터리 분사 강행...12월 LG에너지솔루션 출범(종합)",LG Chem pushes to spin off batteries...Launched LG Energy Solution in December (Comprehensive),LG Chemical launches battery injection ... LG Energy Solution launched in December (general)
2020-10-30 11:27:00,"LG화학, 강력 반대 뚫고 분사 확정···허탈한 '동학개미'",LG Chem's'Donghak ant' broke through strong opposition and confirmed to spin off...,"LG Chem strongly opposes piercing injection confirmed ... vain ""Donghak Ali"""
2020-10-30 11:07:00,"LG화학, 배터리 분사 확정에 하락 폭 커져(종합)","LG Chem confirms battery injection, widening decline (general)",LG Chem confirms battery injection The rate of decline has increased (general)
2020-10-30 10:31:00,배터리 분사 소식에 투자심리 위축…LG화학 장중 4%↓,Investor sentiment weakened by news of battery injection… LG Chem intraday 4%↓,Investing in battery injection news Psychological atrophy ... LG Chem Soju 4% ↓
2020-10-30 11:14:00,재무부담 덜어낸 LG화학‥대규모 투자금 유치 나설듯,"LG Chem, which has relieved the financial burden, is likely to attract large-scale investment",LG Chem with reduced financial burden ... to embark on a large-scale investment attraction
2020-10-30 11:02:00,표대결 국민연금의 잇단 패배…LG화학 분할도 못막았다,Vote confrontation successive defeat of the national pension… LG Chem could not even prevent the division,One after another defeat of the national pension ... LG chemical division could not be done
2020-10-30 10:49:00,"[SK이노 컨콜] ""LG화학과 합의가능성 열어두고 있다""","[SK Inno Concall] ""We are open to agreement with LG Chem.""","[SK Inoconcol] ""The possibility of LG Chem agreement remains open"""
2020-10-30 10:42:00,"LG화학, 배터리 분사 주총 통과에 장중 62만원까지 '털썩'","LG Chem,'battered' up to 620,000 won during the week after passing battery injection","LG Chem passes the battery injection shareholder meeting and ""poops"" up to 620,000 won during trading hours"
2020-10-30 10:25:00,[특징주] '배터리 분사' 주총 승인에…LG화학 3%대 급락,[Features] In approval of the shareholders' general'battery injection' LG Chem plunged around 3%,"[Tukjinju] ""Battery injection"" approved by the shareholders' meeting ... LG Chemical plummeted to 3% level"
2020-10-30 10:34:00,"[속보] LG화학, 결국 배터리 사업 떼어낸다…주총서 승인",[Breaking News] LG Chem will eventually pull off the battery business... Approved by the general shareholders,[Breaking news] LG Chemical finally surpasses the battery business ... Approved by the main series
2020-10-30 10:32:00,[속보]LG화학 배터리 사업부문 분사 결정...찬성 82.3%,[Breaking News] LG Chem's battery business division decided to spin off... 82.3% in favor,[Breaking news] LG Chemical's battery business division decided to split ... 82.3% in favor
2020-10-30 10:31:00,배터리 분사 소식에 투자심리 위축…LG화학 장중 4%↓,Investor sentiment weakened by news of battery injection… LG Chem intraday 4%↓,Investing in battery injection news Psychological atrophy ... LG Chem Soju 4% ↓
2020-10-30 10:22:00,"[특징주]LG화학, 전지사업 물적분할안 통과에 '하락'","[Features] LG Chem,'fall' after passing the battery business material division plan","[Tukjinju] LG Chem ""falls"" to pass through battery business without division"
2020-10-30 10:18:00,"[특징주]LG화학, 물적분할 통과 후 낙폭 확대",[Features] LG Chem expands decline after passing material division,[Tukjinju] LG Chem expands fall after passing through physical division
2020-10-30 10:30:00,"[속보]LG화학, 참석주주 82.3% 찬성으로 물적분할 통과",[Breaking News] LG Chem passes physical division with 82.3% approval of attending shareholders,[Breaking news] LG Chem passes physical split in favor of 82.3% of participating shareholders
2020-10-30 10:29:00,"“ITC 2차례 판결 연기 , LG화학 소송전 충실히 임할 것”-SK이...","“ITC decision to be postponed twice, LG Chem will faithfully face the lawsuit”-SK E...","""ITC 2 judgment smoke, faithful before LG Chem proceedings""-SK ..."
2020-10-30 10:28:00,"신학철 LG화학 부회장 ""배터리 분사, 시장 초격차 지키기 위한 것""","Hak-cheol Shin, Vice Chairman of LG Chem, ""Battery injection to keep the market gap""","LG Chem Vice Chairman Shin Hak-chul ""Battery injection, to keep the market second gap"""
2020-10-30 09:46:00,신학철 “배터리 분사 통해 LG화학 글로벌 톱5으로 도약”,Shin Hak-cheol “Leap to the top 5 global LG Chem through battery injection,"Shin Hak-chul ""Leap to LG Chem Global Top 5 by Battery Injection"""
2020-10-30 10:28:00,"신학철 LG화학 부회장 ""배터리 분사, 시장 초격차 지키기 위한 것""","Hak-cheol Shin, Vice Chairman of LG Chem, ""Battery injection to keep the market gap""","LG Chem Vice Chairman Shin Hak-chul ""Battery injection, to keep the market second gap"""
2020-10-30 10:25:00,LG화학 배터리사업 물적분할안 원안대로 통과,LG Chem's battery business material division plan passed as the original plan,LG Chem's battery business split passes as originally planned
2020-10-30 10:15:00,LG화학 배터리사업 물적분할안 원안대로 통과,LG Chem's battery business material division plan passed as the original plan,LG Chem's battery business split passes as originally planned
2020-10-30 10:11:00,"[속보]LG화학, 임시 주총서 물적분할안 통과",[Breaking News] LG Chem passes the physical division plan,"[Breaking news] LG Chem, temporary state series, non-divided passage"
2020-10-30 10:16:00,LG화학 ‘배터리 분사’ 주총 썰렁…주주 100명도 안 와,LG Chem's'battery injection' main gun... Not even 100 shareholders come,"LG Chem, Battery Injection ”Shareholders' Meeting Cold ... 100 Shareholders Must"
2020-10-30 10:11:00,"[속보]LG화학, 임시 주총서 물적분할안 통과",[Breaking News] LG Chem passes the physical division plan,"[Breaking news] LG Chem, temporary state series, non-divided passage"
2020-10-30 10:10:00,"LG화학, 주총서 배터리사업 분할 통과(1보)",LG Chem passed the division of the battery business at the shareholders' meeting (1 report),LG Chemical passes the weekly series battery business split (1 report)
2020-10-30 10:09:00,"[속보] LG화학 ""배터리 사업 물적분할 통과""…12월 1일 신설법인 ...","[Breaking News] LG Chem ""passes the physical division of battery business""… December 1st New corporation ...","[Breaking news] LG Chem ""Battery business split through"" ... New corporation on December 1st ..."
2020-10-30 09:50:00,[특징주] ‘배터리분사 주총데이’ LG화학 1%대 하락,[Features] ‘Battery injection share day’ declined by 1% of LG Chem,"[Tukjinju] ""Battery injection shareholder meeting day"" LG Chemical 1% level decline"
2020-10-30 08:11:00,"LG화학, 배터리 분사 결정 '운명의 날'…주총 통과할까",LG Chem decides to spin off batteries'Day of Fate'… Will it pass the shareholders' meeting,"LG Chemical decides to inject battery ""Fateful Day"" ... Will it pass the general meeting of shareholders?"
2020-10-30 07:37:00,"""오늘 운명의 날"" LG화학 배터리 사업 분사 외국인에 달렸다","""Today's fateful day"" depends on foreigners to spin off LG Chem's battery business","""Today's Fateful Day"" LG Chem's Battery Business Branch ran to foreigners"
2020-10-30 06:52:00,LG화학 배터리 사업 '물적분할' 이뤄지나‥오늘 주총서 결정,Will LG Chem's battery business be'material split'?,"LG Chemical's battery business ""Physical division"" and ... Today's weekly series decision"
2020-10-30 09:41:00,"코스피, 외국인·기관 매도에 '하락'…주총 앞둔 LG화학↓","KOSPI,'fall' in selling foreigners and institutions… LG Chem ahead of the shareholders' meeting↓","KOSPI, foreigners and institutional sales ""fall"" ... LG Chem ahead of the general meeting of shareholders ↓"
2020-10-30 09:41:00,"코스피, 외국인·기관 매도에 '하락'…주총 앞둔 LG화학↓","KOSPI,'fall' in selling foreigners and institutions… LG Chem ahead of the shareholders' meeting↓","KOSPI, foreigners and institutional sales ""fall"" ... LG Chem ahead of the general meeting of shareholders ↓"
2020-10-30 09:19:00,[특징주] 배터리 분할 주총일...LG화학 ‘약세’,[Features] Shareholders' day for battery division...LG Chemicals'weak',"[Tukjinju] Battery Split Shareholders' Meeting Day ... LG Chem, Ahn """
2020-10-30 09:29:00,"""반대 행사하러 왔다""…긴장 감도는 LG화학 주총장","""I came to the opposite event""... LG Chem's chief executive in tension","""I came to the opposite event"" ... The tension is the president of LG Chem Co., Ltd."
2020-10-30 09:15:00,"[속보]LG화학, 의결권 있는 주식 77.5% 참석…총회 성립",[Breaking News] LG Chem attends 77.5% of stocks with voting rights... General Assembly was established,[Breaking news] LG Chem participates in 77.5% of voting shares ... General meeting established
2020-10-30 08:23:00,"美 역대급 성장, 국내증시도 반등 시킬까…LG화학 주총도 관심",Will the US record-breaking growth and domestic stock markets rebound? LG Chem stockholders are also interested,"Growth of beauty history, will domestic securities market rebound ... Also interested in LG Chem's shareholders' meeting"
2020-10-30 07:56:00,[뉴스새벽배송]美 3분기 GDP 반등 성공…LG화학 분할 운명은?,[News Early Delivery] US GDP rebound in the third quarter… What is the fate of LG Chem's division?,[News dawn shipping] Beauty 3 quarter GDP rebound success ... LG Chem split fate?
2020-10-30 04:35:00,배터리 떼나 못떼나…LG화학 오늘 표대결,I can't take off the battery... LG Chem's vote today,"Battery Tena No Tena ... LG Chem, Today's Table Showdown"
2020-10-29 17:35:00,"LG화학의 배터리 분사, 국민연금 반대에도 통과에 ‘무게’","LG Chem's battery injection, ‘weight’ to pass despite opposition to the national pension","LG Chemical's battery injection, ""weight"" to pass against the national pension"
2020-10-29 14:54:00,"삼성바이오로직스, 장중 9% 급등…LG화학 제치고 시총 4위","Samsung Biologics surges 9% during intraday… 4th place in market cap, beating LG Chem",Samsung Biologics soars 9% in majesty ... 4th in market capitalization without LG Chem
2020-10-29 10:27:00,"""전자투표로 LG화학 물적분할 반대합시다"" 댓글…이게 가능?","""Let's oppose the division of LG Chem by electronic voting"" Comment... Is this possible?","""Let's oppose LG chemical division by electronic voting"" Comment ... Is this possible?"
2020-10-31 16:16:00,"[무한동력] 숨통 틘 LG화학, 남은 과제는?",[Infinite Power] What are the remaining tasks for LG Chem?,"[Infinite power] Take a break Twin LG Chemistry, what are the remaining issues?"
2020-10-31 06:35:00,LG화학 배터리 분할 반대했던 개미들의 '나홀로 순매수','Alone net purchase' of ants who opposed LG Chem's battery division,"""Buy one person"" of ants who opposed the battery split of LG Chemical"
2020-10-31 04:17:00,"LG화학, 논란 끝에 배터리 분사 확정…주가 6% 급락",LG Chem confirms battery injection after controversy... Share price plunged 6%,LG Chemical confirms battery injection after discussion ... Stock price plummets 6%
2020-10-31 10:01:00,[마켓인]LG화학 물적분할 가결…힘 못쓴 국민연금 반대표,[Marketer] LG Chem's physical division approved... National Pension Plan,[Market] LG Chemical division passed ... Power Motoson National Pension Opposition Vote
2020-10-30 17:52:00,배터리 떨어져 나가자···LG화학 주가 6% 빠져,Let's run out of battery...LG Chemicals stock price drops by 6%,Let's move away from the battery ... LG Chemical's stock price is 6% off
2020-10-30 17:39:00,국민연금 반대에도…LG화학 물적분할 압도적 통과,Against the national pension… LG Chem overwhelmingly passed the physical division,Opposition to the national pension ... LG chemical division overwhelming passage
2020-10-30 14:48:00,"신학철 LG화학 대표 ""물적분할로 다양한 자금조달 가능""","Hak-cheol Shin, CEO of LG Chem, ""Variety of financing possible through physical division""","Representative of Shinhakchul LG Chemical ""Various financing is possible by physical division"""
2020-10-30 14:34:00,"LG화학 ""분할 승인에 감사…기업·주주가치 제고 노력할 것""",LG Chem “Thanks for the approval of the division…I will try to improve corporate and shareholder value”,"LG Chemical ""Thanks to the split approval ... Strive to improve corporate and shareholder value"""
2020-10-30 14:28:00,"LG화학 ""전지사업 분할 승인 감사…경쟁력 키우겠다""","LG Chem ""Appreciation for approval of division of battery business…I will increase competitiveness""","LG Chemical ""Thank you for approving the battery business split ... I want to develop competitiveness"""
2020-10-30 17:32:00,"LG화학 배터리사업 분할, 주총서 확정","LG Chem's battery business division, shareholders' meeting confirmed","LG Chemical's battery business split, main series confirmed"
2020-10-30 10:21:00,"[속보] LG 화학, 주총서 배터리 사업 분할 `확정`",[Breaking News] LG Chem to'confirm' the division of battery business at the shareholders' meeting,"[Breaking news] LG Chem, weekly series battery business split `confirmed`"
2020-10-30 17:27:00,전쟁터는 옛말?! 싱겁게 끝난 LG화학 분할 주총,Battlefield is an old word?! LG Chem's spin-off shareholders' meeting,Is the battlefield an old story? !! LG Chemical's split shareholder meeting
2020-10-30 10:09:00,"배터리 분할 묻는 LG화학 임시주총, 전자투표 덕에 `한산`","LG Chem's temporary shareholders' meeting asking for battery division, thanks to electronic voting","Battery split LG Chemical Temporary Shareholders' Meeting, `quiet` thanks to electronic voting"
2020-10-30 09:45:00,"LG화학, '물적분할' 결판의 날···차분한 분위기서 주총 개회",LG Chem's Day of Decision on'Material Split'...,"LG Chemical opens the general meeting of shareholders in a calm atmosphere on the day of the settlement of ""physical division"""
2020-10-30 09:37:00,[속보] LG화학 '배터리 분사' 주총 시작…썰렁한 주총장,[Breaking News] LG Chem's'battery injection' start A sluggish state president,"[Breaking News] LG Chem's ""Battery Injection"" Starts Shareholders' Meeting ... Cold State Director"
2020-10-30 09:01:00,"""사전 투표했는데도 주주들이 이렇게 많이..."" LG화학 주총 관심 ...","""Even though we voted in advance, so many shareholders..."" LG Chem shareholders' interest ...","""Even though I voted in advance, there are so many shareholders ..."" The interest of LG Chemical's shareholders' meeting ..."
2020-10-30 17:39:00,국민연금 반대에도…LG화학 물적분할 압도적 통과,Against the national pension… LG Chem overwhelmingly passed the physical division,Opposition to the national pension ... LG chemical division overwhelming passage
2020-10-30 14:48:00,"신학철 LG화학 대표 ""물적분할로 다양한 자금조달 가능""","Hak-cheol Shin, CEO of LG Chem, ""Variety of financing possible through physical division""","Representative of Shinhakchul LG Chemical ""Various financing is possible by physical division"""
2020-10-30 14:34:00,"LG화학 ""분할 승인에 감사…기업·주주가치 제고 노력할 것""",LG Chem “Thanks for the approval of the division…I will try to improve corporate and shareholder value”,"LG Chemical ""Thanks to the split approval ... Strive to improve corporate and shareholder value"""
2020-10-30 14:28:00,"LG화학 ""전지사업 분할 승인 감사…경쟁력 키우겠다""","LG Chem ""Appreciation for approval of division of battery business…I will increase competitiveness""","LG Chemical ""Thank you for approving the battery business split ... I want to develop competitiveness"""
2020-10-30 17:32:00,"LG화학 배터리사업 분할, 주총서 확정","LG Chem's battery business division, shareholders' meeting confirmed","LG Chemical's battery business split, main series confirmed"
2020-10-30 10:21:00,"[속보] LG 화학, 주총서 배터리 사업 분할 `확정`",[Breaking News] LG Chem to'confirm' the division of battery business at the shareholders' meeting,"[Breaking news] LG Chem, weekly series battery business split `confirmed`"
2020-10-30 17:27:00,전쟁터는 옛말?! 싱겁게 끝난 LG화학 분할 주총,Battlefield is an old word?! LG Chem's spin-off shareholders' meeting,Is the battlefield an old story? !! LG Chemical's split shareholder meeting
2020-10-30 10:09:00,"배터리 분할 묻는 LG화학 임시주총, 전자투표 덕에 `한산`","LG Chem's temporary shareholders' meeting asking for battery division, thanks to electronic voting","Battery split LG Chemical Temporary Shareholders' Meeting, `quiet` thanks to electronic voting"
2020-10-30 09:45:00,"LG화학, '물적분할' 결판의 날···차분한 분위기서 주총 개회",LG Chem's Day of Decision on'Material Split'...,"LG Chemical opens the general meeting of shareholders in a calm atmosphere on the day of the settlement of ""physical division"""
2020-10-30 09:37:00,[속보] LG화학 '배터리 분사' 주총 시작…썰렁한 주총장,[Breaking News] LG Chem's'battery injection' start A sluggish state president,"[Breaking News] LG Chem's ""Battery Injection"" Starts Shareholders' Meeting ... Cold State Director"
2020-10-30 09:01:00,"""사전 투표했는데도 주주들이 이렇게 많이..."" LG화학 주총 관심 ...","""Even though we voted in advance, so many shareholders..."" LG Chem shareholders' interest ...","""Even though I voted in advance, there are so many shareholders ..."" The interest of LG Chemical's shareholders' meeting ..."
2020-10-30 17:21:00,"LG화학 '배터리 초격차' 선언…""年 3조씩 투자, 독보적 1위 굳힌다...","LG Chem declared'battery super gap'… ""Investing 3 trillion each year, solidifying the unrivaled number 1","LG Chem declares ""battery second difference"" ... ""Invests 3 groups a year, solidifies the 1st place on its own ..."
2020-10-30 12:12:00,"""페트병회사가 PER 100배?"" LG화학 배터리 분사 확정에 개미 ...","""Pe 100x for PET bottle companies?"" Ant to confirm LG Chem battery injection ...","""Pet bottle company has 100 times PER?"" LG Chemical's battery injection confirmed ant ..."
2020-10-30 11:39:00,"LG화학 주주 82% ""배터리 분할 찬성""… 주가는 4%대 약세","82% of LG Chem shareholders ""approve of battery division""… Share price is weak in the 4% range","82% of LG Chemical shareholders ""Agree with battery split"" ... Stock price drops by 4%"
