Date,Title,EngTitle,JapEngTitle
2020-10-28 10:54:00,"최정우 포스코 회장 ""미래에도 가장 중요한 소재는 철강""","POSCO Chairman Jeong-Woo Choi ""Steel is the most important material in the future""","Chairman Choi Jeong-Wooposco ""Steel will continue to be the most important material"""
2020-10-28 10:52:00,"포스코 아파트, 문래 철공소와 만났다",POSCO apartment meets with Munrae ironworks,"Meet the POSCO apartment, Munle Ironworks"
2020-10-27 18:10:00,"포스코, 글로벌스탠더드경영대상 3개 부문 ‘대상’","POSCO, Global Standard Management Awards,'Grand Prize' in 3 categories","POSCO, Global Standard Management Awards 3 categories ""Grand Prize"""
2020-10-27 17:48:00,포스코그룹 '글로벌스탠더드경영대상' 3관왕,POSCO Group's'Global Standard Management Awards' 3 Winners,"POSCO Group ""Global Standard Management Award"" Triple Crown"
2020-10-27 13:05:00,포스코 ‘글로벌스탠더드경영대상’ 3개분야 대상,Grand Prize in three areas of POSCO's “Global Standard Management Awards”,"POSCO ""Global Standard Management Award"" for 3 fields"
2020-10-27 12:57:00,"포스코그룹, '글로벌 스탠더드경영대상'서 3관왕",POSCO Group wins three prizes at the'Global Standard Management Awards',"POSCO Group wins three ""Global Standard Management Awards"""
2020-10-27 11:04:00,"포스코그룹, 글로벌스탠더드경영대상 3관왕",POSCO Group wins 3 global standard management awards,"POSCO Group, Global Standard Management Awards Triple Crown"
2020-10-27 11:02:00,포스코그룹 '글로벌 스탠더드 경영대상' 3관왕,POSCO Group's'Global Standard Management Awards' 3 Winners,"POSCO Group ""Global Standard Management Award"" Triple Crown"
2020-10-27 11:02:00,포스코그룹 '글로벌 스탠더드 경영대상' 3관왕,POSCO Group's'Global Standard Management Awards' 3 Winners,"POSCO Group ""Global Standard Management Award"" Triple Crown"
2020-10-27 11:01:00,"포스코그룹, 글로벌스탠더드경영대상 3관왕 수상",POSCO Group received 3 crowns at the Global Standard Management Awards,POSCO Group Wins Triple Crown of Global Standard Management Awards
2020-10-27 11:01:00,"포스코그룹, 글로벌스탠더드경영대상 3관왕 수상",POSCO Group received 3 crowns at the Global Standard Management Awards,POSCO Group Wins Triple Crown of Global Standard Management Awards
2020-10-27 11:00:00,"포스코그룹, 글로벌 스탠더드 경영대상 3관왕",POSCO Group wins 3 global standard management awards,"POSCO Group, Global Standard Management Awards Triple Crown"
2020-10-27 11:00:00,"포스코그룹, 글로벌 스탠더드 경영대상 3관왕",POSCO Group wins 3 global standard management awards,"POSCO Group, Global Standard Management Awards Triple Crown"
2020-10-27 17:49:00,선주협회 “국감서도 포스코 물류자회사 설립 철회 요구”,Shipowners' Association “The government office also demands withdrawal of the establishment of POSCO logistics subsidiary”,"Shipowners' Association ""National Audit also requests withdrawal of establishment of POSCO logistics subsidiary"""
2020-10-27 17:28:00,"포스코, 한국기업지배구조원 우수기업 평가서 최우수상 수상",POSCO won the grand prize in the evaluation of excellent company by the Korea Corporate Governance Service,POSCO receives the highest award from the Korean corporate control structure excellent company evaluation report
2020-10-27 17:28:00,"포스코, 한국기업지배구조원 우수기업 평가서 최우수상 수상",POSCO won the grand prize in the evaluation of excellent company by the Korea Corporate Governance Service,POSCO receives the highest award from the Korean corporate control structure excellent company evaluation report
2020-10-27 17:23:00,"포스코, 한국기업지배구조원 지배구조 평가 최우수상 수상",POSCO wins the grand prize for corporate governance evaluation by the Korea Corporate Governance Service,POSCO wins the highest award for governance evaluation of Korean corporate control structure
2020-10-27 17:19:00,"포스코, 기업지배구조원 평가서 '지배구조' 최우수상","POSCO, awarded the grand prize of'Governance Structure' in the evaluation of the Corporate Governance Service","POSCO, Corporate Governance Member Evaluation Report ""Control Structure"" Grand Prize"
2020-10-27 16:00:00,"포스코인터, 한국기업지배구조원 'ESG 우수기업' 2년 연속 대상","POSCO INTER, Korea Corporate Governance Service'ESG Excellent Company' Grand Prize for 2 consecutive years","POSCO Inter, Korean Corporate Control Structure One ""ESG Excellent Companies"", Targeted for 2 Consecutive Years"
2020-10-27 17:24:00,"포스코인터, ESG 평가 2년 연속 '대상'","POSCO INTER, ESG evaluation'Grand Prize' for 2 consecutive years","POSCO Inter, ESG evaluation ""target"" for the second consecutive year"
2020-10-27 17:05:00,"포스코인터, ‘ESG 우수기업 대상’ 2년 연속 선정","POSCO Inter, selected as the “ESG Excellent Company Award” for 2 consecutive years","POSCO Inter, ""ESG Excellent Company Award"" Selected for 2 Consecutive Years"
2020-10-27 16:40:00,"포스코인터, ESG 우수기업 2년 연속 대상 수상","POSCO Inter, won the grand prize for the second consecutive year as an excellent ESG company",POSCO Inter wins the grand prize for ESG excellent companies for the second consecutive year
2020-10-27 16:00:00,"포스코인터, 한국기업지배구조원 'ESG 우수기업' 2년 연속 대상","POSCO INTER, Korea Corporate Governance Service'ESG Excellent Company' Grand Prize for 2 consecutive years","POSCO Inter, Korean Corporate Control Structure One ""ESG Excellent Companies"", Targeted for 2 Consecutive Years"
2020-10-27 14:58:00,"최정우 포스코 회장 ""이건희, 한국 제조업 르네상스 이끈 분""","POSCO Chairman Choi Jung-woo ""Lee Kun-hee, the person leading the Korean manufacturing renaissance""","Choi Jeong-Woo POSCO Chairman ""Lee Gong-hee, led by the Korean manufacturing renaissance"""
2020-10-27 14:51:00,"최정우 포스코 회장 ""이건희, 제조업 르네상스 이끄신 분""","POSCO Chairman Choi Jeong-woo ""Lee Kun-hee, the person who led the manufacturing renaissance""","Choi Jeong-Woo POSCO Chairman ""Lee Gong-hee, Leading Manufacturing Renaissance"""
2020-10-27 04:01:00,"포스코O&M, 글로벌 경쟁력 갖춘 `유지보수` 톱랭킹기업","POSCO O&M, a top ranking company in'maintenance' with global competitiveness","POSCO O & M, Globally Competitive `Maintenance` Top Ranking Company"
2020-10-26 17:17:00,"포스코·SK, 배터리소재 계열사 '신성장동력'으로 키운다",POSCO and SK to develop into'new growth engines' of battery material subsidiaries,"POSCO, SK, battery material company ""new growth power"""
2020-10-26 14:58:00,"포스코-SK, 배터리 소재 자회사로 성장동력 확보",POSCO-SK secures growth engine as battery material subsidiary,POSCO-SK secures growth power at battery material subsidiary
2020-10-26 17:13:00,[2020국감]'물류자회사' 설립 두고 ‘집중포화’ 맞은 포스코,[2020 Gukgam] POSCO faces'concentrated saturation' over establishment of'logistics subsidiary,"[2020 National Audit] Established ""Logistics Subsidiary"" and ""Barrage"" Right POSCO"
2020-10-26 11:16:00,[주식 초고수는 지금] SV인베스트먼트 매수·매도 1위···포스코도 강...,[Super high stocks are now] SV Investments buy and sell #1... POSCO is also strong...,"[Stock Chogos is now] Number of SV investments, No. 1 selling ... POSCO is also a river ..."
2020-10-26 08:51:00,"[Hot-Line] ""POSCO, 4분기도 실적 개선 이어질 것""…목표...","[Hot-Line] ""POSCO, 4Q earnings will continue to improve"" goal...","[Hot-Line] ""POSCO will improve performance in Q4"" ... Goal ..."
2020-10-26 08:09:00,"포스코, 철강 업황 상승 국면에 주가 우상향할 것…목표가↑-키움",POSCO's share price will rise to the right on the upturn in the steel industry… Target price↑-raising,POSCO raises stock price during rising steel industry ... Goal ↑ -
2020-10-26 08:02:00,"포스코, 이익 체력 빠른 회복세-키움","POSCO, profitability, stamina recovery rapidly-raising","POSCO, Profit Physical Fitness Quick Recovery-Grow"
2020-10-26 07:37:00,"[클릭 e종목]""포스코, 3분기 '어닝 서프라이즈'…주가 우상향 기대...","[Click e-stock] ""POSCO,'earning surprise' in the 3rd quarter...","[Click e event] ""POSCO,"" Earning Surprise ""in the third quarter ... Stock price Osan Hyang expectation ..."
2020-10-26 08:01:00,"POSCO, 4분기 판가 인상 영향 본격화…목표가 30만원-신한","POSCO, full-fledged impact of 4Q sales price hike… Target price of 300,000 won-Shinhan","POSCO, 4th quarter sales price hike is in full swing ... Target 300,000 won --Shinhan"
2020-10-26 07:36:00,"포스코, 4Q도 실적 개선 지속…목표가↑-DB",POSCO continues to improve 4Q earnings… Target price↑-DB,POSCO continues to improve performance in 4Q ... Goal ↑ -DB
2020-10-25 17:46:00,"""포스코, 4분기까지 실적개선 이어질 것""","“POSCO, earnings improvement will continue until the fourth quarter”","""POSCO will improve performance by the fourth quarter"""
2020-10-25 15:43:00,'친환경'에 본격 시동거는 포스코,POSCO is starting to become eco-friendly,"POSCO is about to start in earnest with ""environmentally friendly"""
2020-10-25 14:41:00,"포스코, '흑자전환' 성공…철강업계 실적회복 기대감↑",POSCO succeeds in'turn to black'... Expectations for earnings recovery in the steel industry↑,"POSCO succeeds in ""turning into the black"" ... Expectations for a recovery in the steel industry ↑"
2020-10-25 10:49:00,"3Q '어닝서프라이즈' 포스코…""본업이 살아나고 있다""","3Q'Awning Surprise' POSCO... ""My job is rising""","3Q ""Earning Surprise"" POSCO ... ""The main business is still alive"""
2020-10-25 07:56:00,"당신의 팔과 다리가 되어드립니다…포스코1%나눔재단, 국가유공자에 로봇의...","It will be your arms and legs... POSCO's 1% Sharing Foundation, Robotics","It's on your arms and legs ... POSCO 1% Sharing Foundation, Robot to National Merit ..."
2020-10-24 22:59:00,"""포스코, 4분기까지 수익성 개선 가능..목표가↑""","""Posco can improve profitability by 4Q.. Target price ↑""","""POSCO can improve profitability by the fourth quarter. Goal ↑"""
2020-10-24 08:20:00,"한 분기만에 '적자 탈출'한 포스코···""4·4분기 판매 더 늘 것""","POSCO'Escaped from the Deficit' in One Quarter... ""More Sales in 4th and 4th Quarters","POSCO ""escapes from the deficit"" for the first time in a quarter ... ""More sales than 4 quarters, the usual"""
2020-10-23 17:43:00,"포스코, 한분기만에 흑자전환 성공",POSCO succeeded in turning profit in one quarter,POSCO succeeds in turning profitable alone
2020-10-23 17:23:00,더 단단해진 포스코…한 분기 만에 '깜짝 흑자' 반전,POSCO has become stronger... 'Surprise surplus' reversed in one quarter,"Harder POSCO ... Reversal of ""surprise surplus"" for the first time in quarters"
2020-10-23 15:40:00,위기 속에 빛난 포스코…3분기 '어닝서프라이즈',POSCO shines in crisis... 3Q'earning surprise',"POSCO shining in crisis ... Third quarter ""Earning Surprise"""
2020-10-23 14:49:00,"'적자탈출' 포스코 ""4분기 실적은 더 좋을 것""(종합)","'Escape from the deficit' POSCO ""The fourth quarter results will be better"" (Total)","""Escape from the deficit"" POSCO ""Four quarter performance is better"" (overall)"
2020-10-23 13:56:00,"포스코, 3분기 흑자 전환에 장중 5% 급등",POSCO surges 5% during the day on turnaround in 3Q,POSCO soars 5% to return to profitability in Q3
2020-10-23 12:37:00,"포스코, 1분기만에 부진 털고 흑자전환…주력사업 반등·원가절감 주효",POSCO turned to black after being sluggish in the first quarter... Major business rebound and cost reduction,POSCO returns to profitability after slumping in the first quarter ... Main business rebound and cost reduction have been successful
2020-10-23 10:52:00,"포스코 '흑자전환', 3분기 영업이익 2619억원… 전년比 60.3%...","POSCO's'turn to the black', 3Q operating profit of KRW 261.9 billion… 60.3% compared to the previous year...","POSCO ""turned into the black"", operating income of 261.9 billion won in the third quarter ... 60.3% year-on-year ..."
2020-10-23 10:38:00,포스코 흑자전환…3분기 영업이익 2619억원,POSCO turned to surplus... 3Q operating profit KRW 261.9 billion,POSCO returns to profitability ... Third quarter operating income of 261.9 billion won
2020-10-23 17:38:00,최정우 뚝심 빛봤다…포스코 3분기 `V자반등`,Choi Jung-woo saw the light... 'V-shaped rebound' in the third quarter of POSCO,I saw Choi Jeong Woo's perseverance ... POSCO's third quarter `V purpura etc.`
2020-10-23 16:50:00,"포스코, 스마트팩토리로 제조비 절감···""4분기도 실적 개선""","POSCO Reduces Manufacturing Costs with Smart Factory...""Quarterly Performance Improvement""","POSCO cuts manufacturing costs with smart factories ... ""Improves business performance in the fourth quarter"""
2020-10-23 13:00:00,"[코로나 넘은 기업들] '큰 고개' 넘은 포스코, 내년엔 신성장 모색","[Companies beyond the coronavirus] POSCO, beyond the'big head', seeks new growth next year","[Companies beyond Corona] POSCO beyond ""big head"" seeks new growth next year"
2020-10-23 11:23:00,車강판으로 달린 포스코 3분기 흑자전환,POSCO turned to black in the third quarter,POSCO returns to profitability in the third quarter of car steel sheets
2020-10-23 11:11:00,"포스코, 한분기만에 코로나 충격 딛고 흑자전환",POSCO turned to surplus after overcoming corona shock in one quarter,"POSCO, only one person stepped on the corona shock and turned profitable"
2020-10-23 10:46:00,"생산·판매량 코로나 이전수준 회복…포스코, 1분기만 흑자전환",Production and sales volume recovered to pre-corona level... POSCO turned to black only in the first quarter,Production / sales volume recovered to pre-Corona level ... POSCO returned to profitability only in Q1
2020-10-23 10:43:00,포스코 자존심 회복했다...3분기 실적 '턴어라운드',POSCO's pride has recovered...3Q results'turnaround',"POSCO Pride Recovered ... Third Quarter Performance ""Turn Around"""
2020-10-23 14:41:00,"[특징주]포스코, 철강 부문 살아나며 3분기 '깜짝 실적'에 '강세'","[Features] POSCO,'Strengthened' in'Surprise Performance' in the 3rd Quarter as the Steel Division Revived","[Tukjinju] POSCO revives the steel sector, and in the third quarter, ""surprise performance"" and ""high"""
2020-10-23 10:44:00,"바닥 찍고 올라오는 포스코, 3분기 영업익 6667억원(상보)",POSCO's third quarter operating profit of 6667 billion won (complementary),"POSCO taking a picture of the floor, third quarter operating income 666.7 billion won (complementary)"
2020-10-23 13:36:00,"한 분기만에 '흑자전환' 성공한 포스코 ""4분기 판매 더 늘 것""(종합...","POSCO, which succeeded in'turning to the black' in one quarter, ""more sales in the fourth quarter""","POSCO succeeded in ""turning into the black"" for the first time in a quarter ""More sales than in the fourth quarter, the usual"" (overall ..."
2020-10-23 13:00:00,"[코로나 넘은 기업들] '큰 고개' 넘은 포스코, 내년엔 신성장 모색","[Companies beyond the coronavirus] POSCO, beyond the'big head', seeks new growth next year","[Companies beyond Corona] POSCO beyond ""big head"" seeks new growth next year"
2020-10-23 13:32:00,[특징주]증권가 전망 40% 웃돈 실적...포스코 장중 4% 이상 ↑,[Features] Performance exceeding 40% of the stock price forecast... More than 4% of POSCO intraday ↑,[Tukjinju] Securities outlook 40% higher ... POSCO Souju 4% or more ↑
2020-10-23 13:03:00,"한분기만에 적자탈출, 포스코 자존심 세웠다(상보)","Escape from deficit in one quarter, POSCO built pride (complementary)","Escape the deficit alone, POSCO self-esteem (complementary)"
2020-10-23 11:03:00,"포스코, 3분기 영업익 6667억원…철강 판매 확대로 흑자전환(상보)","POSCO, 3Q operating profit of 6667 billion won... Turned to a profit by expanding steel sales (complementary)","POSCO, third quarter operating income 666.7 billion won ... Returned to profitability to expand steel sales (complementary)"
2020-10-23 10:54:00,"""철강부문 한 분기만에 흑자전환"" 포스코, 3분기 연결 영업이익 66...","""Steel division turned to black in one quarter"" POSCO, 3Q consolidated operating profit 66...","""Steel sector returns to profitability for the first time in a quarter"" POSCO, consolidated operating income for the third quarter 66 ..."
2020-10-23 12:41:00,"포스코 ""4분기 철강 판매량 가장 많을 것…월별 300만톤 수준""","POSCO ""The largest steel sales volume in the fourth quarter…3 million tons per month""","POSCO ""The highest steel sales in the fourth quarter ... 3 million tons per month"""
2020-10-23 12:06:00,"""4분기 판매량, 3분기보다 더 늘 것""-포스코 컨콜","""4Q sales volume will increase more than 3Q""-POSCO Concall","""Sales in the 4th quarter increased from the 3rd quarter"" --POSCO CONCOL"
2020-10-23 12:01:00,"""코로나19 재확산하지만 해외 법인 4분기 안정적 실적 전망""-포스코 ...","""Corona 19 re-proliferates, but overseas subsidiaries are expected to see stable earnings in the fourth quarter""-POSCO ...","""Corona 19 re-diffusion is expected to be stable for overseas corporations in the fourth quarter"" --POSCO ..."
2020-10-23 11:52:00,"포스코 ""코로나 재확산 영향 미미…4분기 해외시장 전망 좋아""","POSCO ""The impact of corona re-proliferation is insignificant…good prospects for overseas markets in the fourth quarter""","POSCO ""Impact of Corona Reproliferation Mimi ... I like the outlook for overseas markets in the fourth quarter"""
2020-10-23 11:51:00,"""브라질 공급 개선…4분기 철광석값 약보합 전망""-포스코 컨콜","""Improving supply in Brazil…Iron ore prices are expected to remain weak in the fourth quarter""-POSCO Concall","""Improved supply in Brazil ... prospects for a four-quarter fall in iron ore prices""-Posco Concor"
2020-10-23 11:45:00,"포스코 ""4분기 철광석 가격 하락 예상…톤당 90달러대 중반""",POSCO “Iron ore prices are expected to fall in the fourth quarter…mid to $90/ton”,"POSCO ""Iron ore prices expected to fall in Q4 ... mid- $ 90s per ton"""
2020-10-23 11:29:00,"[컨콜] 포스코 ""철광석 가격 내년 상반기 100달러대 중반대 예상""","[Concall] POSCO ""Iron ore price is expected to be in the mid-range of $100 in the first half of next year""","[Concol] POSCO ""Iron ore prices are expected to be in the mid- $ 100 range in the first half of next year."""
2020-10-23 11:41:00,"[컨콜] 포스코 ""내년 하반기 카타르 LNG선 후판 납품 계획""","[Concall] POSCO ""Plan to supply heavy plates for Qatar LNG carriers in the second half of next year""","[Concor] POSCO ""Qatar's LNG plate delivery plan in the second half of next year"""
2020-10-23 11:36:00,"[컨콜]포스코 ""올 4분기 판매량 월300만t 진입""","[Concall] POSCO ""Sales volume entered 3 million tons per month in the fourth quarter of this year""","[Concol] POSCO ""3 million tons in sales month in the fourth quarter of this year"""
2020-10-23 11:31:00,"""8월부터 판매가 본격 인상중""-포스코 컨콜","""Sales prices are increasing in earnest from August""-POSCO Concall","""Full-scale sales from August"" --POSCO CONCOLOR"
2020-10-23 11:25:00,"[컨콜] 포스코 ""판재류 분야 구조조정 가시화되지 않아""","[Concall] POSCO ""Restructuring in the sheet materials sector is not visible""","[Concol] POSCO ""Structural adjustment in the field of plates is not visualized"""
2020-10-23 11:19:00,"[컨콜] 포스코 ""4분기 자동차·조선 등 장기계약 가격 큰 변동없어""","[Concall] POSCO ""No big change in long-term contract prices such as automobiles and shipbuilding in the fourth quarter""","[Concol] POSCO ""There are no major fluctuations in long-term contract prices for automobiles, shipbuilding, etc. in the fourth quarter."""
2020-10-23 11:18:00,"[공시] 포스코, 3분기 영업익 6667억원…전년比 35.9%↓","[Disclosure] POSCO, 3Q operating profit of 6667 billion won... 35.9% year-on-year↓","[Public announcement] POSCO, third quarter operating income 666.7 billion won ... 35.9% year-on-year ↓"
2020-10-23 10:49:00,"포스코, 3분기 영업익 6667억원…전년比 35.9% ↓","POSCO, 3Q operating profit of 6667 billion won... 35.9% year-on-year ↓","POSCO, third quarter operating income 666.7 billion won ... 35.9% year-on-year ↓"
2020-10-23 10:50:00,"포스코, 3분기 영업익 6667억…전년비 35.9%↓","POSCO, 3Q operating profit of 6667 billion... 35.9% year-on-year↓","POSCO, third quarter operating income 666.7 billion ... 35.9% year-on-year ↓"
2020-10-23 10:41:00,"포스코, 3분기 영업익 6667억원…전년비 35.9% 감소","POSCO, 3Q operating profit of 6667 billion won... 35.9% decrease from the previous year","POSCO, third quarter operating profit 666.7 billion won ... down 35.9% year-on-year"
2020-10-23 10:46:00,"[속보] 포스코, 3분기 영업익 6667억…별도 2619억 흑자전환","[Breaking News] POSCO, 3Q operating profit of 6667 billion... Separately turned into a surplus of 2619 billion","[Breaking news] POSCO, third quarter operating income 666.7 billion ... Separately 261.9 billion profitable"
2020-10-23 10:39:00,"포스코, 3분기 영업이익 6,667억원...전년比 35.9% ↓","POSCO, 3Q operating profit of 666.7 billion won... 35.9% year-on-year ↓","POSCO, third quarter operating income of 666.7 billion won ... 35.9% year-on-year ↓"
2020-10-23 06:03:00,“우리 회사 철강업체 맞나?”… 新성장사업에 집중하는 포스코,“Is it our steel company?”… POSCO focuses on new growth business,"""Does our company's steelmaker fit?"" ... POSCO concentrates on new growth businesses"
2020-10-22 18:24:00,"포스코인터, 식량사업 육성 성과 자체 곡물터미널 통해 밀 수입",POSCO Inter's achievements in fostering food business,"POSCO Inter, the result of food business development itself Wheat import through grain terminal"
2020-10-22 17:34:00,"포스코인터, 해외 식량거점서 밀 7만t 첫수입","POSCO Inter, first import 70,000 tons of wheat from overseas food bases","POSCO Inter, first import of 70,000 tons of wheat at overseas food base"
2020-10-22 17:17:00,"포스코인터, 우크라이나에 '식량안보 기지' 구축","POSCO INTER, Establishes'Food Security Base' in Ukraine","POSCO Inter builds Ukraine ""food security base"""
2020-10-22 16:13:00,"포스코인터, 3분기 영업이익 1071억...4분기 '밀 수입' 타고 ...","POSCO Inter, 3Q operating profit of 107.1 billion won...","POSCO Inter, third quarter operating profit 107.1 billion ... riding on ""wheat imports"" in the fourth quarter ..."
2020-10-22 14:24:00,"포스코인터, 우크라이나서 밀 첫 수입···식량안보에도 한몫","Posco Inter, first import of wheat from Ukraine, contributes to food security","POSCO Inter Ukraine, the first import of standing wheat ... also plays a role in food security"
2020-10-22 12:20:00,"포스코 곡물창고 우크라이나에 우뚝, 식량 안보 지킨다","POSCO's granary stands tall in Ukraine, protecting food security","POSCO Grain Warehouse Ukraine Towering, Keeping Food Security"
2020-10-22 11:07:00,"식량안보 성과내는 포스코인터, 우크라이나 밀 첫 수입","Posco Inter, the first to import wheat in Ukraine","Food security results POSCO Inter Ukraine, first wheat import"
2020-10-22 11:00:00,"포스코인터, 우크라 터미널 수입 곡물 국내 첫 공급",POSCO INTER's first domestic supply of imported grain to Ukra Terminal,"POSCO Inter, the first domestic supply of imported grain from Ukraine"
2020-10-22 17:58:00,"포스코, 세계철강協 `안전문화 리더십` 우수기업 선정","POSCO, selected as an excellent company for'Safety Culture Leadership' by World Steel","POSCO, World Steel Association `Safety Culture Leadership` Excellent Company Selection"
2020-10-22 17:19:00,"세계철강협회가 극찬한 포스코, '안전문화 리더십 우수기업' 선정","POSCO, highly praised by the World Steel Association, selected as an'Excellent Safety Culture Leadership Company'","POSCO, acclaimed by the Iron and Steel Institute of the World, selected as ""Safety Culture Leadership Excellent Company"""
2020-10-22 10:36:00,"포스코, 세계철강협회 선정 '안전문화 리더십' 우수기업","POSCO, an excellent company in'Safety Culture Leadership' selected by the World Steel Association","POSCO, ""Safety Culture Leadership"" Excellent Company Selected by The Iron and Steel Institute of the World"
2020-10-22 10:20:00,포스코 '안전 골든벨'로 안전문화 리더십 우수기업 선정,Selected as an excellent company in safety culture leadership with POSCO's'Safety Golden Bell',"POSCO ""Safety Golden Bell"" Selected as Excellent Company for Safety Culture Leadership"
2020-10-22 09:06:00,"포스코, 세계철강협회의 `안전문화 리더십` 우수기업으로 선정돼",POSCO was selected as an excellent company for'Safety Culture Leadership' by the World Steel Association,POSCO Selected as the `Safety Culture Leadership` Excellent Company by the Iron and Steel Institute of the World
2020-10-22 09:01:00,"포스코, 세계철강협회 '안전문화 리더십' 우수기업으로 선정",POSCO selected as an excellent company for'Safety Culture Leadership' by the World Steel Association,"POSCO Selected as Excellent Company in ""Safety Culture Leadership"" by the Iron and Steel Institute of the World"
2020-10-22 17:50:00,[단독] 포스코도 찜한 `소부장`…반도체 소재기업 눈길,[Exclusive] Posco's favorite'small manager'… Semiconductor material companies' attention,[Independent] POSCO is also the director of the reduction department of Chimhan `... Semiconductor material company
2020-10-22 16:19:00,"포스코인터, 3분기 영업익 34%↓…가스전 정기보수 영향(종합)","POSCO INTER, 3Q operating profit 34%↓ Effect of regular maintenance on gas field","POSCO Inter, 3rd quarter operating income 34% ↓ ... Impact of regular gas field maintenance (overall)"
2020-10-22 14:46:00,"포스코인터, 3Q 영업익 전년비 34%↓…""가스전 정기 유지보수 영향...","POSCO INTER, 3Q operating profit, 34% year-on-year↓… ""The effect of regular maintenance of gas fields...","POSCO Inter, 3Q operating income 34% year-on-year ↓ ... ""Impact of regular gas field maintenance ..."
2020-10-22 14:24:00,"포스코인터, 3분기 영업익 1071억원…전년 동기 比 34.4%↓","POSCO INTER, 3Q operating profit of 107.1 billion won... 34.4% compared to the same period last year↓","POSCO Inter, third quarter operating income 107.1 billion won ... 34.4% year-on-year ↓"
