Date,Title,EngTitle,JapEngTitle
2020-10-29 14:50:00,"현대모비스, 임단협 이행 위해 자기주식 172억원 처분",Hyundai Mobis disposes of 17.2 billion won of treasury shares,Hyundai Mobis disposes of 17.2 billion won of treasury stock to fulfill wage group talks
2020-10-29 14:31:00,"현대모비스, 3분기 영업이익 5983억원…전년동기대비 0.9%↓","Hyundai Mobis, 3Q operating profit of 5983 billion won... 0.9% YoY ↓","Hyundai Mobis, third quarter operating profit 598.3 billion won ... 0.9% year-on-year ↓"
2020-10-29 14:09:00,"현대모비스, 3Q 영업익 5983억..전년比 0.9% 감소","Hyundai Mobis, 3Q operating profit of 598.3 billion...","Hyundai Mobis, 3Q operating profit 598.3 billion. 0.9% decrease from the previous year"
2020-10-29 13:47:00,"[공시] 현대모비스, 자사주 6만8005주 처분 결정","[Disclosure] Hyundai Mobis decides to dispose of 68,005 treasury shares","[Public announcement] Hyundai Mobis decides to dispose of 68,005 shares of its own stock"
2020-10-29 12:20:00,"현대모비스, 현대차그룹 브랜드 사용료 50억원 계약",Hyundai Mobis signs a 5 billion won contract for brand usage with Hyundai Motor Group,Hyundai Mobis contracts Hyundai Motor Group brand usage fee of 5 billion won
2020-10-28 15:29:00,"현대모비스, 900억원 규모 MMT 매수",Hyundai Mobis purchases MMT worth KRW 90 billion,"Hyundai Mobis, 90 billion won scale MMT number"
2020-10-22 11:24:00,"친환경 특허 1000건 쌓은 현대모비스, 장관상 수상","Hyundai Mobis, with 1000 eco-friendly patents, won the Minister's Award","Environmentally friendly, Hyundai Mobis with 1000 patents won the Secretary's Award"
2020-10-22 11:19:00,"현대모비스, '국제 환경규제 대응 우수 기업' 선정···산자부 장관상...","Hyundai Mobis, selected as'Excellent Company in Response to International Environmental Regulations'...","Hyundai Mobis selects ""excellent company compliant with international environmental regulations"" ... Award from the Minister of Industrial Resources ..."
2020-10-22 10:02:00,현대모비스 ‘친환경 경영’ 국제인증·특허 1000건 보유,"Holds 1,000 international certifications and patents for “Eco-friendly Management” by Hyundai Mobis","Hyundai Mobis ""Eco-Management"" International Certification / Patents"
2020-10-22 10:01:00,"환경특허·인증 1천건 보유한 현대모비스, 산업부장관상 받아","Hyundai Mobis, which holds 1,000 environmental patents and certifications, won the Minister of Industry Award","Hyundai Mobis, which holds 1,000 environmental patents and certifications, received the Minister of Industry Award"
2020-10-22 10:00:00,"현대모비스, 환경규제 대응 우수기업 선정…친환경 인증·특허 '1000...",Hyundai Mobis selected as an excellent company responding to environmental regulations... Eco-friendly certification and patent '1000...,"Hyundai Mobis selects excellent companies that comply with environmental regulations ... Environmental certification / patent, 1000 ..."
2020-10-22 10:00:00,"현대모비스, 환경규제 대응 우수기업 선정…친환경 인증·특허 '1000...",Hyundai Mobis selected as an excellent company responding to environmental regulations... Eco-friendly certification and patent '1000...,"Hyundai Mobis selects excellent companies that comply with environmental regulations ... Environmental certification / patent, 1000 ..."
2020-10-22 10:00:00,"현대모비스, 환경규제 대응 우수기업 선정…친환경 인증·특허 '1000...",Hyundai Mobis selected as an excellent company responding to environmental regulations... Eco-friendly certification and patent '1000...,"Hyundai Mobis selects excellent companies that comply with environmental regulations ... Environmental certification / patent, 1000 ..."
2020-10-20 17:28:00,정의선 시대 열리자…현대글로비스·모비스 급등,Let's open the Euiseon Era... Hyundai Glovis and Mobis surge,Chung Eui-sun era opens ... Hyundai Glovis Mobis soars
2020-10-19 06:20:00,[이번주 추천주]현대모비스·에코프로비엠...전기차株 주목,"[Recommended Week of the Week] Hyundai Mobis, Eco-RoBM...",[Jeonju of the Week] Hyundai Mobis Eco-Pro BM ... Focus on Electric Vehicle Stocks
2020-10-17 08:02:00,[하나금투 주간추천주]'경쟁력 강화에 러브콜'…삼성전자·모비스·에코프로...,"[Weekly Recommended Week for Hana Geumtu]'Love Call to Strengthen Competitiveness'... Samsung Electronics, Mobis, Ecoro...","[One Gumtsu Week Chucheonju] ”to strengthen the competitiveness of Love Call'... Samsung Electronics, Mobis, Ecopro ..."
2020-10-14 12:27:00,"정몽구 명예회장, 현대모비스 대표이사도 사임","Honorary Chairman Chung Mong-koo, CEO of Hyundai Mobis also resigned",Honorary Chairman Chung Mong-koo and Hyundai Mobis CEO resigned
2020-10-14 10:00:00,"현대모비스, 정의선·박정국 대표이사 체제로 변경",Hyundai Mobis changed to the system of CEO Eui-sun Eui-sun and Jeong-guk Park,Hyundai Mobis changes to Chung Eui-sun Bak Jung-guk CEO system
2020-10-14 09:51:00,"[공시] 현대모비스, 정의선·박정국 대표이사 체제","[Disclosure] Hyundai Mobis, Eui-seon Eui and Jeong-guk Park CEO system","[Public announcement] Hyundai Mobis, Chung Eui-sun Bak Jung-guk CEO system"
2020-10-13 14:44:00,"현대모비스, 현대차 싱가포르 혁신센터 건립 소식에 3.5% 급등",Hyundai Mobis surges 3.5% on news of Hyundai Motors Singapore Innovation Center construction,"Hyundai Mobis, Hyundai Motor, Singapore Innovation Center Construction News soars 3.5%"
2020-10-13 10:03:00,"현대모비스, 미래차 인재 양성…온라인 SW 교육 플랫폼 구축",Hyundai Mobis nurtures future car talent... Build an online SW education platform,Hyundai Mobis develops future car human resources ... Build an online SW education platform
2020-10-13 10:01:00,"""현대모비스 임직원이라면 코딩은 기본""..SW교육 플랫폼 열어","""Coding is the basic for employees of Hyundai Mobis"".. Opened the SW education platform","""For Hyundai Mobis employees, coding is basic"" .. SW education platform open"
2020-10-13 10:00:00,"현대모비스 ""회사에서 온라인으로 SW 배워요"" 전용 플랫폼 오픈","Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened","Hyundai Mobis ""Learn SW online from the company"" Open dedicated platform"
2020-10-13 10:00:00,"현대모비스 ""회사에서 온라인으로 SW 배워요"" 전용 플랫폼 오픈","Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened","Hyundai Mobis ""Learn SW online from the company"" Open dedicated platform"
2020-10-13 10:00:00,"현대모비스 ""회사에서 온라인으로 SW 배워요"" 전용 플랫폼 오픈","Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened","Hyundai Mobis ""Learn SW online from the company"" Open dedicated platform"
2020-10-08 12:54:00,"현대모비스, 미래차 4대 핵심기술 확보",Hyundai Mobis secures four core technologies for future cars,Hyundai Mobis secures four core technologies for future cars
2020-10-07 18:02:00,"현대모비스, 英 스타트업 투자…인포테인먼트 사업 확 키운다",Hyundai Mobis invests in British startups... Expanding the infotainment business,Hyundai Mobis invests in British startups ... Infotainment business
2020-10-07 17:15:00,"현대모비스, 英엔비직스에 300억 투자",Hyundai Mobis invests 30 billion won in Nbizix,Hyundai Mobis invests 30 billion in British Envisix
2020-10-07 16:05:00,"현대모비스, AR HUD기업 英엔비직스에 2500만달러 투자","Hyundai Mobis invests US$25 million in Nbizix, an AR HUD company",Hyundai Mobis Invests $ 25 Million in AR HUD Company UK Envisions
2020-10-07 16:01:00,"현대모비스, 증강현실 헤드업디스플레이에 300억 쏜다",Hyundai Mobis shoots 30 billion won on augmented reality head-up display,Hyundai Mobis shoots 30 billion shots on augmented reality heads-up display
2020-10-07 16:01:00,"현대모비스, 증강현실 헤드업디스플레이에 300억 쏜다",Hyundai Mobis shoots 30 billion won on augmented reality head-up display,Hyundai Mobis shoots 30 billion shots on augmented reality heads-up display
2020-10-07 16:01:00,"현대모비스, 증강현실 헤드업디스플레이에 300억 쏜다",Hyundai Mobis shoots 30 billion won on augmented reality head-up display,Hyundai Mobis shoots 30 billion shots on augmented reality heads-up display
2020-10-07 16:00:00,"현대모비스, 英엔비직스에 2500만달러 투자…AR HUD 공동개발",Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,Hyundai Mobis invests $ 25 million in British Envisions ... AR HUD co-development
2020-10-07 16:00:00,"현대모비스, 英엔비직스에 2500만달러 투자…AR HUD 공동개발",Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,Hyundai Mobis invests $ 25 million in British Envisions ... AR HUD co-development
2020-10-07 16:00:00,"현대모비스, 英엔비직스에 2500만달러 투자…AR HUD 공동개발",Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,Hyundai Mobis invests $ 25 million in British Envisions ... AR HUD co-development
2020-10-06 08:57:00,"[업종공략] 자동차, 정유, 현대모비스","[Industry attack] Automobile, oil refinery, Hyundai Mobis","[Industry strategy] Automobiles, essential oils, Hyundai Mobis"
2020-10-05 11:52:00,"""현대모비스 선배가 입사 꿀팁 알려드려요""","""Hyundai Mobis senior will give you tips for joining the company""","""Hyundai Mobis senior will inform you about joining the company."""
2020-10-05 11:48:00,현대모비스 온라인 채용설명회 활짝…합격 비법 ‘주목’,Hyundai Mobis Online Recruitment Seminar... Passing Secret'Attention',"Hyundai Mobis Online Recruitment Information Session ... The secret to passing ""Attention"""
2020-10-05 09:06:00,모비스 입사 꿀팁 '온라인 채용설명회'서 공개,Mobis employment tips revealed at'Online Recruitment Information Session',"Joined Mobis Published at ""Online Recruitment Information Session"""
2020-10-05 09:00:00,"현대모비스, 6일 온라인 채용설명회","Hyundai Mobis, online recruitment briefing on the 6th","Hyundai Mobis, 6th online recruitment briefing"
2020-10-05 09:20:00,현대모비스 하반기 채용 `온라인 채용설명회`로 MZ세대와 소통,Communicate with MZ generation through'Online Recruitment Information Session' for Hyundai Mobis 2H recruitment,Communicate with the MZ generation at Hyundai Mobis's second half recruitment `online recruitment briefing'
2020-10-05 09:00:00,"현대모비스, 6일 온라인 채용설명회","Hyundai Mobis, online recruitment briefing on the 6th","Hyundai Mobis, 6th online recruitment briefing"
2020-10-05 08:57:00,현대모비스 직원이 직접 전하는 취업 노하우는?,What is the employment know-how that Hyundai Mobis employees directly convey?,What employment know-how does Hyundai Mobis employees directly convey?
2020-10-04 16:37:00,[이번주 추천주]'실적 호조' 현대모비스·삼성전자 눈길,[Recommended Week This Week]'Good Performance' Hyundai Mobis·Samsung Electronics,"[Jeonju this week] ""Good performance"" Hyundai Mobis Samsung Electronics"
2020-10-03 08:02:00,[SK증권 주간추천주]업황 개선에 코로나19 수혜까지…현대모비스·한온시...,[SK Securities Weekly Recommendation Stock] Up to the benefits of Corona 19 to improve business conditions... Hyundai Mobis·Hanon City...,[SK Securities Week Jeonju] Up to the benefits of Corona 19 to improve business conditions ... Hyundai Mobis Han-on time ...
2020-09-30 10:57:00,"현대모비스, 자사주 2212억 규모 매입한다…625억 소각",Hyundai Mobis buys a treasury stock of 221.2 billion won... 62.5 billion incineration,Hyundai Mobis buys back 221.2 billion shares ... 62.5 billion incineration
2020-09-29 20:07:00,"현대모비스, 연내 자사주 2200억원 매입…주주가치 제고",Hyundai Mobis buys 220 billion won of treasury stock within this year... Enhancing shareholder value,Hyundai Mobis buys 220 billion won of shares by the end of the year ... Improving shareholder value
2020-09-29 16:12:00,"현대모비스, 연내 자사주 2200억 사들인다",Hyundai Mobis to buy 220 billion treasury shares within this year,Hyundai Mobis buys 220 billion shares this year
2020-09-29 13:02:00,"현대모비스, 2212억 규모 자사주 취득 결정",Hyundai Mobis decides to acquire 221.2 billion won treasury stock,Hyundai Mobis decides to buy back 221.2 billion shares
2020-09-29 11:04:00,"[시그널] 주주가치 제고 나선 현대모비스···자사주 2,211억원 매...",[Signal] Hyundai Mobis boosts shareholder value...,[Signal] Improvement of shareholder value Spiral Hyundai Mobis ... 221.1 billion won of own shares ...
2020-09-29 10:39:00,"현대모비스, 2212억 규모 자사주 취득",Hyundai Mobis acquires 221.2 billion won treasury stock,Hyundai Mobis Acquires 221.2 Billion Shares
2020-09-29 10:30:00,"현대모비스, 2212억 규모 자사주 취득 결정",Hyundai Mobis decides to acquire 221.2 billion won treasury stock,Hyundai Mobis decides to buy back 221.2 billion shares
2020-09-29 16:40:00,"아이엘사이언스, 현대모비스 협력사 등록",Registered as a partner of IL Science and Hyundai Mobis,"IL Science, Hyundai Mobis Partner Registration"
2020-09-29 08:15:00,아이엘사이언스 현대모비스 협력사 등록 ‘실리콘렌즈 공급’,Registered as a partner company of ILS Science and Hyundai Mobis'Silicon lens supply,"IL Science Hyundai Mobis Partner Registration ""Silicon Lens Supply"""
2020-09-28 16:15:00,"아이엘사이언스, 현대모비스 협력사 등록…실리콘렌즈 공급","ILscience, Hyundai Mobis registered as a partner... Silicone lens supply","IL Science, Hyundai Mobis Partner Registration ... Silicon Lens Supply"
2020-09-28 14:40:00,"아이엘사이언스, 현대모비스 협력사 등록…""車 전장부문 공략 본격화""","ILscience, Hyundai Mobis registered as a partner... ""Full-scale attack in the battlefield sector""","IL Science, Hyundai Mobis partner registration ... ""Full-scale capture of the car battlefield division"""
2020-09-28 14:40:00,"아이엘사이언스, 현대모비스 협력사 등록…""車 전장부문 공략 본격화""","ILscience, Hyundai Mobis registered as a partner... ""Full-scale attack in the battlefield sector""","IL Science, Hyundai Mobis partner registration ... ""Full-scale capture of the car battlefield division"""
2020-09-28 07:39:00,"현대모비스, 예상보다 빠른 전방 산업 회복…목표가↑-KB",Hyundai Mobis recovers faster-than-expected downstream industries... Target price↑-KB,Hyundai Mobis recovers forward industry faster than expected ... Goal ↑-KB
2020-09-28 04:03:00,"현대모비스, `아이디어 게시판` 운영…신기술 개발 지원",Hyundai Mobis operates'idea bulletin board'... Support for new technology development,"Hyundai Mobis,'Idea Bulletin Board `Operation ... New Technology Development Support"
2020-09-24 17:45:00,"현대모비스, 중대형 수소지게차 개발 성공",Hyundai Mobis succeeds in developing medium and large hydrogen forklifts,Hyundai Mobis succeeds in developing medium and large hydrogen forklift trucks
2020-09-24 11:31:00,"현대모비스·현대차·현대건설기계, 수소지게차 개발…내년 첫 운행","Hyundai Mobis·Hyundai Motor·Hyundai Construction Equipment, hydrogen forklift development… First service next year","Hyundai Mobis, Hyundai Motor / Hyundai Construction Machinery, Hydrogen Forklift Development ... First Operation Next Year"
2020-09-24 11:18:00,"현대모비스, 수소지게차 개발 성공…국제자유특구서 시범 운행 나선다",Hyundai Mobis succeeds in developing hydrogen forklift... Demonstration of the International Free Zone,Hyundai Mobis succeeds in developing hydrogen forklift truck ... Test operation starts in International Free Zone
2020-09-24 11:02:00,"현대모비스, 수소지게차 개발 성공…규제자유특구서 시범 운행",Hyundai Mobis succeeds in developing hydrogen forklift... Trial operation of the Free Regulatory Zone,Hyundai Mobis succeeds in developing hydrogen forklift truck ... Test operation in regulated free special zone
2020-09-24 11:01:00,"현대모비스, 수소지게차 개발 성공…2023년 상용화 목표",Hyundai Mobis succeeds in developing hydrogen forklift... Commercialization target in 2023,Hyundai Mobis succeeds in developing hydrogen forklift truck ... Goal for commercialization in 2023
2020-09-21 07:47:00,"현대모비스, 3Q 전망 하향…장기투자자엔 매수 기회-NH",Hyundai Mobis lowers 3Q outlook... Opportunity to buy for long-term investors-NH,"Hyundai Mobis, 3Q outlook down ... long-term investors have a buying opportunity-NH"
2020-09-20 17:23:00,"[주간HOT종목] 현대모비스, 4분기 기대감↑…외국인 순매수세","[Weekly HOT Stock] Hyundai Mobis, expectations for the fourth quarter↑… Foreign net buying tax","[Weekly HOT event] Hyundai Mobis, expectations for the fourth quarter ↑ ... Net purchases by foreigners"
2020-09-15 10:57:00,"현대모비스, 16일 국내 기관투자자 대상 IR","Hyundai Mobis, IR for domestic institutional investors on the 16th","Hyundai Mobis, 16th, IR for domestic institutional investors"
2020-09-15 08:54:00,"현대모비스, 4Q 이후 車업체 증산으로 실적 개선 기대-유진",Hyundai Mobis expects earnings to improve after 4Q by increasing production of subsidiaries-Yujin,Hyundai Mobis expects improved performance due to increased production by car makers after 4Q-Eugene
2020-09-07 10:15:00,현대차 울산5공장·현대모비스 '태풍 여파' 일시 정전,Temporary power outage of Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis'Typhoon Aftermath',"Hyundai Mobis ""Aftermath of Typhoon"" Temporary Power Outage at Ulsan Factory No. 5"
2020-09-07 09:23:00,[속보] 현대차 울산5공장·현대모비스 일시 정전,[Breaking News] Temporary power outage at Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis,[Breaking news] Hyundai Mobis temporary power outage at Ulsan No. 5 Factory
2020-09-01 14:16:00,"‘전동화’ 내달리는 현대모비스, 미래차 성장동력 ‘ON’","Hyundai Mobis running'electricalization', the growth engine of future cars'ON'","""Electrification"" Hyundai Mobis, the growth power of future cars ""ON"""
2020-08-31 08:14:00,"""현대차그룹 지배구조 개편 불가피…현대모비스 최대 수혜주""","""Hyundai Motor Group's corporate governance restructuring is inevitable…the largest beneficiary of Hyundai Mobis""","""Hyundai Mobis Group's control structure reorganization is inevitable ... Hyundai Mobis's largest Sheju"""
2020-08-31 08:11:00,현대모비스. 친환경·자율주행 솔루션 부품사로 전환중-유진,Hyundai Mobis. Converting to an eco-friendly and autonomous driving solution parts company-Yujin,Hyundai Mobis. Environmentally Friendly Autonomous Driving Solution Parts Company Switching-Eugene
2020-08-31 08:00:00,"[클릭 e종목]""현대모비스, 2025년까지 높은 외형성장 잠재력…목표가...","[Click e-sector] ""Hyundai Mobis, high growth potential by 2025... Target...","[Click e event] ""Hyundai Mobis has high potential for external growth by 2025 ... Goal ..."
2020-08-27 18:08:00,"현대모비스, 수소차 핵심부품 생산 체제 구축",Hyundai Mobis builds production system for core parts of hydrogen vehicles,Hyundai Mobis builds production system for core parts of hydrogen vehicles
2020-08-27 17:04:00,"현대모비스, 전기차 핵심부품으로 미래차 선도",Hyundai Mobis leads future cars with core parts of electric vehicles,Hyundai Mobis Leads Future Cars with Core Parts of Electric Vehicles
2020-08-26 18:03:00,"현대모비스, 평택 전기차 부품공장 건설.. 내년부터 연간 15만대 모듈...","Hyundai Mobis builds electric vehicle parts factory in Pyeongtaek... 150,000 modules per year from next year...","Construction of Hyundai Mobis, Hirasawa Electric Auto Parts Factory. From next year, 150,000 modules a year ..."
2020-08-26 16:49:00,"현대모비스, 평택에 전기차 부품공장 짓는다",Hyundai Mobis to build electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes an electric vehicle parts factory in Hirasawa
2020-08-26 15:31:00,"현대모비스-이재명, 평택에 전기차 핵심공장 건립 '맞손'",Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,"Hyundai Mobis-Lee Jae Myeong builds core electric vehicle factory in Hirasawa ""Matson"""
2020-08-26 15:30:00,현대모비스 국내 3호 전기차 부품공장 평택에 짓는다,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes the third domestic electric vehicle parts factory Hirasawa
2020-08-26 15:30:00,현대모비스 국내 3호 전기차 부품공장 평택에 짓는다,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes the third domestic electric vehicle parts factory Hirasawa
2020-08-26 15:39:00,"현대모비스, 355억원 투자…평택에 전기차 핵심부품 공장 짓는다",Hyundai Mobis invests 35.5 billion won... To build an electric vehicle core parts factory in Pyeongtaek,Hyundai Mobis invests 35.5 billion won ... Becomes a core parts factory for electric vehicles in Hirasawa
2020-08-26 15:31:00,"현대모비스-이재명, 평택에 전기차 핵심공장 건립 '맞손'",Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,"Hyundai Mobis-Lee Jae Myeong builds core electric vehicle factory in Hirasawa ""Matson"""
2020-08-26 15:30:00,현대모비스 국내 3호 전기차 부품공장 평택에 짓는다,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes the third domestic electric vehicle parts factory Hirasawa
2020-08-26 15:30:00,현대모비스 국내 3호 전기차 부품공장 평택에 짓는다,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes the third domestic electric vehicle parts factory Hirasawa
2020-08-26 15:30:00,현대모비스 국내 3호 전기차 부품공장 평택에 짓는다,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,Hyundai Mobis becomes the third domestic electric vehicle parts factory Hirasawa
2020-08-26 08:53:00,"현대모비스, 미래차 부품사로 환골탈태-유진",Hyundai Mobis transforms into future car parts maker-Yujin,"Hyundai Mobis, Future Car Parts Company Bone Recapture-Eugene"
2020-08-22 09:34:00,[주말n입사지원]현대모비스·농심·판토스 등 채용소식,"[Weekend n recruitment support] Recruitment news for Hyundai Mobis, Nongshim, Pantos, etc.","[Weekend n hire support] Hyundai Mobis, Nongshim, Pantos, etc. adopted news"
2020-08-17 15:27:00,'전기·수소차 수혜' 현대모비스 씽씽…대형TV 수요에 LGD '반짝반짝...,'Benefits from electric and hydrogen cars' LGD's'shiningly' in large TV demand...,"""Benefits of Electric / Hydrogen Vehicles"" Hyundai Mobis Thing ... LGD for Demand for Large TVs ""Glittering ..."
2020-08-13 05:15:00,"새차 살 때 된 중국…만도·현대모비스, 실적 개선 '시동'","China when buying a new car... Mando·Hyundai Mobis,'Start' to improve performance","China when purchasing a new car ... Mand / Hyundai Mobis, performance improvement ""start"""
2020-08-08 08:02:00,[하나금투 주간추천주]'가파른 수요회복' 관심…현대모비스·고려아연·케이...,"[Weekly recommended stock for Hana Geumtu] Interest in'Steady Demand Recovery'… Hyundai Mobis, Korea Zinc, K...","[One Gumtsu Week Jeonju] ""Sudden demand recovery"" Interest ... Hyundai Mobis, Examination Zinc, Kay ..."
2020-08-07 17:27:00,"현대모비스, 자율주행차 상용화 가속도…러 이어 美서 테스트",Hyundai Mobis accelerates commercialization of autonomous vehicles... Ruyear test in the US,Hyundai Mobis Accelerates Commercialization of Self-Driving Cars ... Dollar Continued to Test with Beauty
2020-08-07 11:17:00,현대모비스·얀덱스 자율주행 시험 ‘가속’,Hyundai Mobis and Yandex autonomous driving test'acceleration',"Hyundai Mobis Yandex Autonomous Driving Test ""Accelerated"""
2020-07-30 13:30:00,"현대모비스, 언택트 영업으로 코로나19 넘는다",Hyundai Mobis surpasses Corona 19 with untact business,Hyundai Mobis exceeds 19 Tact Sales Corona
2020-07-28 11:50:00,"“내 아이디어가 현실로"" 현대모비스, 통합 아이디어 포털 오픈",“My Ideas Turned into Reality” Hyundai Mobis Opens Integrated Idea Portal,"""My idea is a reality"" Hyundai Mobis opens an integrated idea portal"
2020-07-28 10:01:00,"현대모비스, 직원 아이디어로 '미래車' 만든다",Hyundai Mobis creates'future' with employee ideas,"Hyundai Mobis ""future car"" with employee ideas"
2020-07-28 10:01:00,"현대모비스, 직원 아이디어로 '미래車' 만든다",Hyundai Mobis creates'future' with employee ideas,"Hyundai Mobis ""future car"" with employee ideas"
2020-07-28 10:00:00,"""미래차 기술 앞당긴다"" 현대모비스, 아이디어 포털 '엠필즈' 오픈",Hyundai Mobis opens the idea portal'Mfields',"""Hyundai Mobis, Idea Portal"" Mfields ""Opens to Accelerate Future Car Technology"
2020-07-28 10:00:00,"""미래차 기술 앞당긴다"" 현대모비스, 아이디어 포털 '엠필즈' 오픈",Hyundai Mobis opens the idea portal'Mfields',"""Hyundai Mobis, Idea Portal"" Mfields ""Opens to Accelerate Future Car Technology"
2020-07-28 09:35:00,"현대모비스 ""직원들 미래차 아이디어, 현실로 만듭니다""","Hyundai Mobis ""Employees make future car ideas, reality""","Hyundai Mobis ""Employees' Future Car Ideas Make It a Reality"""
2020-07-28 10:02:00,"현대모비스, 임직원 아이디어 공유의 장 `M.FIELDs` 오픈","Hyundai Mobis opens'M.FIELDs', a place to share ideas for employees","Hyundai Mobis opens `M.FIELDs`, a place for employees to share ideas"
