Date,Title,EngTitle,JapEngTitle
2020-10-27 12:37:00,"“카카오, 일상을 바꾸다”…11월 대형 컨퍼런스",“Kakao changes everyday life”… Large conference in November,"""Cacao changes everyday life"" ... Large conference in November"
2020-10-27 10:41:00,"카카오, '이프 2020' 온라인 개최···자회사 CEO 총출동",Kakao to host'IF 2020' online...,"Cacao holds ""If 2020"" online ... Subsidiary CEO is dispatched"
2020-10-27 12:00:00,네이버·카카오도 불완전판매 땐 50% 징벌적 과징금,50% penalty penalty for incomplete sales of Naver and Kakao,Naver Cacao also has a 50% disciplinary surcharge on incomplete sales
2020-10-27 10:23:00,"[특징주]카카오·NAVER, 4거래일 만에 강세","[Features] Kakao and NAVER, strong after 4 trading days",[Tukjinju] Cacao NAVER is bullish for the first time in 4 business days
2020-10-27 09:17:00,"카카오, 1%대 상승…4거래일 만에 반등",Kakao rises by 1%... Rebound after 4 trading days,Cacao rises to 1% level ... rebounds for the first time in 4 business days
2020-10-27 05:39:00,"화물운송계의 '카카오T'로 우뚝…""내년 매출 1000억 목표""","It stands out as'Kakao T'in the freight transport industry... ""Aim of 100 billion won in sales next year""","Towering over the freight transport system ""Cacao T"" ... ""Next year's sales target of 100 billion"""
2020-10-26 10:51:00,"카카오엔터프라이즈, AI스피커 ‘미니 헥사’ 출시",Kakao Enterprise launches AI speaker'Mini Hexa',"Cacao Enterprise releases AI speaker ""Mini Hexa'"
2020-10-26 09:15:00,카카오 스마트스피커 '미니헥사',Kakao Smart Speaker'Mini Hexa',"Cacao smart speaker ""Mini Hexa"""
2020-10-26 09:44:00,"카카오커머스, 카카오페이지 IP 굿즈 판다","Kakao Commerce, Kakao Page IP Goods Panda","Kakao Commerce, KakaoPage IP Goods Panda"
2020-10-25 11:15:00,코스피 주간 개인 순매수 1위 '카카오',"'Kakao', No. 1 in individual net purchases during the week of KOSPI","KOSPI Weekly Individual Net Purchase No. 1 ""Cacao"""
2020-10-24 08:30:00,카카오證 이어 토스까지···‘리테일 증권' 춘추전국시대 열린다,From Kakao to Toss...'Retail Securities' will open in the spring and fall nationwide era,"Cacao 證 Continued toss ... ""Retail Securities"" Spring and Autumn Warring States Period"
2020-10-23 17:21:00,"'핀테크 증권' 카카오·토스, 사업모델은 '완전 달라요'","'Fintech Securities' Kakao and Toss, the business model is'completely different'","""Pintech Securities"" cacao toss, business model is ""completely different"""
2020-10-23 11:30:00,"네이버·카카오, 진격의 '라방'…유통업계 ""나 떨고 있니?""","Naver and Kakao,'Rabang' in advance... Distribution industry ""Are I shaking?""","Naver Cacao, Advance ""Laban"" ... Distribution Industry ""Are You Shivering?"""
2020-10-23 09:18:00,"카카오·케이뱅크 20대 신용대출 연체율, 시중銀의 4배","Kakao and K-Bank's 20's credit delinquency rate, four times that of the market","Cacao Kaybank 20s credit loan delinquency rate, 4 times that of commercial silver"
2020-10-22 18:24:00,카카오 3억弗 규모 해외 교환사채 발행,Issuance of overseas exchange bonds worth 300 million yen for Kakao,Issuance of 300 million dollars of cacao overseas exchange bonds
2020-10-22 08:40:00,"카카오, 3억 달러 확보 “M&A 속도낸다”",Kakao Secures $300 Million “Speeding M&A”,"Cacao secures $ 300 million ""speeds up M & A"""
2020-10-22 07:42:00,"위상 높아진 카카오, 해외서 '3,400억' M&A 실탄 조달 나서","Kakao, whose status has risen, begins to procure '340 billion' M&A live ammunition overseas","Cacao with increased phase, overseas ""340 billion"" from M & A live ammunition procurement"
2020-10-22 10:40:00,"오는 25일은 독도의 날…카카오메이커스, 특별 에디션 출시",The coming 25th is the day of Dokdo... Kakao Makers launch a special edition,"Coming 25th, Dokdo Day ... Cacao Meikos releases special edition"
2020-10-22 09:35:00,"카카오 자기주식 처분 조정, ‘75만주→71만주’ 가격은 47만7225...","Adjustment of the disposal of treasury stocks for Kakao, the price of ‘750,000 → 71,000 shares’ is 470,225...","Adjustment of cacao treasury stock disposal, '75 Manchuria → 71 Manchuria' price is 477,225 ..."
2020-10-21 23:32:00,"""지금이 매수 적긴데""…동학개미는 네이버·카카오 '손절' 시작","""The number of copies is small now""... Donghak ants start Naver and Kakao'stop loss'","""Now, this acquisition is long"" ... Donghak Ali starts ""Naver Cacao"" Loss Cut """
2020-10-21 18:00:00,"카카오, 3395억 규모 해외 교환사채 발행",Kakao issues 339.5 billion won of foreign exchange bonds,Cacao issues 339.5 billion overseas exchange bonds
2020-10-21 17:35:00,"[마켓인사이트]카카오, 싱가포르 시장에서 3억달러 교환사채 발행",[Market Insight] Kakao issues $300 million in exchange bonds in Singapore,[Market Insight] Cacao issues $ 300 million exchange bonds in Singapore market
2020-10-21 17:05:00,"카카오, 3396억 규모 해외 교환사채 발행 결정",Kakao decides to issue 339.6 billion of foreign exchange bonds,Cacao decides to issue 339.6 billion overseas exchange bonds
2020-10-21 16:59:00,"카카오, 3억 달러 교환사채 발행 결정...""M&A 실탄 확보""",Kakao decides to issue USD 300 million exchange bonds...,"Cacao decides to issue $ 300 million exchange bonds ... ""Securing live M & A bullets"""
2020-10-21 17:34:00,"[시그널] M&A 큰손 카카오···해외서 3,400억 실탄 확보","[Signal] M&A's big hand, Kakao, secured 340 billion won in overseas projects",[Signal] Major M & A cacao ... Secured 340 billion live ammunition overseas
2020-10-21 14:40:00,"카카오, 코스피 이전상장 후 첫 한국IR대상 수상",Kakao won the first Korean IR award after listing on KOSPI,Cacao wins the first Korean IR award after listing before Cospi
2020-10-21 10:38:00,"카카오, 한국IR대상 유가증권시장 부문 우수상 수상",Kakao won the Excellence Prize in the securities market at the Korea IR Awards,Cacao wins Korea IR Target Securities Market Category Excellence Award
2020-10-21 09:30:00,카카오쇼핑라이브에서 '로라 메르시에' 사볼까,Shall we buy'Laura Mercier' at Kakao Shopping Live?,"Let's see ""Laura Mercier"" company at cacao shopping live"
2020-10-21 09:21:00,카카오쇼핑라이브에서 명품 화장품 산다,Buy luxury cosmetics at Kakao Shopping Live,Buy specialty cosmetics at cacao shopping live
2020-10-20 05:00:00,"우버와 손잡은 SKT, 카카오와 '전략적 혈맹' 흔들릴까",Will SKT and Kakao Shake'Strategic Blood Alliance' with Uber?,"SKT teamed up with Obo, cacao and ""strategic clan"" shake"
2020-10-19 10:50:00,'라인웍스'→'네이버웍스' 리브랜딩…카카오워크 맞대응?,'Lineworks' →'Naverworks' rebranding Correspondence to Kakao Walk?,"""Line Works"" → ""Neighbor Works"" Rebranding ... Cacao Work Opposition?"
2020-10-19 09:12:00,"FNC엔터, 카카오M과 유통계약 ""851억원 현금으로 투자 본격화""","FNC enters a distribution contract with Kakao M ""Investment in full-scale with 85.1 billion won in cash""","Sales contract with FNC Entertainment and Kakao M ""Full-scale investment in cash of 85.1 billion won"""
2020-10-19 09:03:00,"에프엔씨엔터, 카카오M과 음원 콘텐츠 유통계약…850억 현금 확보",FNC Entertainment and Kakao M for distribution of music content… Secured 85 billion cash,"Mr. Epuen Enter, Kakao M and sound source content distribution contract ... Secured 85 billion cash"
2020-10-19 05:46:00,카카오 출신 AI 바이브컴퍼니 공모주 청약,AI Vibe Company from Kakao,Application for public offering of AI Vibe Company from cacao
2020-10-18 17:08:00,"메이커다오, 카카오 블록체인 '클레이튼' 합류",Maker Dao joins Kakao blockchain'Clayton',"Maker, join the cacao blockchain ""Clayton"""
2020-10-18 07:01:00,"美 전자결제 1위 기업, 페이스북 대신 카카오와 손잡은 이유 [김산하의...",The reason why the No. 1 electronic payment company in the US joined Kakao instead of Facebook [Kim San-ha...,The reason why the number one company for beauty electronic payments has partnered with cacao instead of Facebook [Gimsanha ...
2020-10-16 10:15:00,"'가계대출 100%' 카카오·케이뱅크, 부실대출 비율 급등","Kakao and K Bank, '100% household loans', soaring insolvent loan ratio","""100% personal loans"" Cacao Kay Bank, soaring non-performing loan ratio"
2020-10-16 09:00:00,"카카오, 전 사업부 성장에 호실적 지속..목표가↑-대신",Kakao continues to perform well in the growth of all business divisions.. Goal ↑- instead,Cacao continues to perform well for growth in all businesses. Goal ↑-instead of
2020-10-15 17:26:00,금융硏 “카카오·네이버 사이에서 은행이 살길은 WM·IB·무역금융”,Finance “WM·IB·Trade Finance is the way banks live between Kakao and Naver”,"Financial 硏 ""Between cacao and neighbor, the way banks live is WM, IB, trade finance"""
2020-10-15 10:43:00,"무림페이퍼, 카카오브런치와 작가의 탄생 후원",Moorim Paper sponsors Kakao Brunch and the birth of an author,"Takebayashi Paper, Cacao Brunch and Writer's Birth Sponsorship"
2020-10-15 09:58:00,"무림페이퍼, 카카오와 손잡고 신진 작가 초판 인쇄 전량 지원",Moorim Paper joined hands with Kakao to support the entire first edition of a young artist,Hand in hand with Takebayashi Paper and Cacao to support all printing of up-and-coming artists
2020-10-15 08:58:00,"무림페이퍼, 다음 카카오 ‘브런치북 출판’에 인쇄용지 후원",Moorim Paper sponsors print paper for Daum Kakao's “Brunch Book Publishing”,"Takebayashi Paper sponsors printing paper for the next cacao ""Publishing Branch Book"""
2020-10-15 08:53:00,"무림페이퍼, '카카오 브런치'와 손잡고 작가의 탄생 후원",Moorim Paper partners with'Kakao Brunch' to support the birth of an artist,"Takebayashi Paper holds hands with ""Cacao Brunch"" to support the birth of the artist"
2020-10-15 10:41:00,카카오워크 출시 한달만 기업계정 5만개 생성,"50,000 corporate accounts created in one month of Kakao Work launch","One month after the release of cacao work, 50,000 corporate accounts are generated"
2020-10-15 09:50:00,빅히트 상장 첫 날 '따상'…네이버·카카오 잡으러 나선 방시혁 [연예 ...,'Daesang' on the first day of Big Hit's listing... Bang Si-hyuk sets out to catch Naver and Kakao [Entertainment ...,"Big hit listing first day ""Tasan"" ... Neighbor cacao haunting Bang Si-Hyuk [Entertainment ..."
2020-10-14 21:20:00,"카카오 판교신사옥 인수전, 교직원공제회 컨소 품으로","Takeover of Kakao Pangyo new office building, as a consortium","Cacao Itabashi new office building acquisition battle, faculty and staff mutual aid association conso product"
2020-10-14 18:21:00,"[fn마켓워치]교공-NH·한투證, 판교 카카오 신사옥 지분 인수전 웃...","[fnMarket Watch] Gyogong-NH·Hantu, U.S. before taking over shares in Kakao new office building in Pangyo...","[fn Market Watch] Gyogon-NH, Han Yuan, Itabashi Cacao New Company Building Stock Acquisition Battle Wood ..."
2020-10-14 16:58:00,"[단독/시그널] 교공·NH證·한투, 국민연금 꺾었다···판교 카카오 ...","[Solo/Signal] Kyo Gong·NH證·Hantu, broke national pension…Pangyo Kakao ...","[Independent / Signal] Gyogon / NH 證 / Han throwing, playing against the national pension ... Itabashi cacao ..."
2020-10-14 16:46:00,"'공동의 적' 카카오?...CJ 유례없는 협력, 왜 '네이버'였나","'Common enemy' Kakao?...CJ unprecedented cooperation, why was'Naver'","""Joint enemy"" cacao? ... Why was it a ""neighbor"" with unparalleled cooperation like CJ?"
2020-10-14 08:45:00,"카카오, 공격적 마케팅 투자 일환…중장기로 봐야-이베스트","Kakao, part of aggressive marketing investment… Mid-to-long term-Ebest","Cacao, part of an aggressive marketing investment ... in the medium to long term-this best"
2020-10-14 07:58:00,"카카오, 공격적 마케팅은 투자의 일환-이베스트","Kakao, aggressive marketing is part of investment-Ebest","Cacao, aggressive marketing is part of the investment-best"
2020-10-13 18:25:00,"카카오, 내달 5일 3분기 경영실적 발표 IR 개최",Kakao Holds IR to Announce 3Q Business Results on the 5th of Next Month,Cacao announces third quarter results on 5th next month IR held
2020-10-13 16:23:00,[단독]국민연금이 감사위원까지 선택?…카카오·롯데 초긴장,[Exclusive] National Pension Plan selects the audit committee member? Kakao Lotte Super Tension,[Independent] Will the National Pension be selected as an Audit Committee member? ... Cacao Lotte Super Tension
2020-10-13 15:49:00,"네이버·카카오 겨낭한 금감원‥""빅테크 종합감독 방안 마련""(종합)","Financial Supervisory Service against Naver and Kakao… ""Preparation of a plan for comprehensive supervision of Big Tech""","Naver Kakaogyonan Financial Supervisory Service ‥ ""Preparation of Big Tech General Supervision Plan"" (Comprehensive)"
2020-10-13 10:09:00,"네이버·카카오 겨눈 금감원‥""빅테크 종합감독 방안 마련""","Financial Supervisory Service aimed at Naver and Kakao… ""Preparation of a plan for comprehensive supervision of Big Tech""","Financial Supervisory Service for Naver Cacao ‥ ""Big Tech General Supervision Plan Prepared"""
2020-10-13 15:32:00,"웹소설·웹툰에 100억원 투자하는 KT…""네이버·카카오와 가는 길 달라...","KT invests 10 billion won in web novels and webtoons… ""It's different from Naver and Kakao...","KT investing 10 billion won in web novels and webtoons ... ""The way to go is different from Naver Cacao ..."
2020-10-13 10:18:00,美 기술주 급등에 네이버·카카오도 강세,Naver and Kakao are also strong on the surge in US technology stocks,Naver cacao is also high due to soaring beauty technology stocks
2020-10-22 10:40:00,"오는 25일은 독도의 날…카카오메이커스, 특별 에디션 출시",The coming 25th is the day of Dokdo... Kakao Makers launch a special edition,"Coming 25th, Dokdo Day ... Cacao Meikos releases special edition"
2020-10-22 09:35:00,"카카오 자기주식 처분 조정, ‘75만주→71만주’ 가격은 47만7225...","Adjustment of the disposal of treasury stocks for Kakao, the price of ‘750,000 → 71,000 shares’ is 470,225...","Adjustment of cacao treasury stock disposal, '75 Manchuria → 71 Manchuria' price is 477,225 ..."
2020-10-22 08:40:00,"카카오, 3억 달러 확보 “M&A 속도낸다”",Kakao Secures $300 Million “Speeding M&A”,"Cacao secures $ 300 million ""speeds up M & A"""
2020-10-22 07:42:00,"위상 높아진 카카오, 해외서 '3,400억' M&A 실탄 조달 나서","Kakao, whose status has risen, begins to procure '340 billion' M&A live ammunition overseas","Cacao with increased phase, overseas ""340 billion"" from M & A live ammunition procurement"
2020-10-21 23:32:00,"""지금이 매수 적긴데""…동학개미는 네이버·카카오 '손절' 시작","""The number of copies is small now""... Donghak ants start Naver and Kakao'stop loss'","""Now, this acquisition is long"" ... Donghak Ali starts ""Naver Cacao"" Loss Cut """
2020-10-21 18:00:00,"카카오, 3395억 규모 해외 교환사채 발행",Kakao issues 339.5 billion won of foreign exchange bonds,Cacao issues 339.5 billion overseas exchange bonds
2020-10-21 17:35:00,"[마켓인사이트]카카오, 싱가포르 시장에서 3억달러 교환사채 발행",[Market Insight] Kakao issues $300 million in exchange bonds in Singapore,[Market Insight] Cacao issues $ 300 million exchange bonds in Singapore market
2020-10-21 17:05:00,"카카오, 3396억 규모 해외 교환사채 발행 결정",Kakao decides to issue 339.6 billion of foreign exchange bonds,Cacao decides to issue 339.6 billion overseas exchange bonds
2020-10-21 16:59:00,"카카오, 3억 달러 교환사채 발행 결정...""M&A 실탄 확보""",Kakao decides to issue USD 300 million exchange bonds...,"Cacao decides to issue $ 300 million exchange bonds ... ""Securing live M & A bullets"""
2020-10-21 17:34:00,"[시그널] M&A 큰손 카카오···해외서 3,400억 실탄 확보","[Signal] M&A's big hand, Kakao, secured 340 billion won in overseas projects",[Signal] Major M & A cacao ... Secured 340 billion live ammunition overseas
2020-10-21 14:40:00,"카카오, 코스피 이전상장 후 첫 한국IR대상 수상",Kakao won the first Korean IR award after listing on KOSPI,Cacao wins the first Korean IR award after listing before Cospi
2020-10-21 10:38:00,"카카오, 한국IR대상 유가증권시장 부문 우수상 수상",Kakao won the Excellence Prize in the securities market at the Korea IR Awards,Cacao wins Korea IR Target Securities Market Category Excellence Award
2020-10-21 09:30:00,카카오쇼핑라이브에서 '로라 메르시에' 사볼까,Shall we buy'Laura Mercier' at Kakao Shopping Live?,"Let's see ""Laura Mercier"" company at cacao shopping live"
2020-10-21 09:21:00,카카오쇼핑라이브에서 명품 화장품 산다,Buy luxury cosmetics at Kakao Shopping Live,Buy specialty cosmetics at cacao shopping live
2020-10-20 05:00:00,"우버와 손잡은 SKT, 카카오와 '전략적 혈맹' 흔들릴까",Will SKT and Kakao Shake'Strategic Blood Alliance' with Uber?,"SKT teamed up with Obo, cacao and ""strategic clan"" shake"
2020-10-19 10:50:00,'라인웍스'→'네이버웍스' 리브랜딩…카카오워크 맞대응?,'Lineworks' →'Naverworks' rebranding Correspondence to Kakao Walk?,"""Line Works"" → ""Neighbor Works"" Rebranding ... Cacao Work Opposition?"
2020-10-21 14:40:00,"카카오, 코스피 이전상장 후 첫 한국IR대상 수상",Kakao won the first Korean IR award after listing on KOSPI,Cacao wins the first Korean IR award after listing before Cospi
2020-10-21 10:38:00,"카카오, 한국IR대상 유가증권시장 부문 우수상 수상",Kakao won the Excellence Prize in the securities market at the Korea IR Awards,Cacao wins Korea IR Target Securities Market Category Excellence Award
2020-10-21 09:30:00,카카오쇼핑라이브에서 '로라 메르시에' 사볼까,Shall we buy'Laura Mercier' at Kakao Shopping Live?,"Let's see ""Laura Mercier"" company at cacao shopping live"
2020-10-21 09:21:00,카카오쇼핑라이브에서 명품 화장품 산다,Buy luxury cosmetics at Kakao Shopping Live,Buy specialty cosmetics at cacao shopping live
2020-10-20 05:00:00,"우버와 손잡은 SKT, 카카오와 '전략적 혈맹' 흔들릴까",Will SKT and Kakao Shake'Strategic Blood Alliance' with Uber?,"SKT teamed up with Obo, cacao and ""strategic clan"" shake"
2020-10-19 10:50:00,'라인웍스'→'네이버웍스' 리브랜딩…카카오워크 맞대응?,'Lineworks' →'Naverworks' rebranding Correspondence to Kakao Walk?,"""Line Works"" → ""Neighbor Works"" Rebranding ... Cacao Work Opposition?"
2020-10-19 09:12:00,"FNC엔터, 카카오M과 유통계약 ""851억원 현금으로 투자 본격화""","FNC enters a distribution contract with Kakao M ""Investment in full-scale with 85.1 billion won in cash""","Sales contract with FNC Entertainment and Kakao M ""Full-scale investment in cash of 85.1 billion won"""
2020-10-19 09:03:00,"에프엔씨엔터, 카카오M과 음원 콘텐츠 유통계약…850억 현금 확보",FNC Entertainment and Kakao M for distribution of music content… Secured 85 billion cash,"Mr. Epuen Enter, Kakao M and sound source content distribution contract ... Secured 85 billion cash"
2020-10-19 05:46:00,카카오 출신 AI 바이브컴퍼니 공모주 청약,AI Vibe Company from Kakao,Application for public offering of AI Vibe Company from cacao
2020-10-18 17:08:00,"메이커다오, 카카오 블록체인 '클레이튼' 합류",Maker Dao joins Kakao blockchain'Clayton',"Maker, join the cacao blockchain ""Clayton"""
2020-10-18 07:01:00,"美 전자결제 1위 기업, 페이스북 대신 카카오와 손잡은 이유 [김산하의...",The reason why the No. 1 electronic payment company in the US joined Kakao instead of Facebook [Kim San-ha...,The reason why the number one company for beauty electronic payments has partnered with cacao instead of Facebook [Gimsanha ...
2020-10-16 10:15:00,"'가계대출 100%' 카카오·케이뱅크, 부실대출 비율 급등","Kakao and K Bank, '100% household loans', soaring insolvent loan ratio","""100% personal loans"" Cacao Kay Bank, soaring non-performing loan ratio"
2020-10-16 09:00:00,"카카오, 전 사업부 성장에 호실적 지속..목표가↑-대신",Kakao continues to perform well in the growth of all business divisions.. Goal ↑- instead,Cacao continues to perform well for growth in all businesses. Goal ↑-instead of
2020-10-18 07:01:00,"美 전자결제 1위 기업, 페이스북 대신 카카오와 손잡은 이유 [김산하의...",The reason why the No. 1 electronic payment company in the US joined Kakao instead of Facebook [Kim San-ha...,The reason why the number one company for beauty electronic payments has partnered with cacao instead of Facebook [Gimsanha ...
2020-10-16 10:15:00,"'가계대출 100%' 카카오·케이뱅크, 부실대출 비율 급등","Kakao and K Bank, '100% household loans', soaring insolvent loan ratio","""100% personal loans"" Cacao Kay Bank, soaring non-performing loan ratio"
2020-10-16 09:00:00,"카카오, 전 사업부 성장에 호실적 지속..목표가↑-대신",Kakao continues to perform well in the growth of all business divisions.. Goal ↑- instead,Cacao continues to perform well for growth in all businesses. Goal ↑-instead of
2020-10-15 17:26:00,금융硏 “카카오·네이버 사이에서 은행이 살길은 WM·IB·무역금융”,Finance “WM·IB·Trade Finance is the way banks live between Kakao and Naver”,"Financial 硏 ""Between cacao and neighbor, the way banks live is WM, IB, trade finance"""
2020-10-15 10:43:00,"무림페이퍼, 카카오브런치와 작가의 탄생 후원",Moorim Paper sponsors Kakao Brunch and the birth of an author,"Takebayashi Paper, Cacao Brunch and Writer's Birth Sponsorship"
2020-10-15 09:58:00,"무림페이퍼, 카카오와 손잡고 신진 작가 초판 인쇄 전량 지원",Moorim Paper joined hands with Kakao to support the entire first edition of a young artist,Hand in hand with Takebayashi Paper and Cacao to support all printing of up-and-coming artists
2020-10-15 08:58:00,"무림페이퍼, 다음 카카오 ‘브런치북 출판’에 인쇄용지 후원",Moorim Paper sponsors print paper for Daum Kakao's “Brunch Book Publishing”,"Takebayashi Paper sponsors printing paper for the next cacao ""Publishing Branch Book"""
2020-10-15 08:53:00,"무림페이퍼, '카카오 브런치'와 손잡고 작가의 탄생 후원",Moorim Paper partners with'Kakao Brunch' to support the birth of an artist,"Takebayashi Paper holds hands with ""Cacao Brunch"" to support the birth of the artist"
2020-10-15 10:41:00,카카오워크 출시 한달만 기업계정 5만개 생성,"50,000 corporate accounts created in one month of Kakao Work launch","One month after the release of cacao work, 50,000 corporate accounts are generated"
2020-10-15 09:50:00,빅히트 상장 첫 날 '따상'…네이버·카카오 잡으러 나선 방시혁 [연예 ...,'Daesang' on the first day of Big Hit's listing... Bang Si-hyuk sets out to catch Naver and Kakao [Entertainment ...,"Big hit listing first day ""Tasan"" ... Neighbor cacao haunting Bang Si-Hyuk [Entertainment ..."
2020-10-14 21:20:00,"카카오 판교신사옥 인수전, 교직원공제회 컨소 품으로","Takeover of Kakao Pangyo new office building, as a consortium","Cacao Itabashi new office building acquisition battle, faculty and staff mutual aid association conso product"
2020-10-14 18:21:00,"[fn마켓워치]교공-NH·한투證, 판교 카카오 신사옥 지분 인수전 웃...","[fnMarket Watch] Gyogong-NH·Hantu, U.S. before taking over shares in Kakao new office building in Pangyo...","[fn Market Watch] Gyogon-NH, Han Yuan, Itabashi Cacao New Company Building Stock Acquisition Battle Wood ..."
2020-10-14 16:58:00,"[단독/시그널] 교공·NH證·한투, 국민연금 꺾었다···판교 카카오 ...","[Solo/Signal] Kyo Gong·NH證·Hantu, broke national pension…Pangyo Kakao ...","[Independent / Signal] Gyogon / NH 證 / Han throwing, playing against the national pension ... Itabashi cacao ..."
2020-10-14 16:46:00,"'공동의 적' 카카오?...CJ 유례없는 협력, 왜 '네이버'였나","'Common enemy' Kakao?...CJ unprecedented cooperation, why was'Naver'","""Joint enemy"" cacao? ... Why was it a ""neighbor"" with unparalleled cooperation like CJ?"
2020-10-14 08:45:00,"카카오, 공격적 마케팅 투자 일환…중장기로 봐야-이베스트","Kakao, part of aggressive marketing investment… Mid-to-long term-Ebest","Cacao, part of an aggressive marketing investment ... in the medium to long term-this best"
2020-10-14 07:58:00,"카카오, 공격적 마케팅은 투자의 일환-이베스트","Kakao, aggressive marketing is part of investment-Ebest","Cacao, aggressive marketing is part of the investment-best"
2020-10-14 21:20:00,"카카오 판교신사옥 인수전, 교직원공제회 컨소 품으로","Takeover of Kakao Pangyo new office building, as a consortium","Cacao Itabashi new office building acquisition battle, faculty and staff mutual aid association conso product"
2020-10-14 18:21:00,"[fn마켓워치]교공-NH·한투證, 판교 카카오 신사옥 지분 인수전 웃...","[fnMarket Watch] Gyogong-NH·Hantu, U.S. before taking over shares in Kakao new office building in Pangyo...","[fn Market Watch] Gyogon-NH, Han Yuan, Itabashi Cacao New Company Building Stock Acquisition Battle Wood ..."
2020-10-14 16:58:00,"[단독/시그널] 교공·NH證·한투, 국민연금 꺾었다···판교 카카오 ...","[Solo/Signal] Kyo Gong·NH證·Hantu, broke national pension…Pangyo Kakao ...","[Independent / Signal] Gyogon / NH 證 / Han throwing, playing against the national pension ... Itabashi cacao ..."
2020-10-14 16:46:00,"'공동의 적' 카카오?...CJ 유례없는 협력, 왜 '네이버'였나","'Common enemy' Kakao?...CJ unprecedented cooperation, why was'Naver'","""Joint enemy"" cacao? ... Why was it a ""neighbor"" with unparalleled cooperation like CJ?"
2020-10-14 08:45:00,"카카오, 공격적 마케팅 투자 일환…중장기로 봐야-이베스트","Kakao, part of aggressive marketing investment… Mid-to-long term-Ebest","Cacao, part of an aggressive marketing investment ... in the medium to long term-this best"
2020-10-14 07:58:00,"카카오, 공격적 마케팅은 투자의 일환-이베스트","Kakao, aggressive marketing is part of investment-Ebest","Cacao, aggressive marketing is part of the investment-best"
2020-10-13 18:25:00,"카카오, 내달 5일 3분기 경영실적 발표 IR 개최",Kakao Holds IR to Announce 3Q Business Results on the 5th of Next Month,Cacao announces third quarter results on 5th next month IR held
2020-10-13 16:23:00,[단독]국민연금이 감사위원까지 선택?…카카오·롯데 초긴장,[Exclusive] National Pension Plan selects the audit committee member? Kakao Lotte Super Tension,[Independent] Will the National Pension be selected as an Audit Committee member? ... Cacao Lotte Super Tension
2020-10-13 15:49:00,"네이버·카카오 겨낭한 금감원‥""빅테크 종합감독 방안 마련""(종합)","Financial Supervisory Service against Naver and Kakao… ""Preparation of a plan for comprehensive supervision of Big Tech""","Naver Kakaogyonan Financial Supervisory Service ‥ ""Preparation of Big Tech General Supervision Plan"" (Comprehensive)"
2020-10-13 10:09:00,"네이버·카카오 겨눈 금감원‥""빅테크 종합감독 방안 마련""","Financial Supervisory Service aimed at Naver and Kakao… ""Preparation of a plan for comprehensive supervision of Big Tech""","Financial Supervisory Service for Naver Cacao ‥ ""Big Tech General Supervision Plan Prepared"""
2020-10-13 15:32:00,"웹소설·웹툰에 100억원 투자하는 KT…""네이버·카카오와 가는 길 달라...","KT invests 10 billion won in web novels and webtoons… ""It's different from Naver and Kakao...","KT investing 10 billion won in web novels and webtoons ... ""The way to go is different from Naver Cacao ..."
2020-10-13 10:18:00,美 기술주 급등에 네이버·카카오도 강세,Naver and Kakao are also strong on the surge in US technology stocks,Naver cacao is also high due to soaring beauty technology stocks
