,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
14,2020-10-22 17:17:00,"LG Saeng-gun, who does not know'retreat', runs through corona",0,0.0,0.0,1.0,0.0,0,2020-10-23,2020-10-23 00:00:00
15,2020-10-22 14:29:00,"Cha Seok-yong who doesn't know'reverse' LG Life Insurance, operating profit increase for 62 consecutive quarters",-1,0.0,0.28600000000000003,0.7140000000000001,0.6369,1,2020-10-22,2020-10-22 00:00:00
16,2020-10-22 14:15:00,"[Breaking News] LG Household & Health Care, a new record in performance… 3Q sales record high",-1,0.0,0.198,0.802,0.4939,1,2020-10-22,2020-10-22 00:00:00
17,2020-10-22 13:56:00,'The power of luxury' LG Saeng-gun continues its highest performance march against Corona,1,0.0,0.0,1.0,0.0,0,2020-10-22,2020-10-22 00:00:00
18,2020-10-22 14:31:00,LG Saenggeon'Foo' sells 87.1 billion won worth in 11 minutes,-1,0.0,0.41200000000000003,0.588,0.6808,1,2020-10-22,2020-10-22 00:00:00
19,2020-10-22 10:21:00,"LG Saenggeon'Foo','No.1' for pre-sale of beauty items in Gwanggunje",0,0.0,0.322,0.6779999999999999,0.5859,1,2020-10-22,2020-10-22 00:00:00
20,2020-10-22 09:40:00,"After LG Life Insurance, sales of 87.1 billion won in 11 minutes",-1,0.0,0.252,0.748,0.5719,1,2020-10-22,2020-10-22 00:00:00
21,2020-10-22 14:21:00,"LG Household & Health Care, 62 consecutive quarters of growth… Record high",-1,0.0,0.242,0.758,0.4939,1,2020-10-22,2020-10-22 00:00:00
22,2020-10-22 14:06:00,"LG H&H, 3276 billion won in operating income 62 consecutive quarters of growth",-1,0.0,0.364,0.636,0.743,1,2020-10-22,2020-10-22 00:00:00
23,2020-10-22 13:42:00,"LG Household & Health Care, 62 consecutive quarters of growth despite bad coronavirus... ""Proven brand power...",-1,0.0,0.419,0.581,0.8248,1,2020-10-22,2020-10-22 00:00:00
24,2020-10-22 13:32:00,"LG H&H, profit growth in the 62nd quarter amid bad coronavirus",-1,0.20600000000000002,0.324,0.47100000000000003,0.25,1,2020-10-22,2020-10-22 00:00:00
25,2020-10-22 13:58:00,"'62 consecutive quarters of growth' LG H&H, stock price fell 3%",-1,0.0,0.20600000000000002,0.794,0.3818,1,2020-10-22,2020-10-22 00:00:00
26,2020-10-22 13:23:00,"LG H&H, 3276 billion won in operating income 5.1% increase over the previous year",-1,0.0,0.33299999999999996,0.667,0.7184,1,2020-10-22,2020-10-22 00:00:00
27,2020-10-22 13:21:00,"LG H&H, 3276 billion won in operating profit for the third quarter... an increase of 5.1% year-on-year",-1,0.0,0.389,0.611,0.836,1,2020-10-22,2020-10-22 00:00:00
28,2020-10-22 13:16:00,"LG H&H, 3276 billion won in operating income 5.1%↑",-1,0.0,0.316,0.684,0.5719,1,2020-10-22,2020-10-22 00:00:00
29,2020-10-21 17:33:00,"LG Saenggeon, Gwanggunje marketing in China... Sales of cosmetic sets such as Suom and Ohui",0,0.0,0.0,1.0,0.0,0,2020-10-22,2020-10-22 00:00:00
30,2020-10-21 10:21:00,"LG H&H, started marketing in China Will I enjoy special again this year?",1,0.0,0.371,0.629,0.7096,1,2020-10-21,2020-10-21 00:00:00
31,2020-10-21 15:25:00,It takes just 200 weeks for LG life... 'Tax Povia' hits the stock market,0,0.0,0.0,1.0,0.0,0,2020-10-21,2020-10-21 00:00:00
32,2020-10-21 10:05:00,LG H&H launches marketing targeting China's largest shopping season'Gwanggunje',0,0.0,0.0,1.0,0.0,0,2020-10-21,2020-10-21 00:00:00
33,2020-10-21 09:57:00,"LG H&H's biggest shopping season in China,'Gwanggunje' marketing starts in earnest",0,0.0,0.248,0.752,0.5106,1,2020-10-21,2020-10-21 00:00:00
34,2020-10-21 09:52:00,LG H&H's full-fledged marketing targeting China's'Gwanggunje',0,0.0,0.0,1.0,0.0,0,2020-10-21,2020-10-21 00:00:00
35,2020-10-20 17:56:00,LG Saenggeon sold 10 million units after 3 years of launching'Doctor Root',-1,0.0,0.0,1.0,0.0,0,2020-10-21,2020-10-21 00:00:00
36,2020-10-20 10:02:00,LG Household & Health Care Dr. Groot's cumulative sales exceeded 10 million units,-1,0.0,0.225,0.775,0.4939,1,2020-10-20,2020-10-20 00:00:00
37,2020-10-20 08:53:00,"LG Life Insurance Dr. Groot, sold 10 million units in 3 years after launch",-1,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
38,2020-10-20 11:21:00,LG Household & Health Care exceeded 10 million sales in 3 years when Dr.,-1,0.0,0.225,0.775,0.4939,1,2020-10-20,2020-10-20 00:00:00
39,2020-10-20 09:58:00,LG H&H's hair loss care'Dr.Groot' turned 10 million in 3 years...,-1,0.204,0.0,0.7959999999999999,-0.3182,-1,2020-10-20,2020-10-20 00:00:00
40,2020-10-20 09:03:00,LG H&H's Dr. Groot surpassed 10 million sales,0,0.0,0.0,1.0,0.0,0,2020-10-20,2020-10-20 00:00:00
41,2020-10-15 08:22:00,"LG Household & Health Care, stable growth with'brand power'... Target price↑ -KB",0,0.0,0.5,0.5,0.7906,1,2020-10-15,2020-10-15 00:00:00
42,2020-10-15 08:18:00,"""LG Household & Health Care Prospects 3Q Earnings Consensus""-KB證",0,0.0,0.474,0.526,0.6597,1,2020-10-15,2020-10-15 00:00:00
43,2020-10-15 07:54:00,"[Click e-sector] ""LG Household & Health Care, 3Q earnings consensus outlook... Target...",0,0.0,0.242,0.758,0.4939,1,2020-10-15,2020-10-15 00:00:00
44,2020-10-14 09:42:00,LG H&H holds employee singing contest'Working Singer 2',0,0.0,0.0,1.0,0.0,0,2020-10-14,2020-10-14 00:00:00
45,2020-10-13 16:08:00,LG Saenggeon. Untact in-house contest with blockchain karaoke,0,0.0,0.0,1.0,0.0,0,2020-10-14,2020-10-14 00:00:00
46,2020-10-11 15:46:00,"LG Saeng-Geon, full-fledged targeting the US and European markets beyond China",0,0.0,0.0,1.0,0.0,0,2020-10-11,2020-10-11 00:00:00
47,2020-10-10 08:01:00,[Yuanta's weekly recommendation]'Stable profit and strength' LG Household & Health Care·CJ CheilJedang·Hanssem,1,0.0,0.40399999999999997,0.596,0.7269,1,2020-10-10,2020-10-10 00:00:00
48,2020-10-07 17:27:00,LG Saeng-Geon launches online makeup brand'Glint by Vidi Bob',0,0.0,0.0,1.0,0.0,0,2020-10-8,2020-10-08 00:00:00
49,2020-10-07 14:11:00,LG Saeng-Geon launches online exclusive'Glint by Vidi Bob',0,0.0,0.0,1.0,0.0,0,2020-10-7,2020-10-07 00:00:00
50,2020-10-07 10:15:00,LG H&H launches online exclusive brand'Glint by Vidi Bob',0,0.0,0.158,0.8420000000000001,0.128,1,2020-10-7,2020-10-07 00:00:00
51,2020-10-07 10:08:00,LG Saeng-Geon launches online exclusive brand'Glint by Vidi Bob',0,0.0,0.158,0.8420000000000001,0.128,1,2020-10-7,2020-10-07 00:00:00
52,2020-10-07 09:54:00,LG H&H's online exclusive brand'Glint by Vidi Bob',0,0.0,0.17600000000000002,0.8240000000000001,0.128,1,2020-10-7,2020-10-07 00:00:00
53,2020-10-07 09:22:00,LG H&H launches online exclusive'Glint by Vidi Bob',0,0.0,0.0,1.0,0.0,0,2020-10-7,2020-10-07 00:00:00
54,2020-10-07 09:18:00,LG Saeng-Geon launches online-only makeup brand,0,0.0,0.0,1.0,0.0,0,2020-10-7,2020-10-07 00:00:00
55,2020-10-06 10:32:00,LG Saenggeon Unveiled'Isa Knox Age Focus Vitamin Ampoule,0,0.0,0.239,0.7609999999999999,0.29600000000000004,1,2020-10-6,2020-10-06 00:00:00
56,2020-10-06 09:10:00,LG Household & Health Care ISA KNOX launches Age Focus vitamin ampoule,0,0.0,0.375,0.625,0.6597,1,2020-10-6,2020-10-06 00:00:00
57,2020-10-06 08:48:00,[Market Briefing] LG H&H raises 30 billion won in corporate tax deposit,-1,0.0,0.252,0.748,0.5719,1,2020-10-6,2020-10-06 00:00:00
58,2020-10-06 08:08:00,LG H&H's 3Q earnings likely exceed expectations... Target price↑-NH,0,0.0,0.0,1.0,0.0,0,2020-10-6,2020-10-06 00:00:00
59,2020-10-06 08:01:00,"[Click e-event] ""LG Household & Health Care, earnings outlook'clear' in corona... target...",0,0.0,0.242,0.758,0.4939,1,2020-10-6,2020-10-06 00:00:00
60,2020-10-05 16:10:00,"[Features] LG H&H's share price rise rate of 3%, surpassing market growth",1,0.0,0.324,0.6759999999999999,0.5859,1,2020-10-6,2020-10-06 00:00:00
61,2020-10-05 08:54:00,"""LG Household & Health Care, Cosmetics Division Profitability Improvement...",0,0.0,0.469,0.531,0.6486,1,2020-10-5,2020-10-05 00:00:00
62,2020-10-05 08:12:00,"LG Household & Health Care, Expected to Outperform Market Growth in 3rd and 4th Quarter-Meritz",1,0.0,0.326,0.674,0.7003,1,2020-10-5,2020-10-05 00:00:00
63,2020-10-05 08:03:00,LG H&H's overwhelming comparative advantage target is 12%↑-Meritz,0,0.0,0.222,0.778,0.25,1,2020-10-5,2020-10-05 00:00:00
64,2020-10-05 08:00:00,LG H&H pays attention to strengthening 3Q profit stability… Target price ↑-Meritz,1,0.0,0.379,0.621,0.7269,1,2020-10-5,2020-10-05 00:00:00
65,2020-10-05 07:58:00,"[Click e-sector] ""LG Household & Health Care Will Surpass Market Growth in 3Q""",1,0.0,0.36700000000000005,0.633,0.7003,1,2020-10-5,2020-10-05 00:00:00
66,2020-10-04 10:09:00,LG H&H launches VDL'Lumi Layer Rosy Perfect Primer',1,0.0,0.34600000000000003,0.654,0.5719,1,2020-10-4,2020-10-04 00:00:00
67,2020-09-29 09:04:00,LG Saenggeon Dr.Groot Addict 2 types of Olive Young launched,0,0.0,0.158,0.8420000000000001,0.128,1,2020-9-29,2020-09-29 00:00:00
68,2020-09-29 09:00:00,"[Industry attack] Cosmetics, insurance, LG Household & Health Care",0,0.0,0.314,0.6859999999999999,0.4939,1,2020-9-29,2020-09-29 00:00:00
69,2020-09-28 09:50:00,Cosmetics that increase the shade… Will only LG H&H and Cosmax laugh?,0,0.0,0.371,0.629,0.7096,1,2020-9-28,2020-09-28 00:00:00
70,2020-09-28 09:36:00,"LG Household & Health Care, unveiled'Hu Bicheop Yeonhyang Set'",0,0.0,0.314,0.6859999999999999,0.4939,1,2020-9-28,2020-09-28 00:00:00
71,2020-09-28 09:28:00,"LG Saeng-Geon, unveiled a “Hu Bicheop Yeonhyang Set” containing “Flower Salmon”",0,0.0,0.0,1.0,0.0,0,2020-9-28,2020-09-28 00:00:00
72,2020-09-28 06:21:00,"[Recommended week for this week] ""Achievements Expectations"" ...Samsung Electronics·LG Household & Health Care·Hanssem·Kia Motors ...",0,0.0,0.0,1.0,0.0,0,2020-9-28,2020-09-28 00:00:00
73,2020-09-26 08:01:00,[Yuanta's weekly recommendation note]'Clear recovery tax' LG Household & Health Care·Hanssem·Comtus,0,0.0,0.0,1.0,0.0,0,2020-9-26,2020-09-26 00:00:00
74,2020-09-25 08:31:00,LG Household & Health Care Continues Solid Performance in 3Q-Hyundai Motor Company,0,0.0,0.348,0.652,0.5859,1,2020-9-25,2020-09-25 00:00:00
75,2020-09-25 08:07:00,LG H&H's solid results in the third quarter-Hyundai Motor Securities,0,0.0,0.322,0.6779999999999999,0.4215,1,2020-9-25,2020-09-25 00:00:00
76,2020-09-25 08:19:00,"[Hot-Line] ""LG Household & Health Care, Emphasizing the Strength of Household Goods…Goal ↑""",1,0.0,0.39,0.61,0.7506,1,2020-9-25,2020-09-25 00:00:00
77,2020-09-25 07:50:00,"[Click e-Event] ""LG Household & Health Care, good household goods sector...target price 4.7%...",1,0.0,0.379,0.621,0.7269,1,2020-9-25,2020-09-25 00:00:00
78,2020-09-25 07:47:00,"LG Household & Health Care, cosmetics recovery, etc. 3Q operating profit is good… Target Price↑-Korea",1,0.0,0.337,0.6629999999999999,0.7269,1,2020-9-25,2020-09-25 00:00:00
79,2020-09-24 04:03:00,"[Health] LG Household & Health Care gift set, anti-aging cosmetics'Sense' to mother",0,0.0,0.40399999999999997,0.596,0.7269,1,2020-9-24,2020-09-24 00:00:00
80,2020-09-23 15:35:00,Lotte Chairman Shin Dong-bin recommended to executives of'Cha Seok-Yong's LG Life Success Story',0,0.0,0.33299999999999996,0.667,0.6705,1,2020-9-23,2020-09-23 00:00:00
81,2020-09-22 09:18:00,"LG Saeng-gun, introduced VDL'Expert Multi Cover Tone Up Cushion'",0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
82,2020-09-22 09:04:00,"LG Household & Health Care VDL, Tone Up Cushion released",0,0.0,0.28600000000000003,0.7140000000000001,0.4939,1,2020-9-22,2020-09-22 00:00:00
83,2020-09-21 17:22:00,"[Chuseok gift with plenty of sincerity] LG Saenggeon, skin health gift with'Ohhui' essence...",0,0.0,0.345,0.655,0.7003,1,2020-9-22,2020-09-22 00:00:00
84,2020-09-21 08:41:00,"LG H&H, China's cosmetics sales are growing rapidly... Target is 1.8 million",-1,0.0,0.134,0.866,0.1779,1,2020-9-21,2020-09-21 00:00:00
85,2020-09-20 13:09:00,LG Life Insurance CNP Social Contribution Activities “Skin Health Campaign”,0,0.0,0.0,1.0,0.0,0,2020-9-20,2020-09-20 00:00:00
86,2020-09-18 08:54:00,"LG H&H, rich earnings momentum target 7.4%↑-KTB",0,0.0,0.375,0.625,0.5574,1,2020-9-18,2020-09-18 00:00:00
87,2020-09-18 08:04:00,LG H&H expects Chinese cosmetics market to recover… Target price↑-KTB,0,0.0,0.0,1.0,0.0,0,2020-9-18,2020-09-18 00:00:00
88,2020-09-12 08:54:00,LG H&H to continue stable earnings in 3Q,0,0.0,0.239,0.7609999999999999,0.29600000000000004,1,2020-9-12,2020-09-12 00:00:00
89,2020-09-11 08:34:00,LG H&H's 3Q earnings outlook is'clear'-instead,0,0.0,0.0,1.0,0.0,0,2020-9-11,2020-09-11 00:00:00
90,2020-09-10 09:31:00,"LG Household & Health Care, unveiled Huwanyu Herb Serum",0,0.0,0.314,0.6859999999999999,0.4939,1,2020-9-10,2020-09-10 00:00:00
91,2020-09-09 09:29:00,LG H&H launches Suom37° Time Energy renewal,0,0.0,0.259,0.741,0.2732,1,2020-9-9,2020-09-09 00:00:00
92,2020-09-09 09:16:00,"LG Household & Health Care, 3Q operating profit to increase… Target price ↑-Yuan hit",0,0.0,0.35700000000000004,0.643,0.7269,1,2020-9-9,2020-09-09 00:00:00
93,2020-09-09 08:33:00,"LG Household & Health Care, increasing demand for hygiene products...Target price ↑-Yuanta Securities",0,0.094,0.34,0.5660000000000001,0.5994,1,2020-9-9,2020-09-09 00:00:00
94,2020-09-09 08:03:00,[Click e-sector] Chinese cosmetics demand recovery... 3Q Bright LG H&H,0,0.121,0.23399999999999999,0.645,0.34,1,2020-9-9,2020-09-09 00:00:00
95,2020-09-09 07:59:00,LG H&H's operating profit to increase in 3Q… Target price ↑-Yuan hit,0,0.0,0.342,0.6579999999999999,0.6369,1,2020-9-9,2020-09-09 00:00:00
96,2020-09-08 10:02:00,"LG H&H, the industry's first shared growth index'best' for 6 consecutive years",0,0.0,0.35700000000000004,0.643,0.6124,1,2020-9-8,2020-09-08 00:00:00
97,2020-09-08 10:02:00,"LG H&H, the industry's first shared growth index'best' for 6 consecutive years",0,0.0,0.35700000000000004,0.643,0.6124,1,2020-9-8,2020-09-08 00:00:00
98,2020-09-08 09:46:00,"LG H&H, the industry's first win-win growth index for 6 consecutive years",0,0.0,0.20600000000000002,0.794,0.3818,1,2020-9-8,2020-09-08 00:00:00
99,2020-09-08 09:37:00,"LG H&H, selected as “Best” in the industry's first shared growth index for 6 consecutive years",0,0.0,0.278,0.722,0.6124,1,2020-9-8,2020-09-08 00:00:00
100,2020-09-06 16:52:00,"LG Saenggeon, belif’s skin moisturizing “moisturizing bomb” edition",0,0.0,0.0,1.0,0.0,0,2020-9-7,2020-09-07 00:00:00
101,2020-09-06 10:10:00,"LG Saeng-Geon, our family keeper introduced a'sanitary product gift set'",0,0.0,0.244,0.7559999999999999,0.4404,1,2020-9-6,2020-09-06 00:00:00
102,2020-09-04 09:36:00,LG H&H launches'Hu Bicheop Jaseng Essence Special Edition',0,0.0,0.278,0.722,0.4019,1,2020-9-4,2020-09-04 00:00:00
103,2020-09-04 09:31:00,"After LG H&H, launched a limited edition of Bicheop Jaseng Essence",0,0.16699999999999998,0.132,0.7020000000000001,-0.1027,-1,2020-9-4,2020-09-04 00:00:00
104,2020-09-03 13:48:00,LG Saenggeon Belif'Moisturizing Balm Jumbo Game Edition' released,0,0.0,0.0,1.0,0.0,0,2020-9-3,2020-09-03 00:00:00
105,2020-09-01 13:18:00,"LG Saenggeon, presented a Yehwadam “Hwansaenggo Boyoon Elegant Set” for Chuseok",0,0.0,0.256,0.7440000000000001,0.4767,1,2020-9-1,2020-09-01 00:00:00
106,2020-09-01 09:33:00,LG H&H launches Yehwadam Hwansaenggo Boyun class set,0,0.0,0.0,1.0,0.0,0,2020-9-1,2020-09-01 00:00:00
107,2020-09-01 09:16:00,LG H&H launches Yehwadam'Hwansaenggo Boyun Class Set',0,0.0,0.0,1.0,0.0,0,2020-9-1,2020-09-01 00:00:00
108,2020-08-31 11:16:00,"LG H&H, unveiled Summa Elixir 8-miracle power essence",0,0.0,0.0,1.0,0.0,0,2020-8-31,2020-08-31 00:00:00
109,2020-08-29 08:01:00,[Yuanta's weekly recommendation]'Expected to expand market share'... Samsung Electronics·LG Chemical·LG Students...,0,0.0,0.187,0.813,0.3182,1,2020-8-29,2020-08-29 00:00:00
110,2020-08-28 10:13:00,LG H&H launches CNP Cha&Park Cosmetic'Retinal DX™ Treatment',0,0.0,0.0,1.0,0.0,0,2020-8-28,2020-08-28 00:00:00
111,2020-08-28 09:46:00,"LG Saeng-Geon, CNP Cha & Park Unveiled'Retinal DX™ Treatment'",0,0.0,0.0,1.0,0.0,0,2020-8-28,2020-08-28 00:00:00
112,2020-08-26 11:05:00,LG Household & Health Care launches luxury hair essence'Silk Therapy Classic',0,0.0,0.262,0.738,0.4939,1,2020-8-26,2020-08-26 00:00:00
113,2020-08-26 10:54:00,"LG Household & Health Care Silk Therapy, launched'Silk Therapy Classic'",0,0.0,0.28600000000000003,0.7140000000000001,0.4939,1,2020-8-26,2020-08-26 00:00:00
114,2020-08-26 09:32:00,LG Household & Health Care launches Silk Therapy Classic,0,0.0,0.314,0.6859999999999999,0.4939,1,2020-8-26,2020-08-26 00:00:00
115,2020-08-26 09:09:00,"LG Saenggeon Silk Therapy, unveiled'Silk Therapy Classic' with retro sensibility",0,0.0,0.0,1.0,0.0,0,2020-8-26,2020-08-26 00:00:00
116,2020-08-20 15:36:00,"LG Saenggeon shares of'Hwangjeju' will be able to buy only 10,000 won worth",0,0.0,0.43799999999999994,0.562,0.7783,1,2020-8-20,2020-08-20 00:00:00
117,2020-08-20 04:03:00,'Pharmacy cosmetics' global popularity... LG Life Insurance to preoccupy the 90 trillion market,-1,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
118,2020-08-19 17:30:00,LG Saeng-gun recruits college student reporters for'Leaning Earth School',0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
119,2020-08-15 08:01:00,"[Yuanta's weekly recommended stock] ""Increase in the value of the holdings""...Samsung Electronics, Samsung C&T, LG...",0,0.0,0.35100000000000003,0.649,0.6705,1,2020-8-15,2020-08-15 00:00:00
120,2020-08-15 08:00:00,"Beauty'Yeon Bong King', Cha Suk-yong, Vice Chairman of LG Life Insurance",0,0.0,0.0,1.0,0.0,0,2020-8-15,2020-08-15 00:00:00
121,2020-08-14 19:00:00,"Cosmetics'Annual Salary King' Cha Suk-yong, Vice Chairman of LG Saenggeon, received 3 billion won in the first half",-1,0.0,0.188,0.812,0.5719,1,2020-8-15,2020-08-15 00:00:00
122,2020-08-14 18:05:00,"Beauty annual salary king, Cha Suk-yong, vice chairman of LG Saenggeon, received 3 billion won in the first half",-1,0.0,0.319,0.6809999999999999,0.8176,1,2020-8-15,2020-08-15 00:00:00
123,2020-08-13 17:53:00,[Bull&Bear]'Sunny' in the second half due to the Chinese effect of LG Life Insurance,0,0.0,0.0,1.0,0.0,0,2020-8-14,2020-08-14 00:00:00
124,2020-08-12 14:33:00,LG H&H's Master Blend of Elastin '20 Years of History' Released,0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
125,2020-08-12 10:47:00,"LG Household & Health Care Elastin,'Master Blend' launched",0,0.0,0.485,0.515,0.5719,1,2020-8-12,2020-08-12 00:00:00
126,2020-08-12 10:45:00,"LG Household & Health Care Elastin, unveiled Master Blend",0,0.0,0.314,0.6859999999999999,0.4939,1,2020-8-12,2020-08-12 00:00:00
127,2020-08-11 15:50:00,Large stocks moving like KOSDAQ... LG Household & Health Care & KEPCO,0,0.0,0.41600000000000004,0.584,0.6908,1,2020-8-11,2020-08-11 00:00:00
128,2020-08-11 11:28:00,"[Features] LG Saeng-Geon, 52 weeks report due to foreigners...",0,0.0,0.0,1.0,0.0,0,2020-8-11,2020-08-11 00:00:00
129,2020-08-11 10:51:00,"[itM] LG Household & Health Care, 52 weeks report... Over 1.6 million won during the week",-1,0.0,0.34700000000000003,0.653,0.7845,1,2020-8-11,2020-08-11 00:00:00
130,2020-08-11 11:27:00,"LG H&H, soaring 9% in foreign purchase Over 1.6 million won during the week",-1,0.0,0.222,0.778,0.5719,1,2020-8-11,2020-08-11 00:00:00
131,2020-08-11 10:06:00,"[Features] LG Household & Health Care, 7% increase in foreigner purchases... Six days bullish",0,0.0,0.33299999999999996,0.667,0.6705,1,2020-8-11,2020-08-11 00:00:00
132,2020-08-10 10:59:00,"LG Saenggeon Belif,'Stress Shooter-Cica Balm Cushion' for sensitive skin...",-1,0.0,0.0,1.0,0.0,0,2020-8-10,2020-08-10 00:00:00
133,2020-08-10 09:46:00,LG Household & Health Care Belif Launches Stress Shooter Cica Balm Cushion,-1,0.187,0.213,0.6,0.1027,1,2020-8-10,2020-08-10 00:00:00
134,2020-08-08 08:01:00,[Yuanta's weekly recommendation]'Possibility of rebound is valid'... Samsung Electronics·LG Innotek·LG Life...,1,0.0,0.0,1.0,0.0,0,2020-8-8,2020-08-08 00:00:00
135,2020-08-07 11:39:00,Fire at partner companies for 30 years… LG H&H's Arm Walk and Help Story,0,0.14,0.158,0.7020000000000001,0.0772,0,2020-8-7,2020-08-07 00:00:00
136,2020-08-07 10:03:00,Let's fire on our partners for 30 years... LG H&H's arms walk'all defense support',0,0.136,0.239,0.625,0.2023,1,2020-8-7,2020-08-07 00:00:00
137,2020-08-07 06:04:00,[Distribution match] Amorepacific vs. LG Household & Health Care… Heaviness mixed with corona,0,0.0,0.0,1.0,0.0,0,2020-8-7,2020-08-07 00:00:00
138,2020-08-06 09:53:00,"LG H&H's Breath 37°, art collaboration'Golden Moon Edition' released",0,0.0,0.0,1.0,0.0,0,2020-8-6,2020-08-06 00:00:00
139,2020-08-05 10:24:00,"LG Saeng-Geon,'Hu Gong Jin-hyang: Mi Luxury Golden Cushion Royal Triple Gold Edition'...",0,0.0,0.0,1.0,0.0,0,2020-8-5,2020-08-05 00:00:00
140,2020-08-05 10:10:00,"LG Saenggeon, ‘Hu Gong Jin-hyang: Mi Luxury Golden Cushion Royal Triple Gold Edition...",0,0.0,0.0,1.0,0.0,0,2020-8-5,2020-08-05 00:00:00
141,2020-08-05 09:15:00,"After LG Household & Health Care, introduced the Royal Triple Gold Edition",0,0.0,0.242,0.758,0.4939,1,2020-8-5,2020-08-05 00:00:00
142,2020-08-03 14:13:00,"They sell cosmetics in the same way... LG Saenggeon laughs and cry amore, why",0,0.16899999999999998,0.175,0.6559999999999999,0.0258,0,2020-8-3,2020-08-03 00:00:00
143,2020-08-02 10:20:00,LG H&H launches skin care device'Smart LED Triple Expert',0,0.0,0.28600000000000003,0.7140000000000001,0.4939,1,2020-8-2,2020-08-02 00:00:00
144,2020-07-31 15:42:00,Amore and LG Saeng-gun compete against `K-beauty`,0,0.0,0.0,1.0,0.0,0,2020-7-31,2020-07-31 00:00:00
145,2020-07-31 10:31:00,LG H&H's “Three types of Hu Cheongidan Hwahyeon Ampoule”,0,0.0,0.0,1.0,0.0,0,2020-7-31,2020-07-31 00:00:00
146,2020-07-31 09:15:00,"After LG Household & Health Care, launched 3 types of Cheongidan Hwahyeon ampoule",0,0.0,0.34299999999999997,0.657,0.5719,1,2020-7-31,2020-07-31 00:00:00
147,2020-07-30 10:09:00,LG H&H's Yehwadam'Bit Plum Blossom Essence,-1,0.0,0.0,1.0,0.0,0,2020-7-30,2020-07-30 00:00:00
148,2020-07-30 09:41:00,LG H&H launches Yehwadam'Bite Plum Vitality Essence',0,0.0,0.27699999999999997,0.723,0.3182,1,2020-7-30,2020-07-30 00:00:00
149,2020-07-30 09:33:00,LG Household & Health Care Yehwadam launches bite plum vitality essence,0,0.0,0.40700000000000003,0.593,0.6705,1,2020-7-30,2020-07-30 00:00:00
150,2020-07-24 11:11:00,[Super high number of stocks now] Super high number of stocks Two days in a row Buy Seegene...LG life affairs...,0,0.0,0.289,0.711,0.6705,1,2020-7-24,2020-07-24 00:00:00
