,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
67,2020-09-24 09:56:00,"Samsung Biologics, consigned development of a new drug for retinal diseases of Canaf",0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
68,2020-09-24 09:27:00,"Samsung Biologics, consigned development contract for retinal disease treatment with a domestic bio-venture",0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
69,2020-09-24 09:25:00,Samsung Bio helps domestic bio-venture retinal disease development,0,0.0,0.271,0.7290000000000001,0.3818,1,2020-9-24,2020-09-24 00:00:00
70,2020-09-24 09:22:00,Samsung Bio to develop retinal therapy in partnership with bio-venture,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
71,2020-09-24 09:13:00,Samsung Biologics signs a CDO contract with Kanaf for a new retinal disease drug,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
72,2020-09-23 16:11:00,Peptron and Samsung Biologics signed a consignment development contract,0,0.0,0.0,1.0,0.0,0,2020-9-24,2020-09-24 00:00:00
73,2020-09-23 14:37:00,Peptron commissions Samsung Biologics to develop anti-cancer antibody treatment,-1,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
74,2020-09-23 14:18:00,Peptron and Samsung Biologics signed a CDO contract for anticancer antibody treatment,0,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
75,2020-09-23 14:06:00,"Peptron, Samsung Biologics and anti-cancer antibody treatment'PAb001' consigned development ...",0,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
76,2020-09-23 11:41:00,"Peptron, Samsung Biologics and anti-cancer antibody treatment'PAb001' consigned development ...",0,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
77,2020-09-23 11:39:00,Peptron and Samsung Biologics signed an antibody treatment consignment development contract,0,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
78,2020-09-22 17:51:00,Samsung Biologics and AstraZeneca sign a contract for pharmaceutical production,-1,0.0,0.0,1.0,0.0,0,2020-9-23,2020-09-23 00:00:00
79,2020-09-22 09:42:00,Samsung Biologics is strong on news of 400 billion won CMO contract,0,0.0,0.41200000000000003,0.588,0.7906,1,2020-9-22,2020-09-22 00:00:00
80,2020-09-22 09:13:00,"[Features] Samsung Bio, strong in signing a contract for consignment production of 380 billion drugs",0,0.0,0.20199999999999999,0.7979999999999999,0.5106,1,2020-9-22,2020-09-22 00:00:00
81,2020-09-22 09:06:00,"Samsung Biologics, up 3%… Large CMO long-term supply contract",0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
82,2020-09-22 09:01:00,Samsung Biologics and AstraZenekawa CMO long-term supply contract,0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
83,2020-09-22 08:24:00,Samsung Biologics and AstraZeneca signed a contract for consignment production and supply of pharmaceuticals,-1,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
84,2020-09-22 08:06:00,[Disclosure] Samsung Biologics and AstraZeneca signed a large-scale consignment production contract,0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
85,2020-09-22 08:03:00,[Breaking News] Samsung Bio and AstraZeneca signed a CMO contract worth 385 billion won,-1,0.0,0.337,0.6629999999999999,0.6808,1,2020-9-22,2020-09-22 00:00:00
86,2020-09-22 17:45:00,Samsung Bio also won consignment production orders... AstraZeneca and 385 billion won,-1,0.0,0.425,0.575,0.8126,1,2020-9-23,2020-09-23 00:00:00
87,2020-09-22 08:24:00,Samsung Biologics and AstraZeneca signed a contract for consignment production and supply of pharmaceuticals,-1,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
88,2020-09-22 08:13:00,Samsung Biologics and AstraZeneca signed a contract for consignment production,0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
89,2020-09-22 08:12:00,Samsung Bio and AstraZeneca signed a main contract with CMO of 382 billion,-1,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
90,2020-09-22 08:02:00,Samsung Bio and AstraZeneca deal with biopharmaceuticals worth 382 billion won,-1,0.0,0.384,0.616,0.6808,1,2020-9-22,2020-09-22 00:00:00
91,2020-09-22 07:53:00,Samsung Biologics and AstraZeneca signed a consignment production contract,0,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
92,2020-09-22 16:04:00,"Why is Samsung Biologics giving and receiving letters of intent first, not the main contract?",0,0.0,0.146,0.8540000000000001,0.34,1,2020-9-23,2020-09-23 00:00:00
93,2020-09-22 08:39:00,Samsung Bio and AstraZeneca signed a main contract with CMO of 382 billion,-1,0.0,0.0,1.0,0.0,0,2020-9-22,2020-09-22 00:00:00
94,2020-09-17 14:44:00,"[EDaily N] Samsung Biologics, consigned development of new anticancer drug candidates, etc.",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
95,2020-09-17 14:34:00,Samsung Biologics to develop anticancer drugs in partnership with bioventures,0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
96,2020-09-17 09:36:00,"Samsung Biologics, consigned development of new anticancer drug candidates",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
97,2020-09-17 09:48:00,"Samsung Biologics, consigned development of Panoros anticancer drug candidate",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
98,2020-09-17 09:36:00,"Samsung Biologics, consigned development of new anticancer drug candidates",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
99,2020-09-17 09:28:00,Samsung Biologics signs a contract for consignment development of new anticancer drug candidates,0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
100,2020-09-17 09:11:00,"Samsung Biologics, consigned development of Panoros anticancer drug candidate",0,0.0,0.0,1.0,0.0,0,2020-9-17,2020-09-17 00:00:00
101,2020-09-10 08:21:00,"""Reduce Celltrion"" ""Increase Samsung Bio""... JP Morgan Discrimination Why?",0,0.0,0.408,0.5920000000000001,0.5904,1,2020-9-10,2020-09-10 00:00:00
102,2020-09-07 09:23:00,"""Corona 19 antibody treatment attention…Celltrion, Samsung Bio, etc.""",0,0.0,0.0,1.0,0.0,0,2020-9-7,2020-09-07 00:00:00
103,2020-09-05 15:46:00,"What if Samsung Biologics took a fraudulent account? ""What to close the company door""",-1,0.21100000000000002,0.0,0.789,-0.4939,-1,2020-9-5,2020-09-05 00:00:00
104,2020-09-01 08:44:00,Samsung Biologics consignment production Beer Corona 19 antibody begins phase 2 and 3 clinical trials,0,0.0,0.0,1.0,0.0,0,2020-9-1,2020-09-01 00:00:00
105,2020-08-25 15:36:00,Pamexin and Samsung Biologics signed PMC-403 consignment development and production contract,0,0.0,0.0,1.0,0.0,0,2020-8-25,2020-08-25 00:00:00
106,2020-08-25 09:38:00,"Pamexin, Samsung Biologics and'PMC-403' consigned development and production contract",0,0.0,0.0,1.0,0.0,0,2020-8-25,2020-08-25 00:00:00
107,2020-08-24 15:04:00,'Samsung Biologics' aiming for second place in the KOSPI market cap... Can you get an ankle in 檢?,0,0.0,0.0,1.0,0.0,0,2020-8-24,2020-08-24 00:00:00
108,2020-08-21 06:54:00,"[Kim Dae-sung's stock analysis] Samsung Bio's market cap of 52,535 billion won... Market Cap 2nd place...",-1,0.0,0.0,1.0,0.0,0,2020-8-21,2020-08-21 00:00:00
109,2020-08-20 17:40:00,Samsung Biologics surpassed SK Hynix and ranked second in market cap,1,0.0,0.0,1.0,0.0,0,2020-8-21,2020-08-21 00:00:00
110,2020-08-20 16:29:00,Samsung Biologics surpasses SK Hynix and ranks second in market cap,1,0.0,0.0,1.0,0.0,0,2020-8-21,2020-08-21 00:00:00
111,2020-08-20 11:21:00,Samsung Biologics advances to second place in the market cap Semiconductor loses and bio rises,-1,0.141,0.0,0.8590000000000001,-0.3182,-1,2020-8-20,2020-08-20 00:00:00
112,2020-08-20 10:14:00,[Features] Samsung Biologics ranked second in the market cap... SK hynix aside,0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
113,2020-08-20 09:58:00,[Features] Samsung Biologics ranks second in market cap over SK Hynix,0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
114,2020-08-20 09:55:00,"[itM-characteristic stock] Samsung Bio, ranked second in market cap beyond SK Hynix... The beginning of the year...",0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
115,2020-08-20 09:50:00,Samsung Biologics ranks second in intraday market cap... Beat hynix,0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
116,2020-08-20 09:36:00,Samsung Biologics ranked 2nd in the intraday market cap… SK hynix aside,0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
117,2020-08-20 09:29:00,"[Features] Samsung Biologics, surpassing SK Hynix, ranked 2nd in the market cap",1,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
118,2020-08-20 09:28:00,"Samsung Biologics, surpassing SK Hynix, rises to second place in market cap",1,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
119,2020-08-20 09:17:00,[Features] Highly marched Samsung Biologics ranked 2nd in the market cap,0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
120,2020-08-20 09:37:00,"KOSPI, decline in personal and foreign purchases… ""Samsung Biologics market cap 2nd place""",0,0.0,0.0,1.0,0.0,0,2020-8-20,2020-08-20 00:00:00
121,2020-08-19 05:01:00,The logic of ‘inflating corporate value’ that has become overshadowed by the growth of Samsung Bio,-1,0.0,0.14800000000000002,0.852,0.3818,1,2020-8-19,2020-08-19 00:00:00
122,2020-08-18 08:39:00,Samsung Biologics secures the largest global CMO facility... Target price of 1 million won,-1,0.0,0.353,0.647,0.7184,1,2020-8-18,2020-08-18 00:00:00
123,2020-08-15 11:31:00,"[Pharmaceutical Bio] Samsung Biologics, the world's largest plant in Songdo 4 ...",-1,0.0,0.0,1.0,0.0,0,2020-8-15,2020-08-15 00:00:00
124,2020-08-13 09:07:00,"[Attack on industry] Entertainment stock, casino stock, Samsung Biologics",0,0.0,0.259,0.741,0.4215,1,2020-8-13,2020-08-13 00:00:00
125,2020-08-12 10:50:00,Samsung Biologics'Strengthened' for the Second Day on News of Songdo Plant Expansion,1,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
126,2020-08-12 08:32:00,"[Hot-Line] ""Samsung Biologics, 4 factories larger than expected""... neck...",0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
127,2020-08-12 08:22:00,"Samsung Biologics, 4th factory good news... Target price↑-raising",1,0.0,0.293,0.7070000000000001,0.4404,1,2020-8-12,2020-08-12 00:00:00
128,2020-08-12 08:17:00,Samsung Biologics New Factory Expectations↑… Target price '1 million won'-KTB,-1,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
129,2020-08-12 08:00:00,"[Click e-event] ""The 4th factory bigger than expected...Samsung Biologics goes 1 million won...",-1,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
130,2020-08-12 07:31:00,Samsung Bio shouts'super gap' in Songdo...,0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
131,2020-08-11 20:01:00,"[Securities Market Disclosure] Bumyang Kunyoung / CI Tech / Samsung Biologics, etc.",0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
132,2020-08-11 18:17:00,"Jae-Yong Lee, Bio is also super gap... To build the world's largest 4 factories in Songdo [Samsung Bio,...",0,0.0,0.196,0.804,0.5994,1,2020-8-12,2020-08-12 00:00:00
133,2020-08-11 15:44:00,Samsung Bio's future investment... To build Songdo 4 factory with 1.74 trillion won,-1,0.0,0.252,0.748,0.5719,1,2020-8-11,2020-08-11 00:00:00
134,2020-08-11 17:39:00,"[Securities Market Disclosure] Samsung Biologics / Hanon System / Cosmax, etc.",0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
135,2020-08-11 17:32:00,Samsung Bio to build the world's largest factory in Songdo,0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
136,2020-08-11 11:33:00,"Establishment of'Super Plant' with an investment of 1.7 trillion won, the big picture of Samsung Biologics",-1,0.0,0.198,0.802,0.5719,1,2020-8-11,2020-08-11 00:00:00
137,2020-08-11 10:59:00,"Kim Tae-han, president of Samsung Biologics, ""The 4th factory with a scale of 260,000 ℓ...",0,0.0,0.0,1.0,0.0,0,2020-8-11,2020-08-11 00:00:00
138,2020-08-11 16:16:00,"Korea's ""Samsung Bio strengthens growth potential in its 4th plant""... Target price '1 million won'",1,0.0,0.43700000000000006,0.563,0.8519,1,2020-8-12,2020-08-12 00:00:00
139,2020-08-11 16:09:00,CMO market expected to grow 13.4% annually... Reasons for expansion of Samsung Bio,0,0.0,0.0,1.0,0.0,0,2020-8-12,2020-08-12 00:00:00
140,2020-08-11 16:05:00,Samsung Biologics expands its 4th factory in Songdo by 2023...,0,0.0,0.135,0.865,0.1027,1,2020-8-12,2020-08-12 00:00:00
141,2020-08-11 14:15:00,"[Features] Samsung Bio, on the rise in the establishment of a new plant of KRW 1.74 trillion",-1,0.0,0.0,1.0,0.0,0,2020-8-11,2020-08-11 00:00:00
142,2020-08-11 10:34:00,Samsung Biologics plans to build 4th factory in Songdo complex,0,0.0,0.0,1.0,0.0,0,2020-8-11,2020-08-11 00:00:00
143,2020-08-11 09:31:00,Samsung Biologics opens 4th factory in Songdo... Investment of 1.7 trillion won (complementary),-1,0.0,0.23600000000000002,0.764,0.5719,1,2020-8-11,2020-08-11 00:00:00
144,2020-08-11 09:22:00,"[Disclosure] Samsung Biologics establishes 4th factory in Songdo, Incheon.. invested 1.74 trillion won",-1,0.0,0.23600000000000002,0.764,0.5719,1,2020-8-11,2020-08-11 00:00:00
145,2020-08-11 09:20:00,"[Features] Samsung Bio, surged on news of new plant 4",0,0.0,0.0,1.0,0.0,0,2020-8-11,2020-08-11 00:00:00
146,2020-08-11 09:15:00,"Samsung Biologics builds 4th factory in Songdo, spending 1.7 trillion won",-1,0.0,0.27,0.73,0.5719,1,2020-8-11,2020-08-11 00:00:00
147,2020-08-11 09:14:00,"Samsung Biologics opens 4th factory in Songdo, Incheon... Investment of 1.74 trillion won (complementary...",-1,0.0,0.222,0.778,0.5719,1,2020-8-11,2020-08-11 00:00:00
148,2020-08-11 09:04:00,[Breaking News] Samsung Biologics opens its 4th factory in Songdo... Input of 1.74 trillion won,-1,0.0,0.209,0.7909999999999999,0.5719,1,2020-8-11,2020-08-11 00:00:00
149,2020-08-11 09:04:00,[Breaking News] Samsung Biologics opens its 4th factory in Songdo... Input of 1.74 trillion won,-1,0.0,0.209,0.7909999999999999,0.5719,1,2020-8-11,2020-08-11 00:00:00
150,2020-08-11 08:52:00,"[Breaking News] Samsung Biologics, invested 1.74 trillion won to establish 4th factory",-1,0.0,0.252,0.748,0.5719,1,2020-8-11,2020-08-11 00:00:00
