Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-10-22 10:00:00,Hyundai Mobis selected as an excellent company responding to environmental regulations... Eco-friendly certification and patent '1000...,0,0.0,0.198,0.802,0.5719,1
2020-10-22 10:00:00,Hyundai Mobis selected as an excellent company responding to environmental regulations... Eco-friendly certification and patent '1000...,0,0.0,0.198,0.802,0.5719,1
2020-10-20 17:28:00,Let's open the Euiseon Era... Hyundai Glovis and Mobis surge,0,0.0,0.0,1.0,0.0,0
2020-10-19 06:20:00,"[Recommended Week of the Week] Hyundai Mobis, Eco-RoBM...",0,0.0,0.0,1.0,0.0,0
2020-10-17 08:02:00,"[Weekly Recommended Week for Hana Geumtu]'Love Call to Strengthen Competitiveness'... Samsung Electronics, Mobis, Ecoro...",1,0.0,0.255,0.745,0.4767,1
2020-10-14 12:27:00,"Honorary Chairman Chung Mong-koo, CEO of Hyundai Mobis also resigned",0,0.161,0.194,0.645,0.1027,1
2020-10-14 10:00:00,Hyundai Mobis changed to the system of CEO Eui-sun Eui-sun and Jeong-guk Park,0,0.0,0.0,1.0,0.0,0
2020-10-14 09:51:00,"[Disclosure] Hyundai Mobis, Eui-seon Eui and Jeong-guk Park CEO system",0,0.0,0.0,1.0,0.0,0
2020-10-13 14:44:00,Hyundai Mobis surges 3.5% on news of Hyundai Motors Singapore Innovation Center construction,0,0.0,0.178,0.822,0.3818,1
2020-10-13 10:03:00,Hyundai Mobis nurtures future car talent... Build an online SW education platform,0,0.0,0.209,0.791,0.4404,1
2020-10-13 10:01:00,"""Coding is the basic for employees of Hyundai Mobis"".. Opened the SW education platform",0,0.0,0.0,1.0,0.0,0
2020-10-13 10:00:00,"Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened",0,0.0,0.143,0.857,0.128,1
2020-10-13 10:00:00,"Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened",0,0.0,0.143,0.857,0.128,1
2020-10-13 10:00:00,"Hyundai Mobis ""Learn SW online at a company"" exclusive platform opened",0,0.0,0.143,0.857,0.128,1
2020-10-08 12:54:00,Hyundai Mobis secures four core technologies for future cars,0,0.0,0.223,0.777,0.3182,1
2020-10-07 18:02:00,Hyundai Mobis invests in British startups... Expanding the infotainment business,0,0.0,0.0,1.0,0.0,0
2020-10-07 17:15:00,Hyundai Mobis invests 30 billion won in Nbizix,-1,0.0,0.346,0.654,0.5719,1
2020-10-07 16:05:00,"Hyundai Mobis invests US$25 million in Nbizix, an AR HUD company",-1,0.0,0.0,1.0,0.0,0
2020-10-07 16:01:00,Hyundai Mobis shoots 30 billion won on augmented reality head-up display,-1,0.0,0.27,0.73,0.5719,1
2020-10-07 16:01:00,Hyundai Mobis shoots 30 billion won on augmented reality head-up display,-1,0.0,0.27,0.73,0.5719,1
2020-10-07 16:01:00,Hyundai Mobis shoots 30 billion won on augmented reality head-up display,-1,0.0,0.27,0.73,0.5719,1
2020-10-07 16:00:00,Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,-1,0.0,0.0,1.0,0.0,0
2020-10-07 16:00:00,Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,-1,0.0,0.0,1.0,0.0,0
2020-10-07 16:00:00,Hyundai Mobis invests 25 million dollars in Nbizix AR HUD joint development,-1,0.0,0.0,1.0,0.0,0
2020-10-06 08:57:00,"[Industry attack] Automobile, oil refinery, Hyundai Mobis",0,0.0,0.0,1.0,0.0,0
2020-10-05 11:52:00,"""Hyundai Mobis senior will give you tips for joining the company""",0,0.0,0.0,1.0,0.0,0
2020-10-05 11:48:00,Hyundai Mobis Online Recruitment Seminar... Passing Secret'Attention',0,0.0,0.0,1.0,0.0,0
2020-10-05 09:06:00,Mobis employment tips revealed at'Online Recruitment Information Session',0,0.0,0.0,1.0,0.0,0
2020-10-05 09:00:00,"Hyundai Mobis, online recruitment briefing on the 6th",0,0.0,0.0,1.0,0.0,0
2020-10-05 09:20:00,Communicate with MZ generation through'Online Recruitment Information Session' for Hyundai Mobis 2H recruitment,0,0.0,0.0,1.0,0.0,0
2020-10-05 09:00:00,"Hyundai Mobis, online recruitment briefing on the 6th",0,0.0,0.0,1.0,0.0,0
2020-10-05 08:57:00,What is the employment know-how that Hyundai Mobis employees directly convey?,0,0.0,0.0,1.0,0.0,0
2020-10-04 16:37:00,[Recommended Week This Week]'Good Performance' Hyundai Mobis·Samsung Electronics,1,0.0,0.0,1.0,0.0,0
2020-10-03 08:02:00,[SK Securities Weekly Recommendation Stock] Up to the benefits of Corona 19 to improve business conditions... Hyundai Mobis·Hanon City...,1,0.0,0.325,0.675,0.7717,1
2020-09-30 10:57:00,Hyundai Mobis buys a treasury stock of 221.2 billion won... 62.5 billion incineration,-1,0.0,0.141,0.859,0.2023,1
2020-09-29 20:07:00,Hyundai Mobis buys 220 billion won of treasury stock within this year... Enhancing shareholder value,-1,0.0,0.397,0.603,0.7845,1
2020-09-29 16:12:00,Hyundai Mobis to buy 220 billion treasury shares within this year,-1,0.0,0.308,0.692,0.4588,1
2020-09-29 13:02:00,Hyundai Mobis decides to acquire 221.2 billion won treasury stock,-1,0.0,0.407,0.593,0.6705,1
2020-09-29 11:04:00,[Signal] Hyundai Mobis boosts shareholder value...,1,0.0,0.315,0.685,0.3182,1
2020-09-29 10:39:00,Hyundai Mobis acquires 221.2 billion won treasury stock,-1,0.0,0.478,0.522,0.6705,1
2020-09-29 10:30:00,Hyundai Mobis decides to acquire 221.2 billion won treasury stock,-1,0.0,0.407,0.593,0.6705,1
2020-09-29 16:40:00,Registered as a partner of IL Science and Hyundai Mobis,0,0.0,0.0,1.0,0.0,0
2020-09-29 08:15:00,Registered as a partner company of ILS Science and Hyundai Mobis'Silicon lens supply,0,0.0,0.0,1.0,0.0,0
2020-09-28 16:15:00,"ILscience, Hyundai Mobis registered as a partner... Silicone lens supply",0,0.0,0.0,1.0,0.0,0
2020-09-28 14:40:00,"ILscience, Hyundai Mobis registered as a partner... ""Full-scale attack in the battlefield sector""",0,0.363,0.0,0.637,-0.6908,-1
2020-09-28 14:40:00,"ILscience, Hyundai Mobis registered as a partner... ""Full-scale attack in the battlefield sector""",0,0.363,0.0,0.637,-0.6908,-1
2020-09-28 07:39:00,Hyundai Mobis recovers faster-than-expected downstream industries... Target price↑-KB,0,0.0,0.0,1.0,0.0,0
2020-09-28 04:03:00,Hyundai Mobis operates'idea bulletin board'... Support for new technology development,0,0.0,0.231,0.769,0.4019,1
2020-09-24 17:45:00,Hyundai Mobis succeeds in developing medium and large hydrogen forklifts,1,0.0,0.262,0.738,0.4939,1
2020-09-24 11:31:00,"Hyundai Mobis·Hyundai Motor·Hyundai Construction Equipment, hydrogen forklift development… First service next year",0,0.0,0.0,1.0,0.0,0
2020-09-24 11:18:00,Hyundai Mobis succeeds in developing hydrogen forklift... Demonstration of the International Free Zone,1,0.0,0.441,0.559,0.7845,1
2020-09-24 11:02:00,Hyundai Mobis succeeds in developing hydrogen forklift... Trial operation of the Free Regulatory Zone,1,0.0,0.351,0.649,0.7579,1
2020-09-24 11:01:00,Hyundai Mobis succeeds in developing hydrogen forklift... Commercialization target in 2023,1,0.0,0.242,0.758,0.4939,1
2020-09-21 07:47:00,Hyundai Mobis lowers 3Q outlook... Opportunity to buy for long-term investors-NH,0,0.113,0.211,0.677,0.3182,1
2020-09-20 17:23:00,"[Weekly HOT Stock] Hyundai Mobis, expectations for the fourth quarter↑… Foreign net buying tax",0,0.0,0.0,1.0,0.0,0
2020-09-15 10:57:00,"Hyundai Mobis, IR for domestic institutional investors on the 16th",0,0.0,0.0,1.0,0.0,0
2020-09-15 08:54:00,Hyundai Mobis expects earnings to improve after 4Q by increasing production of subsidiaries-Yujin,0,0.258,0.155,0.587,-0.4466,-1
2020-09-07 10:15:00,Temporary power outage of Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis'Typhoon Aftermath',-1,0.0,0.0,1.0,0.0,0
2020-09-07 09:23:00,[Breaking News] Temporary power outage at Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis,-1,0.0,0.0,1.0,0.0,0
2020-09-01 14:16:00,"Hyundai Mobis running'electricalization', the growth engine of future cars'ON'",0,0.0,0.245,0.755,0.3818,1
2020-08-31 08:14:00,"""Hyundai Motor Group's corporate governance restructuring is inevitable…the largest beneficiary of Hyundai Mobis""",0,0.0,0.205,0.795,0.4767,1
2020-08-31 08:11:00,Hyundai Mobis. Converting to an eco-friendly and autonomous driving solution parts company-Yujin,0,0.0,0.173,0.827,0.3182,1
2020-08-31 08:00:00,"[Click e-sector] ""Hyundai Mobis, high growth potential by 2025... Target...",0,0.0,0.224,0.776,0.3818,1
2020-08-27 18:08:00,Hyundai Mobis builds production system for core parts of hydrogen vehicles,0,0.0,0.0,1.0,0.0,0
2020-08-27 17:04:00,Hyundai Mobis leads future cars with core parts of electric vehicles,0,0.0,0.0,1.0,0.0,0
2020-08-26 18:03:00,"Hyundai Mobis builds electric vehicle parts factory in Pyeongtaek... 150,000 modules per year from next year...",0,0.0,0.0,1.0,0.0,0
2020-08-26 16:49:00,Hyundai Mobis to build electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:39:00,Hyundai Mobis invests 35.5 billion won... To build an electric vehicle core parts factory in Pyeongtaek,-1,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 08:53:00,Hyundai Mobis transforms into future car parts maker-Yujin,0,0.0,0.0,1.0,0.0,0
2020-08-22 09:34:00,"[Weekend n recruitment support] Recruitment news for Hyundai Mobis, Nongshim, Pantos, etc.",0,0.0,0.0,1.0,0.0,0
2020-08-17 15:27:00,'Benefits from electric and hydrogen cars' LGD's'shiningly' in large TV demand...,1,0.0,0.206,0.794,0.3818,1
2020-08-13 05:15:00,"China when buying a new car... Mando·Hyundai Mobis,'Start' to improve performance",0,0.0,0.244,0.756,0.4404,1
2020-08-08 08:02:00,"[Weekly recommended stock for Hana Geumtu] Interest in'Steady Demand Recovery'… Hyundai Mobis, Korea Zinc, K...",0,0.082,0.262,0.656,0.5106,1
2020-08-07 17:27:00,Hyundai Mobis accelerates commercialization of autonomous vehicles... Ruyear test in the US,0,0.0,0.0,1.0,0.0,0
2020-08-07 11:17:00,Hyundai Mobis and Yandex autonomous driving test'acceleration',0,0.0,0.0,1.0,0.0,0
2020-07-30 13:30:00,Hyundai Mobis surpasses Corona 19 with untact business,1,0.0,0.0,1.0,0.0,0
2020-07-28 11:50:00,“My Ideas Turned into Reality” Hyundai Mobis Opens Integrated Idea Portal,0,0.0,0.0,1.0,0.0,0
2020-07-28 10:01:00,Hyundai Mobis creates'future' with employee ideas,0,0.0,0.0,1.0,0.0,0
2020-07-28 10:01:00,Hyundai Mobis creates'future' with employee ideas,0,0.0,0.0,1.0,0.0,0
2020-07-28 10:00:00,Hyundai Mobis opens the idea portal'Mfields',0,0.0,0.0,1.0,0.0,0
2020-07-28 10:00:00,Hyundai Mobis opens the idea portal'Mfields',0,0.0,0.0,1.0,0.0,0
2020-07-28 09:35:00,"Hyundai Mobis ""Employees make future car ideas, reality""",0,0.0,0.0,1.0,0.0,0
2020-07-28 10:02:00,"Hyundai Mobis opens'M.FIELDs', a place to share ideas for employees",0,0.0,0.216,0.784,0.296,1
2020-07-28 04:03:00,Hyundai Mobis transfers automotive electronic device patents to partners... Opening of accredited testing institutes...,0,0.0,0.0,1.0,0.0,0
2020-07-27 11:30:00,Hyundai Mobis achieves 3兆 sales in the electrification division'Green Light',0,0.0,0.0,1.0,0.0,0
2020-07-27 08:33:00,"[Hot-Line] ""Hyundai Mobis is likely to recover earnings in the second half"" goal...",0,0.0,0.0,1.0,0.0,0
2020-07-27 08:23:00,The possibility of recovery in the second half of Hyundai Mobis↑... Target price↓-IBK,0,0.0,0.0,1.0,0.0,0
2020-07-27 07:47:00,"Hyundai Mobis, the time to pay attention to the growth engine of future cars-Investment in Korea",0,0.078,0.144,0.778,0.296,1
2020-07-26 22:22:00,Increased target price despite poor earnings at Hyundai Mobis,-1,0.0,0.399,0.601,0.5653,1
2020-07-24 14:51:00,"Hyundai Mobis, 2Q operating profit of 168.8 billion 73.1% year-on-year↓",-1,0.0,0.244,0.756,0.4404,1
2020-07-24 14:29:00,"Hyundai Mobis, 2Q operating profit of 73%'duk' Lower order target",0,0.168,0.221,0.611,0.1779,1
2020-07-24 14:28:00,Hyundai Mobis 2Q operating profit of 1687 billion won... 73.1% year-on-year↓,-1,0.0,0.225,0.775,0.4404,1
2020-07-24 14:09:00,"Hyundai Mobis, 2Q operating profit of 1687 billion won... 73.1% year-on-year↓",-1,0.0,0.225,0.775,0.4404,1
2020-07-24 14:06:00,"Hyundai Mobis, 2Q operating profit decreased by KRW 1687 billion ...73.1%",-1,0.0,0.225,0.775,0.4404,1
2020-07-24 14:04:00,"Hyundai Mobis, 2Q operating profit of 1687 billion '73.1%↓'... Corona shock",-1,0.179,0.2,0.621,0.0772,0
2020-07-24 14:02:00,"Hyundai Mobis, 2Q operating profit of 1687 billion won 73.1% compared to the previous year↓",-1,0.0,0.337,0.663,0.765,1
2020-07-24 14:15:00,"'Impact of Corona 19' Hyundai Mobis, 2Q operating profit decline despite growth in electrification parts...",0,0.121,0.16,0.719,0.1818,1
2020-07-24 14:03:00,Let's stop the old factory... Mobis also plunged 73% in 2Q operating profit,0,0.137,0.18,0.683,0.1779,1
2020-07-24 14:08:00,"Hyundai Mobis,'Corona 19 shock' ... 73.1% YoY of operating profit...",0,0.224,0.0,0.776,-0.3818,-1
2020-07-24 14:03:00,Let's stop the old factory... Mobis also plunged 73% in 2Q operating profit,0,0.137,0.18,0.683,0.1779,1
2020-07-22 17:50:00,Hyundai Mobis delivers seasonal fruits to 250 excellent partners,0,0.0,0.316,0.684,0.5719,1
2020-07-22 15:55:00,Hyundai Mobis delivers seasonal fruits to excellent partners for 18 years,0,0.0,0.27,0.73,0.5719,1
2020-07-22 11:31:00,Hyundai Mobis shares watermelon with excellent suppliers of AS parts,-1,0.0,0.424,0.576,0.7096,1
2020-07-22 10:02:00,Hyundai Mobis sends'watermelon + applause' to excellent partners for 18 years,0,0.0,0.448,0.552,0.7579,1
2020-07-22 10:00:00,A watermelon shot at 250 suppliers of Hyundai Mobis AS parts supply,-1,0.0,0.0,1.0,0.0,0
2020-07-22 09:51:00,Hyundai Mobis delivers watermelon to excellent partners and strengthens partnership,1,0.0,0.456,0.544,0.7717,1
2020-07-16 11:14:00,"Hyundai Mobis,'Junior Engineering Class'",0,0.0,0.0,1.0,0.0,0
2020-07-16 10:17:00,Hyundai Mobis transitions to non-face-to-face social contribution programs,0,0.0,0.0,1.0,0.0,0
2020-07-16 10:02:00,"[People] Hyundai Mobis to host non-face-to-face social contribution ""Junior Engineering Class""",0,0.0,0.0,1.0,0.0,0
2020-07-16 10:01:00,Hyundai Mobis resumes social contribution activities... Opened'Untact Junior Engineering Class',0,0.0,0.0,1.0,0.0,0
2020-07-16 10:00:00,"""Social contribution also reflects the corona situation""... Hyundai Mobis, Junior Engineering Class Non-face-to-face",0,0.0,0.0,1.0,0.0,0
2020-07-15 09:23:00,"'Hyundai Mobis' rises by more than 5%, high growth in the electrification sector needs attention-...",0,0.0,0.157,0.843,0.3818,1
2020-07-15 09:20:00,"Hyundai Mobis, 1.64% on the rise in the theme of leading automobile stocks ↑",0,0.0,0.0,1.0,0.0,0
2020-07-14 09:05:00,Hyundai Mobis recovers earnings from 2Q… Target price for growth in the electrification sector↑-Hanwha,0,0.0,0.167,0.833,0.3818,1
2020-07-14 08:06:00,Hyundai Mobis expects earnings to improve on 2Q bottom-Hanwha,0,0.0,0.266,0.734,0.4404,1
2020-07-13 09:54:00,"'Hyundai Mobis' rises by more than 5%, 2Q20 PREVIEW: Quarter to rest...",0,0.0,0.0,1.0,0.0,0
2020-07-08 17:30:00,"Hyundai Mobis, 24th IR",0,0.0,0.0,1.0,0.0,0
2020-07-06 15:04:00,Hyundai Mobis introduces'hybrid recruitment' on a regular basis,0,0.0,0.0,1.0,0.0,0
2020-07-06 13:04:00,"'Hyundai Mobis' increased by more than 5%, mass net buying of institutions the previous day",0,0.0,0.13,0.87,0.2732,1
2020-07-03 16:05:00,Hyundai Mobis President Park Jung-guk joins the'#Thanks to the Challenge' with employees,0,0.0,0.106,0.894,0.0772,0
2020-07-03 11:18:00,"Hyundai Mobis, overseas market'untact marketing'",0,0.0,0.0,1.0,0.0,0
2020-07-02 12:42:00,"Hyundai Mobis, preoccupied the core sector of future cars... 20 million dollars out of two US tech funds...",-1,0.0,0.0,1.0,0.0,0
2020-07-02 12:02:00,Hyundai Mobis to invest 25 billion won in US VC fund'Future car strategy',-1,0.0,0.236,0.764,0.5719,1
2020-07-02 12:01:00,Hyundai Mobis with 3 beats of `Independent Technology· Equity Investment·VC Fund… Resilience for the future,-1,0.0,0.0,1.0,0.0,0
2020-07-02 12:01:00,Hyundai Mobis with 3 beats of `Independent Technology· Equity Investment·VC Fund… Resilience for the future,-1,0.0,0.0,1.0,0.0,0
2020-07-02 12:00:00,Hyundai Mobis invests 25 billion won in US startup funds... Secure future car technology,-1,0.0,0.337,0.663,0.7269,1
2020-07-02 12:00:00,Hyundai Mobis invests 25 billion won in US startup funds... Secure future car technology,-1,0.0,0.337,0.663,0.7269,1
2020-07-01 11:40:00,"Hyundai Mobis, '7th place' among global parts makers",0,0.0,0.0,1.0,0.0,0
2020-07-01 09:44:00,8 Korean companies among the world's top 100 spare parts companies… Hyundai Mobis '7th place',0,0.0,0.122,0.878,0.2023,1
2020-07-01 08:30:00,"Hyundai Mobis, '7th place' among the world's top 100 parts makers",0,0.0,0.153,0.847,0.2023,1
2020-07-01 07:24:00,"Korea's auto parts industry, leading the world's top 100 '8 places'",0,0.0,0.153,0.847,0.2023,1
2020-07-01 06:27:00,"Hyundai Mobis,'Top 7'in the global auto parts industry",0,0.0,0.0,1.0,0.0,0
2020-07-01 08:00:00,"[Click e-stock] ""Hyundai Mobis, the bottom of the long-term growth trend, will be...",0,0.0,0.178,0.822,0.3818,1
2020-06-30 11:48:00,Hyundai Mobis accelerates securing competitiveness for future cars,0,0.0,0.247,0.753,0.3182,1
2020-06-30 04:04:00,Hyundai Mobis strengthens technological capabilities of business partners... 200 patents open,1,0.0,0.231,0.769,0.4588,1
2020-06-28 22:17:00,Hyundai Mobis catches B2B customers with VR untouch technology,0,0.0,0.0,1.0,0.0,0
2020-06-26 14:28:00,Hyundai Mobis transforms speaker parts for'the world's first' electric car grill,-1,0.0,0.0,1.0,0.0,0
2020-09-07 10:15:00,Temporary power outage of Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis'Typhoon Aftermath',-1,0.0,0.0,1.0,0.0,0
2020-09-07 09:23:00,[Breaking News] Temporary power outage at Hyundai Motor's Ulsan Plant 5 and Hyundai Mobis,-1,0.0,0.0,1.0,0.0,0
2020-09-01 14:16:00,"Hyundai Mobis running'electricalization', the growth engine of future cars'ON'",0,0.0,0.245,0.755,0.3818,1
2020-08-31 08:14:00,"""Hyundai Motor Group's corporate governance restructuring is inevitable…the largest beneficiary of Hyundai Mobis""",0,0.0,0.205,0.795,0.4767,1
2020-08-31 08:11:00,Hyundai Mobis. Converting to an eco-friendly and autonomous driving solution parts company-Yujin,0,0.0,0.173,0.827,0.3182,1
2020-08-31 08:00:00,"[Click e-sector] ""Hyundai Mobis, high growth potential by 2025... Target...",0,0.0,0.224,0.776,0.3818,1
2020-08-27 18:08:00,Hyundai Mobis builds production system for core parts of hydrogen vehicles,0,0.0,0.0,1.0,0.0,0
2020-08-27 17:04:00,Hyundai Mobis leads future cars with core parts of electric vehicles,0,0.0,0.0,1.0,0.0,0
2020-08-26 18:03:00,"Hyundai Mobis builds electric vehicle parts factory in Pyeongtaek... 150,000 modules per year from next year...",0,0.0,0.0,1.0,0.0,0
2020-08-26 16:49:00,Hyundai Mobis to build electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:39:00,Hyundai Mobis invests 35.5 billion won... To build an electric vehicle core parts factory in Pyeongtaek,-1,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis-Lee Jae-myeong to build a core electric vehicle factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,Hyundai Mobis will build the 3rd domestic electric vehicle parts factory in Pyeongtaek,0,0.0,0.0,1.0,0.0,0
2020-08-26 08:53:00,Hyundai Mobis transforms into future car parts maker-Yujin,0,0.0,0.0,1.0,0.0,0
2020-08-22 09:34:00,"[Weekend n recruitment support] Recruitment news for Hyundai Mobis, Nongshim, Pantos, etc.",0,0.0,0.0,1.0,0.0,0
2020-08-26 15:39:00,Hyundai Mobis invests 35.5 billion won... To build an electric vehicle core parts factory in Pyeongtaek,-1,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis “Pyeongtaek becomes the third'electric vehicle parts production base' in Korea”,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,"Hyundai Mobis to build third electric vehicle parts factory in Pyeongtaek, Gyeonggi-do",0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,"Hyundai Mobis to build third electric vehicle parts factory in Pyeongtaek, Gyeonggi-do",0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,"Hyundai Mobis to build third electric vehicle parts factory in Pyeongtaek, Gyeonggi-do",0,0.0,0.0,1.0,0.0,0
2020-08-26 15:31:00,Hyundai Mobis “Pyeongtaek becomes the third'electric vehicle parts production base' in Korea”,0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,"Hyundai Mobis to build third electric vehicle parts factory in Pyeongtaek, Gyeonggi-do",0,0.0,0.0,1.0,0.0,0
2020-08-26 15:30:00,"Hyundai Mobis to build third electric vehicle parts factory in Pyeongtaek, Gyeonggi-do",0,0.0,0.0,1.0,0.0,0
2020-08-26 08:53:00,Hyundai Mobis transforms into future car parts maker-Yujin,0,0.0,0.0,1.0,0.0,0
