Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-10-22 17:13:00,"KB Finance ""I will not reduce dividends… Considering quarterly dividends""",0,0.0,0.0,1.0,0.0,0
2020-10-22 17:41:00,KB Finance's'surprising results' led by credit loans and helped by Prudential,0,0.0,0.206,0.794,0.3818,1
2020-10-22 16:05:00,"KB Finance, 3Q net profit of 1.16 trillion won... 'Surprise' maximum performance (total)",-1,0.0,0.195,0.805,0.4404,1
2020-10-22 15:48:00,"KB Finance, 3Q net profit of 1,166.6 billion won... 18.8% QoQ ↑ (Complementary...",-1,0.0,0.209,0.791,0.4404,1
2020-10-22 15:46:00,"KB Finance, 3Q cumulative net profit of 2,877.9 billion won 3.6% increase over the previous year...",-1,0.0,0.406,0.594,0.836,1
2020-10-22 15:45:00,"[Breaking News] KB Financial Group, Net Profit 1.2 trillion in the 3rd quarter... 1 trillion in the first quarter of financial holdings",-1,0.0,0.127,0.873,0.4404,1
2020-10-22 15:45:00,"[Breaking News] KB Financial Group, Net Profit 1.2 trillion in the 3rd quarter... 1 trillion in the first quarter of financial holdings",-1,0.0,0.127,0.873,0.4404,1
2020-10-22 17:13:00,"KB Finance ""I will not reduce dividends… Considering quarterly dividends""",0,0.0,0.0,1.0,0.0,0
2020-10-22 16:29:00,"KB Finance, 3Q net profit of 1.16 trillion won... 24% year-on-year↑",-1,0.0,0.225,0.775,0.4404,1
2020-10-22 15:46:00,"KB Finance, 3Q cumulative net profit of 2,877.9 billion won 3.6% increase over the previous year...",-1,0.0,0.406,0.594,0.836,1
2020-10-22 16:39:00,"KB Financial Group, net profit of 1,166.6 billion in the third quarter of this year... 18.8% QoQ↑",-1,0.0,0.153,0.847,0.4404,1
2020-10-22 16:00:00,"KB Finance, 3Q operating profit of 1,4165 billion 13.49% increase over the previous year",-1,0.0,0.302,0.698,0.6369,1
2020-10-22 15:49:00,"KB Finance, 3Q operating profit of 1,4165 billion won... 13.49% year-on-year ...",-1,0.0,0.209,0.791,0.4404,1
2020-10-22 15:38:00,"KB Financial Group's third quarter operating profit of KRW 1.4165 trillion, 13.49% compared to the same period last year...",-1,0.0,0.139,0.861,0.4404,1
2020-10-22 11:19:00,3 consecutive terms as chairman and bank president KB Finance... Establish an integrated asset management and management platform,-1,0.0,0.135,0.865,0.3612,1
2020-10-22 10:06:00,KB Finance builds group integrated asset management and management platform,0,0.0,0.217,0.783,0.3612,1
2020-10-21 18:09:00,"KB Finance-Seoul Industry Promotion Agency, MOU to foster startups",0,0.0,0.0,1.0,0.0,0
2020-10-21 11:27:00,"KB Finance-Seoul Industry Promotion Agency, face-to-face to foster global startups",0,0.0,0.0,1.0,0.0,0
2020-10-21 10:23:00,"KB Finance-Seoul Industry Promotion Agency, MOU to foster global startups",0,0.0,0.0,1.0,0.0,0
2020-10-21 09:29:00,KB Finance and Seoul Industry Promotion Agency and global start-up fostering in earnest,0,0.0,0.216,0.784,0.5106,1
2020-10-21 15:45:00,Interacting with KB Finance Seoul Industry Promotion Agency,0,0.0,0.0,1.0,0.0,0
2020-10-21 11:12:00,Mutual cooperation with KB Finance and Seoul Industry Promotion Agency to foster global startups,0,0.0,0.0,1.0,0.0,0
2020-10-21 09:26:00,"KB Finance-SBA, full-scale mutual cooperation to foster global startups",0,0.0,0.0,1.0,0.0,0
2020-10-20 17:52:00,KB Finance issues KRW 500 billion in ESG new capital securities,-1,0.0,0.18,0.82,0.296,1
2020-10-20 15:42:00,"KB Financial, the first Korean holding company to issue'sustainable KRW' new capital securities",0,0.0,0.155,0.845,0.296,1
2020-10-20 08:59:00,KB Finance is the first Korean financial holding company to issue ESG new capital securities,0,0.0,0.136,0.864,0.296,1
2020-10-20 08:46:00,KB Finance successfully issues Korean Won Sustainable (ESG) new capital securities,1,0.0,0.532,0.468,0.8442,1
2020-10-20 17:20:00,KB Finance issues KRW 500 billion ESG bonds,-1,0.0,0.0,1.0,0.0,0
2020-10-20 14:24:00,KB Finance issues new type of capital securities of 500 billion won in sustainable bonds,-1,0.0,0.312,0.688,0.7096,1
2020-10-20 10:03:00,KB Finance issues 500 billion won ESG bonds… First domestic financial holding company,-1,0.0,0.236,0.764,0.5719,1
2020-10-20 09:46:00,KB Financial ESG issuance of 500 billion won of new capital securities,-1,0.0,0.371,0.629,0.7096,1
2020-10-20 09:34:00,KB Financial Group successfully issues new sustainable capital securities in KRW,1,0.0,0.375,0.625,0.6597,1
2020-10-20 17:18:00,"SK Securities, CEO of ESG Bonds of KB Financial Group, worth 500 billion won",-1,0.0,0.415,0.585,0.7783,1
2020-10-20 16:56:00,"SK Securities, CEO of ESG Bonds of KB Financial Group, worth 500 billion won",-1,0.0,0.415,0.585,0.7783,1
2020-10-20 16:43:00,"SK Securities, KB Financial Group's ESG bond representative",0,0.0,0.239,0.761,0.296,1
2020-10-20 16:39:00,"SK Securities, CEO of ESG Bonds of KB Financial Group, worth 500 billion won",-1,0.0,0.415,0.585,0.7783,1
2020-10-20 17:13:00,'Three consecutive years' Yoon and Heo two-top...KB Finance speeds up digital and global innovation,-1,0.0,0.167,0.833,0.3818,1
2020-10-20 16:14:00,Reappointment of Kookmin Bank President Huh In... KB Financial Choosing Stable,0,0.0,0.18,0.82,0.296,1
2020-10-20 11:16:00,"Heo In, president of Kookmin Bank for 3 consecutive years... KB Finance chose “stable” first",-1,0.0,0.0,1.0,0.0,0
2020-10-20 15:52:00,KB Financial 500 Billion New Capital Securities,-1,0.0,0.268,0.732,0.296,1
2020-10-20 09:11:00,KB Finance issues 500 billion won ESG bonds for the first time in Korea,-1,0.0,0.222,0.778,0.5719,1
2020-10-18 16:49:00,"KB Finance ""Prospects continued growth with 18,000 bakeries nationwide, more single-person households""",0,0.0,0.324,0.676,0.5859,1
2020-10-18 13:51:00,"Bakeries, chicken shops, cafes are better than business... KB Financial Self-Employment Report",1,0.0,0.209,0.791,0.4404,1
2020-10-17 07:02:00,"KB Financial Affiliate Heading to the Order of Jong-Gyu Yoon ""Grow ETF""",0,0.0,0.0,1.0,0.0,0
2020-10-16 15:49:00,"U+ Golf, KB Financial Star Championship, exclusive broadcast of popular players",1,0.0,0.474,0.526,0.7351,1
2020-10-15 16:05:00,"CS ""Samsung Electronics·Hyundai Motor·Kia Motor·KB Finance·POSCO Promising Items""",0,0.0,0.278,0.722,0.4019,1
2020-10-15 08:25:00,Kojima officially sponsors KLPGA Tour'KB Financial Star Championship',0,0.0,0.293,0.707,0.4404,1
2020-10-14 17:59:00,"KB Finance, Corporate Governance Service ESG evaluation report'All A+'",0,0.0,0.0,1.0,0.0,0
2020-10-14 17:31:00,KB Finance decides to issue 500 billion won worth of amortization conditional capital securities,-1,0.0,0.485,0.515,0.8126,1
2020-10-14 14:38:00,[Market Insight] Success of box office success by introducing ESG to the issuance of new capital securities of KB Finance,1,0.0,0.361,0.639,0.8625,1
2020-10-14 11:20:00,"KB Finance, Korea Corporate Governance Service ESG evaluation section A+",0,0.0,0.0,1.0,0.0,0
2020-10-14 10:32:00,KB Finance acquired'A+' in all sectors in ESG evaluation of listed companies,0,0.0,0.0,1.0,0.0,0
2020-10-14 10:31:00,"KB Finance, Korea Corporate Governance Service ESG evaluation, A+ grade in all sectors",0,0.0,0.0,1.0,0.0,0
2020-10-14 09:42:00,KB Finance acquired A+ in all fields of ESG... “The only Korean financial company”,0,0.0,0.0,1.0,0.0,0
2020-10-14 09:30:00,"KB Financial ""the only financial company""... Corporate Governance Service ESG evaluation in all areas A+",0,0.0,0.0,1.0,0.0,0
2020-10-14 10:24:00,KB Finance acquired A+ grade in all ESG sectors... First and only in the industry,0,0.0,0.0,1.0,0.0,0
2020-10-14 09:39:00,KB Financial Group acquired A+ grade in all ESG evaluations by the Corporate Governance Service,0,0.0,0.0,1.0,0.0,0
2020-10-13 16:37:00,"KB Financial Holdings, Demand Forecast for Permanent Bonds, Nearly 3 Times'Bundle Money'",0,0.13,0.0,0.87,-0.128,-1
2020-10-12 14:05:00,"[Market Insight] Korea Growth Finance, this year's KB Finance and 30 billion won impact fun...",-1,0.0,0.326,0.674,0.743,1
2020-10-12 09:00:00,"[Marketer] KB Financial Group·Growth Finance,'KB Social Investment Fund' worth 100 billion ...",-1,0.0,0.147,0.853,0.2263,1
2020-10-12 10:55:00,KLPGA Tour Star Championship hosted by KB Financial Group begins on the 15th of this month,0,0.0,0.162,0.838,0.4404,1
2020-10-12 09:24:00,"KB Finance, Star Championship opens on the 15th ""With the winning prize of 240 million won,'↑'...",0,0.0,0.425,0.575,0.8625,1
2020-10-11 09:01:00,KB Finance “National Sports Participation Rate 11.8%p↑… Fitness center closed...,-1,0.0,0.189,0.811,0.2732,1
2020-10-09 06:49:00,KB Finance recruits for the 2nd term to foster social innovation startup,0,0.0,0.191,0.809,0.3818,1
2020-10-08 22:16:00,KB Finance issues 270 billion won of ESG bonds for the first time in Korea,-1,0.0,0.209,0.791,0.5719,1
2020-10-08 15:09:00,KB Financial Group to issue new sustainable capital securities worth 270 billion won,-1,0.0,0.438,0.562,0.7783,1
2020-10-08 15:02:00,"KB Finance issues'KRW ESG' bonds, the first in Korea",0,0.0,0.0,1.0,0.0,0
2020-10-08 14:33:00,"KB Finance, the first financial holding company to issue ESG capital securities, worth 270 billion won",-1,0.0,0.375,0.625,0.7783,1
2020-10-08 13:16:00,KB Finance issues ESG new capital securities worth 270 billion won,-1,0.0,0.494,0.506,0.7783,1
2020-10-08 17:29:00,KB Finance promotes issuance of 300 billion won permanent bond,-1,0.0,0.433,0.567,0.7269,1
2020-10-08 14:52:00,KB Finance issues KRW 270 billion worth of ESG bonds,-1,0.0,0.174,0.826,0.2263,1
2020-10-08 14:14:00,KB Finance issues up to 500 billion ESG bonds… First domestic financial holding company,-1,0.0,0.0,1.0,0.0,0
2020-10-08 13:44:00,Selected as “KB Starters” for Money Station KB Financial Startup Support,0,0.0,0.213,0.787,0.4019,1
2020-10-07 16:57:00,KB Finance corrected the issuance of new capital securities from 335 billion to 300 billion won,-1,0.0,0.296,0.704,0.7096,1
2020-10-07 00:01:00,"Whether it's an extension or a replacement, KB Financial CEO scramble",0,0.0,0.0,1.0,0.0,0
2020-10-05 04:03:00,"KB Finance, 100 billion social investment fund, social venture, etc... Youth employment helper `...",-1,0.0,0.156,0.844,0.34,1
2020-09-29 16:20:00,KB Financial Employee Stock Ownership Association submits a proposal to shareholders recommended by outside director,0,0.0,0.122,0.878,0.2023,1
2020-09-29 12:31:00,"KB Financial Group's Employee Stock Ownership Association, Receiving Shareholder Proposal for Recommendation of Outside Director Candidate",0,0.0,0.0,1.0,0.0,0
2020-09-29 11:20:00,"KB Financial Employee Stock Ownership Association, submitting shareholder proposals recommended by outside directors",0,0.0,0.13,0.87,0.2023,1
2020-09-29 11:06:00,KB Financial Group's employee stock ownership and outside director recommendation letter of attorney received,0,0.0,0.0,1.0,0.0,0
2020-09-29 10:28:00,"Jong-gyu Yoon, Chairman of KB Financial Group, announces the transition to a financial group platform",0,0.0,0.0,1.0,0.0,0
2020-09-29 09:52:00,KB Financial Group held a ceremony to commemorate its 12th anniversary through live streaming on YouTube,0,0.0,0.0,1.0,0.0,0
2020-09-29 10:15:00,"Jongkyu Yoon, Chairman of KB Finance ""Let's make a financial platform like Starbucks app""",0,0.0,0.172,0.828,0.3612,1
2020-09-29 10:02:00,"Jong-gyu Yoon, Chairman of KB Finance ""Let's make the number one financial platform""",0,0.0,0.098,0.902,0.0772,0
2020-09-27 18:15:00,KB Finance declares'de-coal'... One more step in ESG management,0,0.0,0.0,1.0,0.0,0
2020-09-27 13:39:00,"KB Finance ""I will not make investments or loans in coal-related business""",0,0.0,0.0,1.0,0.0,0
2020-09-27 10:35:00,'ESG All-In' KB Finance declares'Decoaled Finance'… First in financial group,0,0.0,0.0,1.0,0.0,0
2020-09-27 09:51:00,KB Finance declares “coal-free finance” Thermal power plant PF discontinued,0,0.0,0.0,1.0,0.0,0
2020-09-27 09:22:00,KB Finance declares Korea's first “coal-free finance”… Coal power plant financing'NO...,0,0.0,0.0,1.0,0.0,0
2020-09-27 17:48:00,KB Finance declares the industry's first'coal free',0,0.0,0.355,0.645,0.5106,1
2020-09-27 17:40:00,"KB Finance, the first Korean financial group to declare “coal free finance”",0,0.0,0.231,0.769,0.5106,1
2020-09-27 17:36:00,"KB Finance ""No more investments and loans for thermal power plants""",0,0.18,0.0,0.82,-0.296,-1
2020-09-27 11:32:00,KB Finance declares the first'coal-free finance' in Korea,0,0.0,0.0,1.0,0.0,0
2020-09-27 10:31:00,"KB Finance, the first Korean financial group to declare “coal free finance”",0,0.0,0.231,0.769,0.5106,1
2020-09-24 13:37:00,"Jong-gyu Yoon, Chairman of KB Finance, communicates with Prudential Life employees",0,0.0,0.0,1.0,0.0,0
2020-09-24 09:44:00,"Jongkyu Yoon, Chairman of KB Finance, e-communication with Prudential employees",0,0.0,0.0,1.0,0.0,0
2020-09-24 10:43:00,"KB Finance Chairman Jong-gyu Yoon, first meeting with Prudential Life employees",0,0.0,0.0,1.0,0.0,0
2020-09-23 11:38:00,KB Finance promotes establishment of the first overseas holding company in a Korean financial group,0,0.0,0.156,0.844,0.34,1
2020-09-23 10:38:00,KB Financial Group's first overseas holding company to be established,0,0.0,0.0,1.0,0.0,0
2020-09-23 11:00:00,"Jongkyu Yoon, Chairman of KB Finance ""I'm Chief Enabler Officer""",0,0.0,0.0,1.0,0.0,0
2020-09-22 11:26:00,KB Finance pours 50 trillion won into new and renewable energy,-1,0.0,0.392,0.608,0.7003,1
2020-09-21 17:56:00,KB Finance selects 21 KB Starters,0,0.0,0.0,1.0,0.0,0
2020-09-21 11:02:00,KB Finance selects 21 KB Starters in the second half,0,0.0,0.0,1.0,0.0,0
2020-09-21 09:58:00,KB Finance selects 21 additional starters to support innovation,0,0.0,0.431,0.569,0.6486,1
2020-09-21 09:24:00,KB Finance selected 21 companies for'KB Starters'... ESG field support,0,0.0,0.231,0.769,0.4019,1
2020-09-21 09:22:00,"KB Finance, finalized selection of 21 “KB Starters” in the second half",0,0.0,0.0,1.0,0.0,0
2020-09-21 09:03:00,KB Finance expands startup fostering... Final selection of 21 starters companies in the second half...,0,0.0,0.091,0.909,0.1027,1
2020-09-21 10:15:00,KB Finance takes the lead in innovative finance by expanding the fostering of technology startups,0,0.0,0.172,0.828,0.4404,1
2020-09-19 08:01:00,"Shinhan and KB Finance to face the case, ""this time ESG'goodness' competition""",1,0.0,0.0,1.0,0.0,0
2020-09-18 11:32:00,"KB Financial Group, Vice-Chairman and President, Review",0,0.0,0.0,1.0,0.0,0
2020-09-18 10:16:00,"KB Financial Group, Vice-Chairman and President, Review",0,0.0,0.0,1.0,0.0,0
2020-09-17 18:14:00,"KB Finance, increased capital of 335 billion",-1,0.0,0.259,0.741,0.2732,1
2020-09-17 17:46:00,KB Finance decides to issue new capital securities worth 335 billion won,-1,0.0,0.464,0.536,0.7783,1
2020-09-17 14:41:00,"""I will be number one""... Expectations of KB Finance's 3 consecutive terms of Chairman Yoon Jong-gyu",-1,0.0,0.085,0.915,0.0772,0
2020-09-17 10:01:00,"Jong-gyu Yoon, Chairman of KB Finance ""We will become the number one financial platform company""",0,0.0,0.085,0.915,0.0772,0
2020-09-17 07:58:00,"KB Financial Group's 3Q net profit forecast to exceed expectations, next year's increase in profit cycle-Hyundai Motor Company",0,0.0,0.351,0.649,0.7964,1
2020-09-16 17:56:00,Overcoming Corona and Strengthening “Leading Finance”… The remaining task is to globalize all affiliates [Jong-gyu Yoon ...,1,0.0,0.167,0.833,0.4939,1
2020-09-16 15:49:00,"“There was no change” Jong-gyu Yoon, chairman of KB Financial Group, succeeded in serving as the third consecutive",0,0.105,0.133,0.762,0.1531,1
2020-09-16 15:35:00,"Yoon Jong-gyu, chairman of KB Financial Group, is de facto confirmed for 3 consecutive appointments... Finalist selection",-1,0.0,0.0,1.0,0.0,0
2020-09-16 17:46:00,"Unanimously, ""Jong-gyu Yoon again""… Leads KB Finance for 3 more years (total)",0,0.0,0.0,1.0,0.0,0
2020-09-16 15:24:00,KB Finance selects current chairman Yoon Jong-gyu as the final candidate for president,0,0.0,0.0,1.0,0.0,0
2020-09-16 15:17:00,"Selected as the final candidate for the chairman of KB Financial Group, Chairman Yoon Jong-gyu",0,0.0,0.0,1.0,0.0,0
2020-09-16 15:12:00,"Yoon Jong-gyu, the current chairman of KB Finance, nominated for the next chairman",0,0.0,0.0,1.0,0.0,0
2020-09-16 17:25:00,3 consecutive appointments as Chairman Yoon Jong-kyu... Leading KB Finance for 3 more years,-1,0.0,0.0,1.0,0.0,0
2020-09-16 17:23:00,Chairman Yoon Jong-gyu three consecutive appointments... Leading KB Finance for 3 more years,-1,0.0,0.0,1.0,0.0,0
2020-09-16 16:51:00,(General) Jong-gyu Yoon as the final candidate for the chairman of KB Finance De facto confirmed for 3 consecutive days,-1,0.0,0.0,1.0,0.0,0
2020-09-16 15:26:00,"Yoon Jong-gyu, chairman of KB Finance, appointed as a candidate for the next chairman-elect'successful for 3 consecutive terms'",0,0.0,0.0,1.0,0.0,0
2020-09-16 15:24:00,KB Finance selects current chairman Yoon Jong-gyu as the final candidate for president,0,0.0,0.0,1.0,0.0,0
2020-09-16 15:12:00,"Yoon Jong-gyu, the current chairman of KB Finance, nominated for the next chairman",0,0.0,0.0,1.0,0.0,0
2020-09-16 16:25:00,"Jong-gyu Yoon, chairman of KB Financial Group, succeeded in his 3rd consecutive appointment... As final candidate at the board of directors",0,0.0,0.123,0.877,0.4215,1
2020-09-16 15:49:00,"""One more year"" or new edition... The CEO of KB Financial Group",0,0.0,0.0,1.0,0.0,0
2020-09-16 15:27:00,"[Breaking News] Yoon Jong-gyu, chairman of KB Financial Group, is de facto confirmed for 3 consecutive years... Selection of candidates for president-elect...",-1,0.0,0.0,1.0,0.0,0
2020-09-16 15:24:00,"[Breaking News] Yoon Jong-gyu, chairman of KB Finance, de facto confirmed for 3 consecutive appointments",-1,0.0,0.0,1.0,0.0,0
2020-09-16 15:19:00,[De facto confirmed three consecutive terms] Who is the chairman of KB Finance Yoon Jong-gyu?,-1,0.0,0.0,1.0,0.0,0
2020-09-16 15:16:00,"[Breaking News] Yoon Jong-gyu, Chairman of KB Finance, succeeded in three consecutive terms",-1,0.0,0.189,0.811,0.4215,1
2020-09-16 15:06:00,"Jong-gyu Yoon, Chairman of KB Finance, 3 consecutive terms",-1,0.0,0.0,1.0,0.0,0
2020-09-16 15:05:00,"Jongkyu Yoon, the final candidate for the next chairman of KB Finance",0,0.0,0.0,1.0,0.0,0
2020-09-16 07:00:00,KB Finance confirms one final candidate for the chairman today… Yoon Jong-gyu '3 consecutive years' weight,-1,0.0,0.0,1.0,0.0,0
2020-09-16 14:17:00,KB Finance Yoon Jong-gyu is sure to stay for 3 consecutive days...Market interest is next Jam-ryong,-1,0.0,0.29,0.71,0.6486,1
2020-09-16 12:10:00,KB Finance Chairman Yoon Jong-gyu is sure to be 3 consecutive years Market interest is next,-1,0.0,0.29,0.71,0.6486,1
2020-09-16 11:01:00,KB Finance Yoon Jong-gyu is sure to stay for 3 consecutive days...Market interest is next Jam-ryong,-1,0.0,0.29,0.71,0.6486,1
2020-09-16 12:05:00,"KB Financial Group,'High-Growth Southeast Asia, Safe Advanced Countries' Two-Track Overseas",0,0.0,0.38,0.62,0.5994,1
2020-09-12 11:08:00,Why did KB Finance employee stock ownership associations recommend outside directors?,0,0.0,0.2,0.8,0.3612,1
2020-09-11 10:48:00,'Pay Wars Round 2'prelude... KB Finance to launch'KB Pay' next month,0,0.444,0.0,0.556,-0.6597,-1
2020-09-10 14:51:00,Recommend 2 outside directors of the KB Financial Union... Will the fourth challenge succeed?,1,0.0,0.412,0.588,0.7184,1
2020-09-10 11:50:00,KB Finance Labor Union recommends outside directors Soonjin Yoon and Youngjae Ryu,0,0.0,0.147,0.853,0.2263,1
2020-09-10 14:47:00,Labor union recommendation director system in the financial sector Recommendation of 2 KB Financial Employee Stock Ownership Associations (Total),0,0.0,0.0,1.0,0.0,0
2020-09-10 12:00:00,KB Finance's 4th start of the union recommendation director system... ESG Expert Recommendation,0,0.0,0.0,1.0,0.0,0
2020-09-10 11:34:00,"Recommendation of two outside directors, including KB Financial Employee Stock Ownership Association and Professor Yoon Soon-jin",0,0.0,0.0,1.0,0.0,0
2020-09-10 10:58:00,"KB Financial Employee Stock Ownership Association, 2 ESG experts nominated for outside director candidates",0,0.0,0.0,1.0,0.0,0
2020-09-09 06:12:00,[TokTok! Finance] How to use KB Finance's Prudential written in Article 2.3,0,0.0,0.0,1.0,0.0,0
2020-09-08 21:29:00,"KB Finance, the 74th WM complex store in Gwangju... ""Bank and Securities Services Together""",0,0.0,0.145,0.855,0.296,1
2020-09-08 10:13:00,Enhancement of convenience of comprehensive asset management service by expanding KB Financial and WM complex stores,0,0.0,0.243,0.757,0.5423,1
2020-09-08 14:06:00,"KB Financial Employee Stock Ownership, “I will offer two outside director candidates”",0,0.0,0.0,1.0,0.0,0
2020-09-08 10:28:00,KB Finance opens the 74th WM complex store in Gwangju,0,0.0,0.0,1.0,0.0,0
2020-09-08 10:23:00,KB Finance opens WM complex store'Gwangju PB Center',0,0.0,0.0,1.0,0.0,0
2020-09-08 09:57:00,KB Finance opens the 74th WM complex store in Gwangju,0,0.0,0.0,1.0,0.0,0
2020-09-08 09:47:00,KB Finance opens a PB center WM complex in Gwangju,0,0.0,0.0,1.0,0.0,0
2020-09-08 09:30:00,KB Finance opens its 74th WM complex store...Corporate finance is also possible,0,0.0,0.0,1.0,0.0,0
2020-09-03 16:11:00,KB Finance accelerates and invests in Korean New Deal business,0,0.0,0.0,1.0,0.0,0
2020-09-03 15:38:00,"KB Finance, full-fledged investment in the Korean version of the New Deal",0,0.0,0.0,1.0,0.0,0
2020-09-03 15:30:00,"KB Finance ""Support 10 trillion won for the Korean version of the New Deal""",-1,0.0,0.348,0.652,0.7506,1
2020-09-03 15:17:00,KB Finance to support K-New Deal 10 trillion for 5 years,-1,0.0,0.231,0.769,0.4019,1
2020-09-03 15:17:00,KB Finance to support K-New Deal 10 trillion for 5 years,-1,0.0,0.231,0.769,0.4019,1
2020-09-03 14:57:00,"KB Finance, full-scale investment in the'Korean version of the New Deal' business… Total 10 trillion won support",-1,0.0,0.299,0.701,0.7506,1
2020-09-03 14:55:00,"KB Finance, donating 10 trillion won to the'Korean Version New Deal' 76 trillion won in total",-1,0.0,0.346,0.654,0.8126,1
2020-09-01 17:06:00,"Prudential Life Insurance, inauguration ceremony to commemorate the incorporation of KB Financial Group",0,0.0,0.0,1.0,0.0,0
2020-09-01 16:23:00,"Inauguration ceremony to commemorate the incorporation of Prudential Life Insurance as a subsidiary of KB Financial Group... ""With the premium channel ...",0,0.0,0.0,1.0,0.0,0
2020-09-01 12:48:00,"Prudential Life Insurance, a new subsidiary of KB Financial Group",0,0.0,0.0,1.0,0.0,0
2020-09-01 12:01:00,"Prudential Life Insurance, incorporated into KB Financial Group... ""Life Insurance Market Leader Goal""",0,0.0,0.0,1.0,0.0,0
