Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-08-23 08:20:00,"[Weekly HOT event] NCsoft, has adjusted? ""Possibility of rebound in the fourth quarter ↑""",1,0.0,0.0,1.0,0.0,0
2020-08-22 08:01:00,[SK Securities' weekly recommendation stocks] Attention to earnings improvement in the second half of the year… NCsoft·ITM Semiconductor...,0,0.0,0.245,0.755,0.6369,1
2020-08-21 12:25:00,NCsoft releases'Fever Music 2020 Cool Summer Project' album,0,0.0,0.247,0.753,0.3182,1
2020-08-21 11:33:00,Believe in “Lineage 2M Power” in the fourth quarter… Ant corps sweep over NCsoft,-1,0.0,0.0,1.0,0.0,0
2020-08-21 09:36:00,"Ants' Choice, ""Ncsoft Next to Samsung Electronics""",0,0.0,0.0,1.0,0.0,0
2020-08-21 07:58:00,NCsoft launches new works and expects Lineage 2M sales to rebound-Daeshin,1,0.0,0.0,1.0,0.0,0
2020-08-21 07:31:00,"[Click e-sector] ""NCsoft expects to rebound in 4Q after 3Q period adjustment""",1,0.305,0.0,0.695,-0.7034,-1
2020-08-20 16:26:00,NCsoft enters the entertainment business... Established'Klep',0,0.0,0.359,0.641,0.4215,1
2020-08-20 00:31:00,'Lineage M'retakes first place in 7 months... NCsoft rebounded,1,0.0,0.0,1.0,0.0,0
2020-08-19 09:24:00,[Features] NCsoft to'rise' on news of the establishment of entertainment'Kleb,0,0.0,0.0,1.0,0.0,0
2020-08-17 17:06:00,"I didn't know, NCsoft was an AI powerhouse... Game company's first financial advance",0,0.0,0.0,1.0,0.0,0
2020-08-15 16:54:00,"NCsoft, take a breath in the second quarter... Market interest in the fourth quarter",0,0.0,0.2,0.8,0.4588,1
2020-08-14 21:26:00,"Hyosung Honorary Chairman Cho Seok-rae 26.6 billion... Kim Tae-jin, CEO of NCsoft",0,0.0,0.179,0.821,0.34,1
2020-08-14 11:54:00,"NCsoft, music content service through'BGM Factory'",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:55:00,"NCsoft, expectation of new work is valid... Target price ↑-Shinhan Investment Corp.",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:54:00,NCsoft. Relieving concerns about delays in new work... Target price↑-Shinhan,-1,0.0,0.217,0.783,0.3612,1
2020-08-14 08:32:00,"[Hot-Line] ""NCSoft, earnings reversal with the release of new works in the second half""",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:21:00,"NCsoft, expects growth with new titles in 2H despite sluggish 2Q-Meritz",-1,0.0,0.351,0.649,0.5938,1
2020-08-14 08:21:00,"NCsoft, expects growth with new titles in 2H despite sluggish 2Q-Meritz",-1,0.0,0.351,0.649,0.5938,1
2020-08-14 08:10:00,"NCsoft was sluggish in 2Q, but expects improvement in 2H... Target price↑",-1,0.117,0.252,0.631,0.4854,1
2020-08-13 18:30:00,"[Concall Synthesis] NCsoft, Breathtaking Q2… 'Preliminary' running in the second half",0,0.0,0.231,0.769,0.4588,1
2020-08-13 15:59:00,'The Power of Lineage Brothers' NCsoft's 2nd Quarter Performance is also warm...,0,0.0,0.0,1.0,0.0,0
2020-08-13 10:13:00,"[NCSoft Concall] “Lineage 2M seeks a rebound in the fourth quarter… Siege war, 1st anniversary",1,0.231,0.0,0.769,-0.5994,-1
2020-08-13 10:16:00,“Influence of the release of competitors such as “The Kingdom of the Wind” is minimal”-NCsoft Concall,1,0.0,0.0,1.0,0.0,0
2020-08-13 10:15:00,"[NCSoft Concall] “Project TL, a large-scale in-house test within a few weeks… Running next year...",0,0.0,0.0,1.0,0.0,0
2020-08-13 10:01:00,“'Project TL' in-house test soon… Convinced that it will be released next year”-NCsoft...,0,0.0,0.184,0.816,0.4019,1
2020-08-13 10:15:00,"[NCSoft Concall] “Project TL, a large-scale in-house test within a few weeks… Running next year...",0,0.0,0.0,1.0,0.0,0
2020-08-13 08:28:00,NCsoft donated 1 billion won for flood recovery,-1,0.0,0.381,0.619,0.5719,1
2020-08-13 10:14:00,"[NCSOFT CONCALL] “Lineage 2M, overseas, Taiwan first… Add in the first half of next year ...",0,0.0,0.0,1.0,0.0,0
2020-08-13 09:45:00,"""Lineage 2M"" overseas release is confirmed only in Taiwan""-NCsoft Concall",0,0.0,0.0,1.0,0.0,0
2020-08-13 10:13:00,[NCSoft Concall] “Lineage M sales rebound in 3Q… Continuous Update”,1,0.0,0.0,1.0,0.0,0
2020-08-13 09:25:00,"“Lineage M, sales in the third quarter will increase more than in the second quarter”-NCsoft Consumer...",0,0.0,0.133,0.867,0.3182,1
2020-08-13 10:12:00,[NCSoft Concall] “Bulso 2 as expected to be released within this year… 2030 target”,0,0.0,0.0,1.0,0.0,0
2020-08-13 10:04:00,The power of the “Lineage Brothers”… NCsoft's 2nd Quarter Continues Good Performance (Total),1,0.0,0.195,0.805,0.4404,1
2020-08-13 10:03:00,"The new effect that disappeared... NCsoft,'saved' 2Q operating profit of 209 billion [Total...",-1,0.0,0.195,0.805,0.4404,1
2020-08-13 09:44:00,The power of the Lineage brothers ‥ NCsoft 2Q operating profit 61% ↑,0,0.0,0.225,0.775,0.4404,1
2020-08-13 10:03:00,"The new effect that disappeared... NCsoft,'saved' 2Q operating profit of 209 billion [Total...",-1,0.0,0.195,0.805,0.4404,1
2020-08-13 09:02:00,"NCsoft, 2Q operating profit of 209 billion... 61% year-on-year↑",-1,0.0,0.266,0.734,0.4404,1
2020-08-13 08:44:00,"[Breaking News] NCsoft, 2Q operating profit of 209 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:19:00,"[Breaking News] NCsoft, 2Q operating profit of 290 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:22:00,"NCsoft, 2Q operating profit of 209 billion won... 61% increase over the previous year",-1,0.0,0.302,0.698,0.6369,1
2020-08-13 08:12:00,NCsoft donates 1 billion won to recover from torrential rain,-1,0.0,0.316,0.684,0.5719,1
2020-08-10 08:46:00,"Performance announcement on the 13th NCsoft, what are the points of watching?",0,0.0,0.0,1.0,0.0,0
2020-08-05 14:40:00,NCsoft's'Lineage 2M' first siege warfare announced on the 16th,0,0.216,0.0,0.784,-0.296,-1
2020-08-05 14:10:00,"NCsoft's'Lineage 2M', the first siege, will be held at Dionseong on the 16th",0,0.0,0.0,1.0,0.0,0
2020-08-02 17:12:00,The power of mobile… NCsoft Challenge 1 trillion in all operating profit,-1,0.0,0.318,0.682,0.4939,1
2020-08-02 15:41:00,"Second half performance is better… Samsung Electronics, Naver, NCsoft'Jjim'",1,0.0,0.0,1.0,0.0,0
2020-07-29 17:04:00,"NCsoft, Selected as “The Best Job Company in Korea in 2020” by the Ministry of Employment and Labor",1,0.0,0.198,0.802,0.6369,1
2020-07-28 08:28:00,"""NCSoft pays attention to new works in the second half""... Mirae Asset Daewoo",0,0.0,0.172,0.828,0.3612,1
2020-07-28 08:25:00,“NCsoft stock price adjustment is an opportunity to buy at a low price”,0,0.141,0.188,0.671,0.1779,1
2020-07-28 07:56:00,NCsoft's recent correction is a low-cost buying opportunity,0,0.0,0.318,0.682,0.4215,1
2020-07-27 17:29:00,Netmarble vs NCsoft... Is the game'Rivals' on fire?,0,0.255,0.0,0.745,-0.34,-1
2020-07-27 14:08:00,"NCsoft'Lineage Remaster', the 10th new class'Changgisa' released",0,0.0,0.0,1.0,0.0,0
2020-07-26 09:56:00,"[Market Point]'NCSoft', No. 1 in individual net purchases for KOSPI weekly",0,0.196,0.0,0.804,-0.296,-1
2020-08-17 17:06:00,"I didn't know, NCsoft was an AI powerhouse... Game company's first financial advance",0,0.0,0.0,1.0,0.0,0
2020-08-15 16:54:00,"NCsoft, take a breath in the second quarter... Market interest in the fourth quarter",0,0.0,0.2,0.8,0.4588,1
2020-08-14 21:26:00,"Hyosung Honorary Chairman Cho Seok-rae 26.6 billion... Kim Tae-jin, CEO of NCsoft",0,0.0,0.179,0.821,0.34,1
2020-08-14 11:54:00,"NCsoft, music content service through'BGM Factory'",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:55:00,"NCsoft, expectation of new work is valid... Target price ↑-Shinhan Investment Corp.",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:54:00,NCsoft. Relieving concerns about delays in new work... Target price↑-Shinhan,-1,0.0,0.217,0.783,0.3612,1
2020-08-14 08:32:00,"[Hot-Line] ""NCSoft, earnings reversal with the release of new works in the second half""",0,0.0,0.0,1.0,0.0,0
2020-08-14 08:21:00,"NCsoft, expects growth with new titles in 2H despite sluggish 2Q-Meritz",-1,0.0,0.351,0.649,0.5938,1
2020-08-14 08:21:00,"NCsoft, expects growth with new titles in 2H despite sluggish 2Q-Meritz",-1,0.0,0.351,0.649,0.5938,1
2020-08-14 08:10:00,"NCsoft was sluggish in 2Q, but expects improvement in 2H... Target price↑",-1,0.117,0.252,0.631,0.4854,1
2020-08-13 18:30:00,"[Concall Synthesis] NCsoft, Breathtaking Q2… 'Preliminary' running in the second half",0,0.0,0.231,0.769,0.4588,1
2020-08-13 15:59:00,'The Power of Lineage Brothers' NCsoft's 2nd Quarter Performance is also warm...,0,0.0,0.0,1.0,0.0,0
2020-08-13 10:13:00,"[NCSoft Concall] “Lineage 2M seeks a rebound in the fourth quarter… Siege war, 1st anniversary",1,0.231,0.0,0.769,-0.5994,-1
2020-08-13 18:30:00,"[Concall Synthesis] NCsoft, Breathtaking Q2… 'Preliminary' running in the second half",0,0.0,0.231,0.769,0.4588,1
2020-08-13 15:59:00,'The Power of Lineage Brothers' NCsoft's 2nd Quarter Performance is also warm...,0,0.0,0.0,1.0,0.0,0
2020-08-13 10:13:00,"[NCSoft Concall] “Lineage 2M seeks a rebound in the fourth quarter… Siege war, 1st anniversary",1,0.231,0.0,0.769,-0.5994,-1
2020-08-13 10:16:00,“Influence of the release of competitors such as “The Kingdom of the Wind” is minimal”-NCsoft Concall,1,0.0,0.0,1.0,0.0,0
2020-08-13 10:15:00,"[NCSoft Concall] “Project TL, a large-scale in-house test within a few weeks… Running next year...",0,0.0,0.0,1.0,0.0,0
2020-08-13 10:01:00,“'Project TL' in-house test soon… Convinced that it will be released next year”-NCsoft...,0,0.0,0.184,0.816,0.4019,1
2020-08-13 10:15:00,"[NCSoft Concall] “Project TL, a large-scale in-house test within a few weeks… Running next year...",0,0.0,0.0,1.0,0.0,0
2020-08-13 08:28:00,NCsoft donated 1 billion won for flood recovery,-1,0.0,0.381,0.619,0.5719,1
2020-08-13 10:14:00,"[NCSOFT CONCALL] “Lineage 2M, overseas, Taiwan first… Add in the first half of next year ...",0,0.0,0.0,1.0,0.0,0
2020-08-13 09:45:00,"""Lineage 2M"" overseas release is confirmed only in Taiwan""-NCsoft Concall",0,0.0,0.0,1.0,0.0,0
2020-08-13 10:13:00,"[NCSoft Concall] “Lineage 2M seeks a rebound in the fourth quarter… Siege war, 1st anniversary",1,0.231,0.0,0.769,-0.5994,-1
2020-08-13 09:25:00,"“Lineage M, sales in the third quarter will increase more than in the second quarter”-NCsoft Consumer...",0,0.0,0.133,0.867,0.3182,1
2020-08-13 10:12:00,[NCSoft Concall] “Bulso 2 as expected to be released within this year… 2030 target”,0,0.0,0.0,1.0,0.0,0
2020-08-13 10:04:00,The power of the “Lineage Brothers”… NCsoft's 2nd Quarter Continues Good Performance (Total),1,0.0,0.195,0.805,0.4404,1
2020-08-13 10:03:00,"The new effect that disappeared... NCsoft,'saved' 2Q operating profit of 209 billion [Total...",-1,0.0,0.195,0.805,0.4404,1
2020-08-13 09:44:00,The power of the Lineage brothers ‥ NCsoft 2Q operating profit 61% ↑,0,0.0,0.225,0.775,0.4404,1
2020-08-13 10:03:00,"The new effect that disappeared... NCsoft,'saved' 2Q operating profit of 209 billion [Total...",-1,0.0,0.195,0.805,0.4404,1
2020-08-13 09:02:00,"NCsoft, 2Q operating profit of 209 billion... 61% year-on-year↑",-1,0.0,0.266,0.734,0.4404,1
2020-08-13 08:44:00,"[Breaking News] NCsoft, 2Q operating profit of 209 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:19:00,"[Breaking News] NCsoft, 2Q operating profit of 290 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:22:00,"NCsoft, 2Q operating profit of 209 billion won... 61% increase over the previous year",-1,0.0,0.302,0.698,0.6369,1
2020-08-13 10:03:00,"NCsoft, 2Q operating profit of 209 billion... 61% year-on-year↑",-1,0.0,0.266,0.734,0.4404,1
2020-08-13 09:02:00,"NCsoft, 2Q operating profit of 209 billion... 61% year-on-year↑",-1,0.0,0.266,0.734,0.4404,1
2020-08-13 08:44:00,"[Breaking News] NCsoft, 2Q operating profit of 209 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:19:00,"[Breaking News] NCsoft, 2Q operating profit of 290 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 10:03:00,"NCsoft, 2Q operating profit of 209 billion... 61% year-on-year↑",-1,0.0,0.266,0.734,0.4404,1
2020-08-13 09:44:00,The power of the Lineage brothers ‥ NCsoft 2Q operating profit 61% ↑,0,0.0,0.225,0.775,0.4404,1
2020-08-13 10:01:00,“'Project TL' in-house test soon… Convinced of next year release”-NCsoft ...,0,0.0,0.213,0.787,0.4019,1
2020-08-13 09:45:00,"""Lineage 2M"" overseas release is confirmed only in Taiwan""-NCsoft Concall",0,0.0,0.0,1.0,0.0,0
2020-08-13 09:25:00,“Lineage M” will increase sales in the third quarter than in the second quarter”-NCsoft Concall,0,0.0,0.141,0.859,0.3182,1
2020-08-13 08:28:00,NCsoft donated 1 billion won for flood recovery,-1,0.0,0.381,0.619,0.5719,1
2020-08-13 08:22:00,"NCsoft, 2Q operating profit of 209 billion won... 61% increase over the previous year",-1,0.0,0.302,0.698,0.6369,1
2020-08-13 08:12:00,NCsoft donates 1 billion won to recover from torrential rain,-1,0.0,0.316,0.684,0.5719,1
2020-08-10 08:46:00,"Performance announcement on the 13th NCsoft, what are the points of watching?",0,0.0,0.0,1.0,0.0,0
2020-08-05 14:40:00,NCsoft's'Lineage 2M' first siege warfare announced on the 16th,0,0.216,0.0,0.784,-0.296,-1
2020-08-13 08:19:00,"[Breaking News] NCsoft, 2Q operating profit of 290 billion… 61% ↑",-1,0.0,0.244,0.756,0.4404,1
2020-08-13 08:12:00,NCsoft donates 1 billion won to recover from torrential rain,-1,0.0,0.316,0.684,0.5719,1
2020-08-10 08:46:00,"Performance announcement on the 13th NCsoft, what are the points of watching?",0,0.0,0.0,1.0,0.0,0
2020-08-05 14:40:00,NCsoft's'Lineage 2M' first siege warfare announced on the 16th,0,0.216,0.0,0.784,-0.296,-1
2020-08-05 14:10:00,"NCsoft's'Lineage 2M', the first siege, will be held at Dionseong on the 16th",0,0.0,0.0,1.0,0.0,0
2020-08-02 17:12:00,The power of mobile… NCsoft Challenge 1 trillion in all operating profit,-1,0.0,0.318,0.682,0.4939,1
2020-08-02 15:41:00,"Second half performance is better… Samsung Electronics, Naver, NCsoft'Jjim'",1,0.0,0.0,1.0,0.0,0
2020-07-29 17:04:00,"NCsoft, Selected as “The Best Job Company in Korea in 2020” by the Ministry of Employment and Labor",1,0.0,0.198,0.802,0.6369,1
2020-07-28 08:28:00,"""NCSoft pays attention to new works in the second half""... Mirae Asset Daewoo",0,0.0,0.172,0.828,0.3612,1
2020-07-28 08:25:00,“NCsoft stock price adjustment is an opportunity to buy at a low price”,0,0.141,0.188,0.671,0.1779,1
2020-07-28 07:56:00,NCsoft's recent correction is a low-cost buying opportunity,0,0.0,0.318,0.682,0.4215,1
2020-07-28 07:56:00,NCsoft's recent correction is a low-cost buying opportunity,0,0.0,0.318,0.682,0.4215,1
2020-07-27 17:29:00,Netmarble vs NCsoft... Is the game'Rivals' on fire?,0,0.255,0.0,0.745,-0.34,-1
2020-07-27 14:08:00,"NCsoft'Lineage Remaster', the 10th new class'Changgisa' released",0,0.0,0.0,1.0,0.0,0
2020-07-26 09:56:00,"[Market Point]'NCSoft', No. 1 in individual net purchases for KOSPI weekly",0,0.196,0.0,0.804,-0.296,-1
2020-07-26 09:55:00,"[Market Point]'NCSoft', No. 1 in foreign net selling during the week of KOSPI",0,0.167,0.0,0.833,-0.296,-1
2020-07-25 08:02:00,[Chairman and Sports-4] Baseball with NCsoft CEO Taekjin Kim,0,0.0,0.0,1.0,0.0,0
2020-07-23 17:31:00,"NCsoft's stock price shakes on the return of the ""land of the wind""... Is it past?",1,0.0,0.0,1.0,0.0,0
2020-07-22 13:13:00,"NCsoft'Lineage M', the first master server'Girtas Raid' updated...",0,0.0,0.0,1.0,0.0,0
2020-07-20 10:35:00,NCsoft unveils the sound source of'Fever Music 2020 Cool Summer Project',0,0.0,0.187,0.813,0.3182,1
2020-07-20 09:22:00,"[Features] Untact 3 companies following adjustment NAVER, Kakao, NCsoft",0,0.0,0.0,1.0,0.0,0
2020-07-17 18:04:00,NCsoft announces 2nd quarter earnings on the 13th,0,0.0,0.0,1.0,0.0,0
2020-07-16 15:39:00,NCsoft signed a trust contract for OST music copyright with Hamjeohyup,0,0.0,0.268,0.732,0.5106,1
2020-07-16 11:32:00,"NCsoft, active community... Share price -4.53%.",0,0.0,0.551,0.449,0.5994,1
2020-07-14 08:41:00,NCsoft expects the game market to grow in the wake of Corona 19. Target price↑-KTB,0,0.0,0.0,1.0,0.0,0
2020-07-14 08:37:00,NCsoft expects to update'Lineage 2M' in the third quarter... Target price↑-IBK,0,0.0,0.0,1.0,0.0,0
2020-07-13 14:50:00,"NCsoft Infinite Run… 1 million won ""Gazah?""",-1,0.0,0.425,0.575,0.5719,1
2020-07-13 09:10:00,NCsoft's target price upward revision,0,0.0,0.0,1.0,0.0,0
2020-07-13 09:03:00,"Daishin Securities ""NCSoft, the stock price goes up to 1.2 million won""",-1,0.0,0.371,0.629,0.7096,1
2020-07-13 08:32:00,NCsoft expects to update'Lineage M·2M' in the second half... Target price↑-DB,0,0.0,0.0,1.0,0.0,0
2020-07-13 07:36:00,NCsoft expects to launch'Lineage 2M' overseas... Target price of 1.2 million won-Daeshin Securities,-1,0.0,0.155,0.845,0.296,1
2020-07-12 15:27:00,Celltrion·Samsung SDI·LG Chemical·NCSoft… 'BBIG7' jump and run every day,0,0.0,0.0,1.0,0.0,0
2020-07-10 09:09:00,"[Intensive Analysis Issue Time] Non-face-to-face'Big 3'Naver, Kakao, NCsoft, where are they...",0,0.0,0.0,1.0,0.0,0
2020-07-09 07:20:00,The National Pension Plan bought Naver with the money sold by NCsoft,0,0.0,0.0,1.0,0.0,0
2020-07-08 16:20:00,NCsoft Updates Lineage M Titan,0,0.0,0.0,1.0,0.0,0
